sub block trial ctime x1 y1 err1 rt1 x2 y2 err2 rt2 x3 y3 err3 rt3 x4 y4 err4 rt4
7 3 20 0.616667 -52 35 87 0.782909 -40 -18 22 0.416512 45 -26 -71 0.433185 3 22 19 0.366529
7 3 21 0.55 -54 -29 25 0.849547 -32 9 41 0.616422 65 -39 -104 0.699664 46 19 -27 0.666464
7 3 22 0.233333 37 46 9 0.682941 28 -48 -76 0.549757 -67 26 93 0.71642 -8 17 25 0.616434
7 3 23 0.583333 -69 52 121 0.81623 18 28 10 0.749723 42 -64 -106 0.549793 -8 30 38 0.716382
7 3 24 0.85 -59 30 89 0.583084 -5 -36 -31 0.633092 -30 43 73 0.549789 5 7 2 0.783053
7 3 25 0.35 33 -2 -35 0.6996 -38 -32 6 0.683068 24 44 20 0.566447 54 -26 -80 0.516445
7 3 26 0.8 -31 45 76 0.899525 63 64 1 0.799694 -30 -19 11 0.849675 64 35 -29 0.699704
7 3 27 0.616667 29 -23 -52 2.315686 -47 45 92 0.749711 -48 -43 5 0.549807 24 -42 -66 0.766364
7 3 28 0.733333 -15 46 61 0.666314 40 -33 -73 0.449827 11 29 18 0.799693 -66 -42 24 0.499809
7 3 29 0.95 -32 41 73 1.56594 -70 -64 6 0.399834 -26 65 91 0.449789 -34 -56 -22 0.449827
7 3 30 0.316667 -47 -133 -86 0.782906 0 28 28 0.816326 25 128 103 0.466482 -47 -55 -8 0.549807
7 4 1 0.05 61 35 -26 0.533002 -41 -44 -3 0.366508 -53 -61 -8 0.349876 22 22 0 0.383186
7 4 2 0.45 -14 46 60 0.899527 8 -16 -24 0.383191 15 27 12 0.46649 57 -34 -91 0.483152
7 4 3 0.316667 -49 -43 6 1.03281 -24 44 68 0.466474 55 -62 -117 0.466488 -39 46 85 0.666411
7 4 4 0.25 -51 -41 10 0.782909 -29 -23 6 0.39985 -23 57 80 0.566451 30 -47 -77 0.766374
7 4 5 0.616667 -61 -37 24 0.566318 34 51 17 0.416521 -35 -64 -29 0.416491 -27 -50 -23 0.649754
7 4 6 0.033333 -25 -27 -2 0.832908 15 42 27 0.433172 -20 -17 3 0.466489 46 43 -3 0.716404
7 4 7 0.333333 -55 39 94 0.832855 -29 -44 -15 0.749722 68 54 -14 0.949574 54 49 -5 1.316163
7 4 8 0.683333 -70 41 111 0.932852 0 -48 -48 0.516473 -65 33 98 0.749704 11 -33 -44 0.882998
7 4 9 0.15 -20 -39 -19 1.149437 -9 21 30 0.516433 -16 46 62 1.182881 19 -42 -61 0.699733
7 4 10 0.766667 -67 37 104 10.046039 14 45 31 0.683091 12 -65 -77 0.416506 48 48 0 0.949637
7 4 11 0.95 -56 -42 14 0.699585 -18 51 69 0.499799 55 -76 -131 0.499811 20 54 34 0.633132
7 4 12 0.616667 36 37 1 0.932846 68 35 -33 0.483153 63 43 -20 0.399861 -24 39 63 0.366534
7 4 13 0.7 -54 38 92 0.58301 61 -48 -109 0.499805 -6 39 45 0.399846 -12 -56 -44 0.383189
7 4 14 0.483333 -19 -30 -11 0.66629 69 47 -22 0.549793 62 -41 -103 0.549792 30 31 1 0.716434
7 4 15 0.15 15 43 28 1.04947 -23 38 61 0.633103 68 38 -30 0.799692 14 55 41 0.599752
7 4 16 0.216667 59 38 -21 1.349387 12 31 19 0.649745 -7 -44 -37 1.549409 33 31 -2 0.699732
7 4 17 0.816667 -36 -42 -6 0.699605 -70 33 103 0.5498 -27 -30 -3 0.516478 -49 42 91 0.583126
7 4 18 0.833333 -19 33 52 0.599657 56 -34 -90 0.39984 -43 45 88 0.48316 15 -39 -54 0.399845
7 4 19 0.766667 -41 54 95 0.89954 43 -45 -88 0.716414 23 39 16 0.44984 3 49 46 0.883
7 4 20 0.316667 -26 7 33 0.9995 45 -37 -82 0.483147 -23 49 72 0.449834 -47 48 95 0.416496
7 4 21 0.033333 49 27 -22 0.749617 56 -60 -116 0.666413 -15 51 66 0.466486 -67 -29 38 0.466561
7 4 22 0.583333 18 50 32 0.582985 54 44 -10 0.516473 64 -29 -93 0.566466 -42 31 73 0.516468
7 4 23 0.733333 30 56 26 0.966167 11 27 16 0.449834 -65 49 114 0.616476 58 -45 -103 0.499817
7 4 24 0.883333 -41 38 79 0.699637 -19 -49 -30 0.483148 -1 54 55 0.483192 0 -38 -38 1.249535
7 4 25 0.466667 -52 -59 -7 0.949547 -62 38 100 0.56645 -70 -53 17 0.716375 65 53 -12 0.549796
7 4 26 0.333333 -52 66 118 1.09945 -65 -64 1 0.449843 36 54 18 0.433168 50 88 38 0.48315
7 4 27 0.583333 35 32 -3 0.96617 -62 -37 25 0.416508 -12 37 49 0.566454 3 -65 -68 0.43317
7 4 28 0.866667 11 54 43 0.632962 48 -46 -94 0.599762 -51 58 109 0.433167 45 -117 -162 0.533137
7 4 29 0.233333 32 24 -8 0.966173 26 -79 -105 0.366529 65 79 14 0.416506 -43 -81 -38 0.566451
7 4 30 0.05 -6 58 64 1.082793 23 -36 -59 0.549792 67 30 -37 0.533125 -37 8 45 0.499813
7 5 1 0.066667 63 36 -27 0.982848 -22 -64 -42 0.499832 -57 28 85 0.433166 -3 55 58 0.466477
7 5 2 0.55 49 44 -5 0.98283 -44 -79 -35 0.366529 -17 62 79 0.433233 52 -96 -148 1.549387
7 5 3 0.85 -7 47 54 0.732917 -15 54 69 0.549788 -53 -83 -30 0.316537 33 55 22 0.583107
7 5 4 0.95 38 50 12 0.433096 -8 48 56 0.416512 37 17 -20 0.733048 6 -60 -66 0.38319
7 5 5 0.366667 -13 41 54 1.23272 35 -40 -75 0.49983 65 44 -21 0.799688 -39 -50 -11 0.799711
7 5 6 0.9 11 42 31 0.899527 -62 -18 44 0.483151 26 54 28 0.466493 -26 -19 7 0.416481
7 5 7 0.166667 -48 39 87 0.549658 -31 25 56 0.433162 -65 73 138 0.266573 53 33 -20 0.233211
7 5 8 0.216667 54 37 -17 0.782916 52 44 -8 0.166607 29 57 28 0.149945 59 57 -2 0.166561
7 5 9 0.616667 -45 -42 3 0.916185 -63 20 83 0.516475 -1 45 46 0.399842 58 -76 -134 0.333187
7 5 10 0.15 8 34 26 1.332737 -12 -60 -48 0.566472 38 49 11 0.533128 9 -57 -66 0.633093
7 5 11 0.45 34 50 16 0.649601 68 -39 -107 0.366532 -57 43 100 0.383185 -9 -10 -1 0.499808
7 5 12 0.1 -65 44 109 1.282692 21 -26 -47 0.466488 -69 54 123 0.349827 24 -70 -94 0.349867
7 5 13 0.816667 -51 44 95 0.749606 47 -25 -72 0.349888 -47 42 89 0.383188 -20 -59 -39 0.349873
7 5 14 0.783333 -69 -39 30 0.9662 38 40 2 0.649725 50 -38 -88 0.716391 -53 40 93 0.833018
7 5 15 0.783333 69 33 -36 0.799565 -4 -55 -51 0.333217 -61 4 65 0.583097 22 28 6 0.733038
7 5 16 0.883333 17 41 24 0.533035 -68 23 91 0.433169 -57 -44 13 0.516472 -63 29 92 0.39985
7 5 17 0.333333 -32 51 83 1.132753 49 19 -30 0.466512 -34 32 66 0.416522 -61 21 82 0.333207
7 5 18 0.466667 7 45 38 0.732908 20 -18 -38 0.366531 41 35 -6 0.383157 2 61 59 0.349866
7 5 19 0.766667 -11 41 52 0.866213 58 -58 -116 0.616429 67 36 -31 0.633093 -8 -37 -29 0.449831
7 5 20 0.966667 -51 15 66 0.666282 61 -13 -74 0.516477 -64 49 113 0.466493 -35 -40 -5 0.533136
7 5 21 0.9 68 35 -33 0.799592 30 -27 -57 0.466493 -11 50 61 0.349883 -63 -64 -1 0.383208
7 5 22 0.7 -48 38 86 0.599641 38 -4 -42 0.416499 35 38 3 0.333208 -54 -21 33 0.349867
7 5 23 0.7 -9 30 39 1.316015 -6 -25 -19 0.416516 49 -29 -78 0.383186 24 58 34 0.416486
7 5 24 0.533333 -6 38 44 0.682981 -12 -51 -39 0.38315 7 27 20 0.366525 5 40 35 0.299905
7 5 25 0.95 -6 32 38 0.882893 -33 -37 -4 0.649743 -6 -39 -33 0.466488 -16 50 66 0.43317
7 5 26 0.616667 -45 25 70 0.599642 -4 -45 -41 0.349865 47 57 10 0.416505 -37 -69 -32 0.383187
7 5 27 0.833333 -49 -41 8 0.649632 60 37 -23 0.33321 36 -20 -56 0.299885 -48 -17 31 0.283227
7 5 28 0.366667 57 10 -47 0.966177 69 28 -41 0.549813 34 -19 -53 0.483158 -66 -4 62 0.399849
7 5 29 0.45 -37 -36 1 1.332695 21 18 -3 0.566443 -14 42 56 0.133272 6 38 32 0.249901
7 5 30 0.933333 -52 38 90 0.716302 40 26 -14 0.516471 6 38 32 0.499811 55 -3 -58 0.866335
7 6 1 0.366667 -48 -17 31 0.832887 23 42 19 0.566449 -3 -44 -41 0.466486 -62 35 97 0.699735
7 6 2 0.666667 43 29 -14 1.116103 2 28 26 0.566439 -27 -52 -25 0.56642 29 50 21 0.583112
7 6 3 0.633333 45 31 -14 0.699622 -27 -49 -22 0.333141 -49 66 115 0.333207 41 -57 -98 0.849679
7 6 4 0.333333 17 18 1 0.56631 52 -4 -56 0.483132 -23 -49 -26 0.616427 8 40 32 1.132877
7 6 5 0.85 -20 27 47 0.799567 -52 -38 14 0.433165 59 50 -9 0.433176 68 -16 -84 0.683074
7 6 6 0.85 44 17 -27 0.59964 -45 8 53 0.54976 -35 -18 17 0.383161 1 32 31 0.516472
7 6 7 0.066667 61 28 -33 1.582616 37 -27 -64 0.966302 12 30 18 0.39984 0 -8 -8 0.36653
7 6 8 0.333333 -39 21 60 0.616308 38 3 -35 0.366539 68 -17 -85 0.616426 49 42 -7 0.449867
7 6 9 0.1 68 13 -55 1.049472 60 -8 -68 0.899693 -4 21 25 0.383196 12 35 23 0.516466
7 6 10 0.383333 7 43 36 0.999495 63 39 -24 0.449833 -17 -13 4 0.46649 -31 -25 6 0.349893
7 6 11 0.983333 46 -16 -62 0.566323 -49 31 80 0.433205 -52 -38 14 0.516463 -28 39 67 0.399838
7 6 12 0.283333 56 14 -42 1.116142 56 25 -31 0.416504 24 25 1 0.583123 15 27 12 0.433169
7 6 13 0.783333 -17 17 34 0.732926 -55 -6 49 0.283216 56 -5 -61 0.216582 -30 -60 -30 0.183257
7 6 14 0.366667 -48 3 51 0.716261 -54 -39 15 0.049982 59 -24 -83 0.73305 -45 22 67 0.516453
7 6 15 0.133333 -43 -29 14 0.66626 38 30 -8 0.716395 14 -33 -47 0.699756 -17 34 51 0.816356
7 6 16 0.616667 51 30 -21 2.065755 -7 7 14 0.283235 -47 7 54 0.283245 51 -38 -89 0.583109
7 6 17 0.616667 40 26 -14 0.599649 31 -56 -87 0.466489 29 48 19 0.433147 -33 -29 4 0.366524
7 6 18 0.066667 11 26 15 2.165693 -67 3 70 0.566474 -3 1 4 0.483137 23 32 9 0.449846
7 6 19 0.866667 60 34 -26 1.032814 0 -31 -31 0.583111 53 46 -7 0.716391 70 -69 -139 0.849663
7 6 20 0.233333 23 32 9 0.882879 11 -21 -32 0.349873 6 -11 -17 0.56645 -55 19 74 0.483148
7 6 21 1 61 37 -24 0.682948 -52 28 80 0.533133 -38 27 65 0.733055 43 37 -6 0.533172
7 6 22 0.6 31 38 7 0.666282 -30 32 62 0.11658 35 23 -12 0.216583 -27 -96 -69 1.316167
7 6 23 0.933333 -51 34 85 0.682947 -45 -21 24 0.58308 25 -74 -99 0.116646 -65 30 95 1.382763
7 6 24 0.433333 33 30 -3 0.782933 40 0 -40 0.299855 32 17 -15 0.29986 -23 28 51 0.216582
7 6 25 0.45 -62 26 88 0.749568 44 -44 -88 0.549793 -34 44 78 0.416507 13 -45 -58 0.466539
7 6 26 0.95 35 28 -7 0.73295 -7 -37 -30 0.583109 36 2 -34 0.516482 -4 35 39 0.399846
7 6 27 0.7 10 40 30 0.932849 -18 -38 -20 0.483152 -22 38 60 0.766374 -18 -28 -10 0.966302
7 6 28 0.366667 -70 -34 36 0.916219 -23 32 55 0.533131 -47 -43 4 0.599764 2 49 47 0.882998
7 6 29 0.35 6 18 12 0.583006 59 -36 -95 0.433171 -70 27 97 0.53313 -30 30 60 0.666412
7 6 30 0.416667 63 44 -19 0.699609 53 -40 -93 0.633093 61 55 -6 0.499806 -11 -49 -38 3.465383
8 1 1 0.666667 -60 39 99 1.932421 -6 -20 -14 1.332786 55 -3 -58 1.232823 50 -3 -53 1.349439
8 1 2 0.4 31 -35 -66 1.515923 35 45 10 1.549372 57 18 -39 1.049529 -3 -25 -22 2.065835
8 1 3 0.983333 -13 27 40 1.116068 51 -18 -69 0.966265 -53 16 69 1.099555 -4 21 25 1.316133
8 1 4 0.316667 -1 40 41 1.849129 39 15 -24 1.649355 20 8 -12 1.399415 -24 -20 4 1.299499
8 1 5 0.166667 41 -18 -59 3.848313 -32 5 37 2.215756 25 11 -14 2.698929 46 -25 -71 1.749299
8 1 6 0.516667 31 15 -16 2.015719 -59 -16 43 1.882575 -3 19 22 1.232793 -5 -6 -1 1.499399
8 1 7 0.2 18 19 1 1.399303 -31 -8 23 1.19951 -45 -9 36 1.299478 22 -19 -41 0.899619
8 1 8 0.333333 -29 -47 -18 1.365986 -57 11 68 1.399437 -56 -20 36 0.982937 20 11 -9 0.949616
8 1 9 0.916667 -67 27 94 1.565905 -7 -8 -1 3.21537 58 33 -25 2.465698 53 -20 -73 1.082893
8 1 10 0.75 -64 -36 28 1.282708 -27 -14 13 1.016257 60 -26 -86 0.916296 -52 -39 13 1.066221
8 1 11 0.733333 46 23 -23 1.349325 -4 27 31 1.166196 45 14 -31 1.366102 -53 -35 18 1.316148
8 1 12 0.55 6 7 1 0.78288 -27 7 34 1.049577 19 22 3 0.699718 18 29 11 1.249496
8 1 13 0.533333 36 8 -28 0.882845 36 3 -33 0.783026 -31 11 42 0.899633 -53 3 56 0.68307
8 1 14 0.216667 -30 -27 3 0.916158 70 9 -61 0.633091 -62 9 71 0.966287 -63 -5 58 0.733041
8 1 15 0.8 19 38 19 1.61587 -40 -32 8 0.96628 50 1 -49 1.499386 55 38 -17 0.849657
8 1 16 0.416667 38 -3 -41 0.816222 -46 30 76 0.733039 29 -16 -45 0.599757 -70 1 71 1.182856
8 1 17 0.533333 -27 -26 1 1.24937 -40 -6 34 0.966275 6 19 13 0.94962 -67 -9 58 1.13288
8 1 18 0.933333 42 17 -25 0.982802 50 7 -43 0.849656 -54 -8 46 0.882951 29 21 -8 0.982931
8 1 19 0.65 18 -8 -26 1.815799 -66 -8 58 1.366117 -14 -7 7 0.71638 -17 -9 8 0.716369
8 1 20 0.633333 16 9 -7 1.282691 -11 19 30 0.932965 63 67 4 0.899619 22 27 5 0.882997
8 1 21 0.633333 -12 6 18 0.849536 26 36 10 0.982936 30 -5 -35 1.116209 -70 -33 37 0.683055
8 1 22 0.65 -27 30 57 0.782892 67 21 -46 0.84966 12 -53 -65 0.966265 -47 -48 -1 0.982948
8 1 23 0.75 6 -32 -38 0.79955 -13 -16 -3 0.599757 -52 40 92 0.799672 12 22 10 0.749698
8 1 24 0.716667 58 15 -43 1.515949 -55 2 57 0.783022 -66 5 71 0.816347 22 -1 -23 0.832994
8 1 25 0.683333 24 3 -21 0.66629 69 12 -57 0.766357 23 23 0 0.832995 -64 -25 39 0.749699
8 1 26 0.466667 -11 -17 -6 0.616286 29 26 -3 0.816338 61 -10 -71 1.349458 48 12 -36 0.899638
8 1 27 1 -23 -25 -2 0.616284 -30 -5 25 0.833005 9 9 0 0.716376 -48 41 89 1.032919
8 1 28 0.316667 -4 7 11 0.732908 -6 2 8 0.932957 -33 -19 14 1.616005 40 -29 -69 1.116212
8 1 29 0.75 -67 -20 47 1.04945 -48 8 56 0.866309 -25 -18 7 0.849659 9 1 -8 0.749696
8 1 30 0.1 69 25 -44 0.949486 -57 13 70 0.683055 55 39 -16 0.783024 6 8 2 0.549777
8 2 1 0.683333 -49 18 67 0.816209 63 8 -55 0.749709 54 54 0 0.799681 70 32 -38 1.132886
8 2 2 0.4 -36 -28 8 0.932811 24 37 13 0.63305 -9 9 18 1.066217 35 -30 -65 0.832997
8 2 3 0.1 29 37 8 1.066116 62 18 -44 1.132858 -39 16 55 0.58309 56 10 -46 0.549803
8 2 4 0.9 48 20 -28 1.03278 34 -5 -39 1.182857 19 -9 -28 1.06624 -61 -42 19 1.332765
8 2 5 0.85 -3 -31 -28 0.699586 -70 -35 35 0.832996 -20 31 51 0.649713 -66 1 67 0.94962
8 2 6 0.233333 -29 -18 11 0.716227 -12 5 17 1.166214 31 2 -29 1.266151 -56 -18 38 1.032898
8 2 7 0.783333 41 30 -11 0.766227 -27 -3 24 0.766357 -66 -1 65 0.849661 5 13 8 0.599759
8 2 8 0.466667 -36 -30 6 0.549633 -43 -15 28 0.599794 49 21 -28 1.182856 6 -16 -22 0.832978
8 2 9 0.25 49 -6 -55 0.699612 19 -9 -28 0.899634 -65 -28 37 0.649737 -7 18 25 0.716344
8 2 10 0.2 -46 -45 1 0.899504 -47 -19 28 0.649737 -9 0 9 0.699724 5 20 15 0.683058
8 2 11 0.533333 -15 -10 5 0.999489 -28 27 55 0.69972 18 -52 -70 0.599725 1 -8 -9 0.733026
8 2 12 0.783333 16 -13 -29 0.866198 23 -7 -30 0.733051 18 -19 -37 0.649739 13 15 2 0.783009
8 2 13 0.666667 -39 1 40 0.666271 27 4 -23 0.683052 -59 14 73 0.666393 26 -5 -31 0.48314
8 2 14 0.633333 62 10 -52 1.399322 -41 -41 0 1.232834 62 -2 -64 0.866317 -21 -4 17 0.816345
8 2 15 0.6 -60 -19 41 0.966164 18 -5 -23 0.849657 51 -18 -69 0.683051 36 24 -12 0.733039
8 2 16 0.8 -8 8 16 0.699601 15 -5 -20 0.966269 -4 -1 3 1.182846 -7 3 10 0.683057
8 2 17 0.516667 56 5 -51 0.849522 22 -11 -33 1.132877 19 -23 -42 1.016256 28 18 -10 0.68306
8 2 18 0.583333 -15 -5 10 1.132745 -9 22 31 0.799677 -45 -21 24 0.999605 33 34 1 0.93299
8 2 19 0.5 -1 15 16 1.632542 34 28 -6 1.032917 45 39 -6 0.916297 -68 -23 45 1.232836
8 2 20 0.733333 7 -29 -36 0.882849 51 -13 -64 0.832996 -38 40 78 0.733046 -24 -18 6 0.899633
8 2 21 0.566667 29 -28 -57 0.632933 44 28 -16 1.04956 -25 -24 1 0.849685 -37 17 54 1.016272
8 2 22 0.25 18 44 26 0.766246 55 -5 -60 0.882978 -8 15 23 0.833012 -33 -27 6 0.932956
8 2 23 0.933333 54 6 -48 0.982771 -1 38 39 0.766387 -37 -50 -13 1.316161 -62 -84 -22 1.066232
8 2 24 0.916667 -69 57 126 0.816206 69 -28 -97 1.332798 7 35 28 0.616404 -25 -28 -3 0.733041
8 2 25 0.35 25 21 -4 0.732941 28 -11 -39 0.716423 2 -14 -16 0.849659 -22 4 26 0.849657
8 2 26 0.616667 70 -1 -71 0.866195 52 39 -13 0.633075 -49 -13 36 0.68306 64 27 -37 0.799659
8 2 27 0.283333 34 31 -3 0.732948 -36 -27 9 0.583107 -60 37 97 0.899674 10 -16 -26 0.599758
8 2 28 0.9 51 25 -26 0.899502 -52 -24 28 0.633067 61 29 -32 0.649736 42 -53 -95 0.73305
8 2 29 0.816667 -53 -6 47 0.966134 -14 -25 -11 0.999597 3 18 15 0.749682 -18 -5 13 0.533116
8 2 30 0.083333 -48 16 64 0.91616 42 18 -24 0.516498 -29 -55 -26 0.93292 21 11 -10 0.616418
8 3 1 0.616667 -28 23 51 0.982805 2 12 10 0.616418 61 6 -55 0.5831 -31 -25 6 0.849613
8 3 2 0.533333 -57 42 99 0.649597 13 6 -7 0.599799 14 11 -3 0.899636 7 -15 -22 0.832971
8 3 3 0.15 12 -9 -21 0.849525 -31 14 45 0.799681 16 24 8 1.099568 -21 11 32 0.683057
8 3 4 0.4 0 4 4 0.832866 69 11 -58 0.716351 -47 5 52 0.71638 -66 29 95 0.699753
8 3 5 0.983333 -62 1 63 1.432659 -58 -11 47 1.082898 -10 5 15 0.749723 22 4 -18 1.082879
8 3 6 0.6 -48 1 49 0.949446 -23 20 43 0.783038 -3 -17 -14 0.982942 64 6 -58 0.799709
8 3 7 0.1 29 -14 -43 1.216042 -65 -8 57 0.716384 37 7 -30 1.066238 47 33 -14 0.699697
8 3 8 0.65 -21 -13 8 0.749558 -22 -8 14 1.08286 6 0 -6 0.633087 -16 16 32 0.549789
8 3 9 0.733333 -59 27 86 0.716246 31 6 -25 0.633074 45 11 -34 0.716383 -37 -14 23 0.749686
8 3 10 0.133333 45 20 -25 1.166064 9 17 8 0.599745 3 15 12 0.783015 -3 -6 -3 0.733028
8 3 11 0.583333 25 2 -23 1.032774 60 -10 -70 0.649777 -52 -18 34 0.799677 -29 17 46 0.599749
8 3 12 0.883333 18 9 -9 0.632941 -40 0 40 0.716372 -34 1 35 0.683063 -43 -21 22 0.69975
8 3 13 0.95 -16 11 27 1.032783 -17 -7 10 0.733036 -68 -5 63 0.866317 47 1 -46 1.21617
8 3 14 0.016667 -17 -3 14 1.416036 21 5 -16 2.83219 -62 11 73 1.566025 -4 -23 -19 0.949625
8 3 15 0.8 38 9 -29 0.966195 46 -33 -79 0.833012 -26 -5 21 0.88298 -6 1 7 0.583088
8 3 16 0.3 7 4 -3 0.982797 -55 -12 43 0.483089 40 15 -25 0.733055 68 -6 -74 0.666401
8 3 17 0.85 -49 22 71 0.666326 -33 5 38 0.633065 23 -14 -37 0.832998 -6 34 40 0.749705
8 3 18 0.633333 64 -45 -109 0.799559 13 8 -5 1.299474 -62 5 67 0.882974 -24 -1 23 0.74971
8 3 19 1 5 -1 -6 0.732936 10 1 -9 0.649739 21 -8 -29 0.866309 -27 -2 25 0.816363
8 3 20 0.616667 -66 -23 43 0.966145 21 16 -5 1.049587 -41 -22 19 0.832997 40 16 -24 0.649737
8 3 21 0.116667 39 -2 -41 0.916195 8 -9 -17 0.683052 -10 -10 0 0.749698 65 11 -54 0.949615
8 3 22 0.416667 -48 -4 44 0.666291 20 -8 -28 0.666407 -6 38 44 0.833 4 -60 -64 0.583092
8 3 23 0.333333 -39 -17 22 0.699578 39 11 -28 0.633101 -56 8 64 0.533122 60 68 8 0.599761
8 3 24 0.033333 17 -20 -37 0.749594 40 26 -14 0.649724 44 -12 -56 1.099593 -24 3 27 1.016264
8 3 25 0.766667 64 16 -48 0.549654 -53 0 53 0.749697 -13 -9 4 0.749676 63 11 -52 0.733038
8 3 26 0.016667 4 -8 -12 2.89878 -48 15 63 1.499379 23 -25 -48 0.916304 53 7 -46 0.716374
8 3 27 0.966667 -66 2 68 0.882833 -17 33 50 1.449407 -16 -39 -23 0.716377 36 13 -23 0.683048
8 3 28 0.4 45 -1 -46 0.63293 12 15 3 0.583115 -41 14 55 0.749703 -7 32 39 0.699718
8 3 29 0.3 7 -6 -13 1.166111 -52 -3 49 0.666382 48 18 -30 0.766405 -40 -11 29 0.783013
8 3 30 0.1 -34 7 41 0.866174 -28 3 31 0.699691 24 13 -11 0.666398 -63 -1 62 0.799674
8 4 1 0.366667 36 8 -28 0.816209 -55 4 59 0.56644 26 -18 -44 0.74969 49 13 -36 0.583097
8 4 2 0.883333 -8 42 50 0.532977 20 19 -1 0.599754 -64 -32 32 0.749716 -24 -24 0 0.749697
8 4 3 0.7 15 23 8 0.732895 61 -4 -65 0.616451 29 -8 -37 0.633078 -55 12 67 0.599761
8 4 4 0.583333 -23 2 25 0.932825 18 15 -3 0.79967 18 -19 -37 0.68306 45 10 -35 0.683053
8 4 5 0.633333 -27 8 35 0.866188 36 0 -36 0.483136 43 -30 -73 0.533118 -69 3 72 0.633057
8 4 6 0.616667 -39 2 41 0.716255 -38 4 42 0.666375 41 2 -39 0.782997 -56 -14 42 0.683058
8 4 7 0.05 -32 10 42 0.782891 -32 -13 19 0.683054 39 -3 -42 0.566477 -49 16 65 0.766404
8 4 8 0.133333 -23 -1 22 0.982849 47 9 -38 1.016258 -53 12 65 0.649686 6 8 2 0.716368
8 4 9 0.8 -10 50 60 0.666252 49 -6 -55 0.716363 -23 20 43 1.665979 -23 -32 -9 0.599769
8 4 10 0.733333 -8 6 14 1.116106 -32 -49 -17 2.382372 33 46 13 0.783018 -28 41 69 0.733037
8 4 11 0.5 61 19 -42 0.616303 -28 -60 -32 0.766373 -25 44 69 0.733038 34 -52 -86 0.599761
8 4 12 0.066667 -54 -40 14 0.74955 10 33 23 0.666401 -62 -65 -3 0.649739 -56 30 86 0.716388
8 4 13 0.85 64 46 -18 1.049445 -33 -34 -1 0.832999 -2 -14 -12 0.599757 54 18 -36 0.83298
8 4 14 0.733333 -52 41 93 0.699592 -10 -41 -31 0.516456 -65 26 91 0.666396 -52 -51 1 0.733021
8 4 15 0.266667 4 -37 -41 0.532987 11 18 7 1.649352 -63 -26 37 0.566434 -21 36 57 1.066236
8 4 16 0.183333 42 0 -42 0.682928 -13 36 49 0.66639 67 -20 -87 0.566437 38 46 8 0.583097
8 4 17 0.266667 -16 -12 4 0.699584 4 64 60 0.699721 -27 6 33 0.466485 68 24 -44 0.549766
8 4 18 0.616667 -17 -39 -22 1.099427 -53 36 89 0.866348 -9 21 30 0.64972 -35 -8 27 0.633032
8 4 19 0.766667 47 -30 -77 0.716254 -10 10 20 0.616416 -66 20 86 0.633074 50 1 -49 0.633078
8 4 20 0.716667 47 -36 -83 0.982838 -51 6 57 0.5831 -33 27 60 0.816335 11 -3 -14 0.699734
8 4 21 0.983333 24 21 -3 0.732876 12 38 26 0.899637 -47 -43 4 1.082898 -65 -72 -7 0.799711
8 4 22 0.183333 67 61 -6 1.615916 -54 -2 52 0.649752 -49 -17 32 1.132867 22 -25 -47 0.89964
8 4 23 0.633333 14 31 17 1.016103 -19 -18 1 0.716398 0 17 17 0.716379 -48 -40 8 0.549776
8 4 24 0.766667 -52 -69 -17 0.599632 -45 -56 -11 0.916297 2 -61 -63 1.099557 -55 -57 -2 0.9163
8 4 25 0.683333 46 44 -2 0.749598 -46 13 59 0.516467 2 -26 -28 0.749692 13 -45 -58 0.533102
8 4 26 0.483333 -18 11 29 0.816196 -28 -17 11 0.549778 63 -26 -89 0.649714 9 24 15 0.483147
8 4 27 0.25 64 6 -58 0.649638 51 6 -45 0.716382 -50 -44 6 0.533112 -2 26 28 0.51647
8 4 28 0.583333 69 19 -50 0.566309 -40 -2 38 0.549779 58 -47 -105 0.516445 -6 31 37 0.683052
8 4 29 1 6 16 10 0.383054 50 -17 -67 0.866314 -38 -2 36 0.81633 -3 5 8 0.799658
8 4 30 0.233333 -38 9 47 0.616287 -57 -11 46 0.48314 23 -36 -59 0.499765 26 -73 -99 0.616418
8 5 1 0.266667 45 -18 -63 0.849525 46 22 -24 0.583068 2 -15 -17 0.549792 14 12 -2 0.649718
8 5 2 0.683333 37 9 -28 0.599614 -42 17 59 0.649755 -10 0 10 0.649734 -61 13 74 0.649737
8 5 3 0.566667 64 -2 -66 0.916168 57 -3 -60 0.583101 -13 -18 -5 0.666404 34 22 -12 0.683056
8 5 4 0.583333 49 20 -29 0.533 41 4 -37 0.583097 13 6 -7 0.48314 4 -26 -30 0.483136
8 5 5 0.233333 24 6 -18 1.266025 0 49 49 0.783007 25 -2 -27 0.499787 -17 23 40 0.699724
8 5 6 0.233333 -37 -15 22 0.832849 4 -21 -25 0.71636 -34 2 36 0.599778 -26 9 35 0.599725
8 5 7 0.85 -41 16 57 0.849528 -2 33 35 0.516449 48 29 -19 0.583101 -29 -43 -14 0.516461
8 5 8 0.833333 11 23 12 0.699593 -4 10 14 0.466477 41 24 -17 0.516452 -40 -24 16 0.499782
8 5 9 0.833333 31 3 -28 0.782883 9 0 -9 0.633075 -29 1 30 0.733044 20 1 -19 0.666403
8 5 10 0.75 27 -9 -36 0.832865 -26 -4 22 0.566422 55 15 -40 0.499797 46 1 -45 0.566436
