Experiment,Participant,Block,Trial_sequence,Sequence_length,Update,Trial_type,RT,TrialCorrect
1,104,2,9,9,8,2,1.52413,1
1,104,2,9,9,9,1,1.98165,1
1,104,3,1,9,1,0,1.66495,1
1,104,3,1,9,2,1,2.78904,1
1,104,3,1,9,3,2,1.40396,1
1,104,3,1,9,4,2,2.89078,1
1,104,3,1,9,5,1,1.83779,1
1,104,3,1,9,6,1,1.19528,1
1,104,3,1,9,7,2,1.8417,1
1,104,3,1,9,8,2,1.51858,1
1,104,3,1,9,9,1,2.66152,1
1,104,3,2,11,1,0,2.45864,1
1,104,3,2,11,2,2,1.48692,1
1,104,3,2,11,3,1,1.3222,1
1,104,3,2,11,4,2,1.75522,1
1,104,3,2,11,5,2,2.50809,1
1,104,3,2,11,6,2,1.8384,1
1,104,3,2,11,7,1,1.56412,1
1,104,3,2,11,8,1,1.57221,1
1,104,3,2,11,9,1,2.44329,1
1,104,3,2,11,10,1,3.13599,1
1,104,3,2,11,11,2,2.85814,1
1,104,3,3,13,1,0,2.08858,1
1,104,3,3,13,2,1,3.62741,1
1,104,3,3,13,3,2,2.65743,1
1,104,3,3,13,4,1,1.91746,1
1,104,3,3,13,5,1,2.35959,1
1,104,3,3,13,6,1,2.49597,1
1,104,3,3,13,7,2,1.89079,1
1,104,3,3,13,8,2,1.6777,1
1,104,3,3,13,9,2,2.27312,1
1,104,3,3,13,10,1,2.06298,1
1,104,3,3,13,11,1,2.41941,1
1,104,3,3,13,12,2,3.17751,1
1,104,3,3,13,13,2,1.45745,1
1,104,3,4,9,1,0,1.70788,1
1,104,3,4,9,2,1,2.07807,1
1,104,3,4,9,3,1,2.08139,1
1,104,3,4,9,4,1,5.31727,1
1,104,3,4,9,5,2,1.57645,1
1,104,3,4,9,6,2,1.59945,1
1,104,3,4,9,7,2,1.83018,1
1,104,3,4,9,8,1,1.64602,1
1,104,3,4,9,9,2,2.25786,1
1,104,3,5,11,1,0,3.13282,1
1,104,3,5,11,2,2,1.49438,1
1,104,3,5,11,3,1,2.03289,1
1,104,3,5,11,4,2,1.91085,1
1,104,3,5,11,5,1,2.75282,1
1,104,3,5,11,6,2,2.37781,1
1,104,3,5,11,7,1,2.44947,1
1,104,3,5,11,8,1,1.89431,1
1,104,3,5,11,9,2,2.84919,1
1,104,3,5,11,10,2,1.78237,1
1,104,3,5,11,11,1,1.71796,1
1,104,3,6,11,1,0,1.89113,0
1,104,3,6,11,2,1,1.40559,0
1,104,3,6,11,3,2,1.89993,0
1,104,3,6,11,4,1,2.16673,0
1,104,3,6,11,5,1,1.89498,0
1,104,3,6,11,6,2,1.77733,0
1,104,3,6,11,7,2,1.87313,0
1,104,3,6,11,8,1,1.70838,0
1,104,3,6,11,9,2,4.97457,0
1,104,3,6,11,10,2,5.84913,0
1,104,3,6,11,11,1,1.5592,0
1,104,3,7,9,1,0,1.51694,1
1,104,3,7,9,2,2,1.78263,1
1,104,3,7,9,3,1,1.44622,1
1,104,3,7,9,4,2,1.18705,1
1,104,3,7,9,5,1,1.61005,1
1,104,3,7,9,6,1,2.89609,1
1,104,3,7,9,7,2,2.1794,1
1,104,3,7,9,8,1,3.66096,1
1,104,3,7,9,9,2,1.36163,1
1,104,3,8,13,1,0,1.61623,1
1,104,3,8,13,2,1,1.79805,1
1,104,3,8,13,3,1,3.41296,1
1,104,3,8,13,4,1,1.52349,1
1,104,3,8,13,5,2,1.4691,1
1,104,3,8,13,6,2,1.4489,1
1,104,3,8,13,7,1,1.57341,1
1,104,3,8,13,8,1,1.56469,1
1,104,3,8,13,9,2,1.4926,1
1,104,3,8,13,10,1,1.40174,1
1,104,3,8,13,11,2,1.86433,1
1,104,3,8,13,12,2,2.61233,1
1,104,3,8,13,13,2,2.78661,1
1,104,3,9,13,1,0,1.66717,1
1,104,3,9,13,2,1,2.39119,1
1,104,3,9,13,3,2,1.69415,1
1,104,3,9,13,4,1,1.24888,1
1,104,3,9,13,5,2,1.62142,1
1,104,3,9,13,6,1,2.97064,1
1,104,3,9,13,7,1,1.33873,1
1,104,3,9,13,8,2,1.49414,1
1,104,3,9,13,9,1,1.66458,1
1,104,3,9,13,10,2,1.66879,1
1,104,3,9,13,11,1,1.57671,1
1,104,3,9,13,12,2,1.37617,1
1,104,3,9,13,13,2,1.61524,1
1,104,4,1,13,1,0,1.36001,1
1,104,4,1,13,2,2,2.95974,1
1,104,4,1,13,3,2,3.44037,1
1,104,4,1,13,4,1,1.21346,1
1,104,4,1,13,5,2,4.67546,1
1,104,4,1,13,6,2,1.82725,1
1,104,4,1,13,7,2,2.04552,1
1,104,4,1,13,8,1,1.07407,1
1,104,4,1,13,9,1,1.18157,1
1,104,4,1,13,10,1,1.08694,1
1,104,4,1,13,11,1,1.25802,1
1,104,4,1,13,12,1,2.41424,1
1,104,4,1,13,13,2,1.80662,1
1,104,4,2,9,1,0,1.48098,1
1,104,4,2,9,2,1,1.90824,1
1,104,4,2,9,3,2,3.74247,1
1,104,4,2,9,4,1,2.60781,1
1,104,4,2,9,5,2,1.4061,1
1,104,4,2,9,6,2,1.54819,1
1,104,4,2,9,7,1,1.53492,1
1,104,4,2,9,8,2,5.01615,1
1,104,4,2,9,9,1,1.76749,1
1,104,4,3,9,1,0,2.4114,1
1,104,4,3,9,2,1,1.58581,1
1,104,4,3,9,3,1,1.48123,1
1,104,4,3,9,4,2,1.97281,1
1,104,4,3,9,5,2,1.30305,1
1,104,4,3,9,6,1,3.09728,1
1,104,4,3,9,7,2,4.1327,1
1,104,4,3,9,8,2,2.13447,1
1,104,4,3,9,9,1,1.70412,1
1,104,4,4,11,1,0,1.57755,1
1,104,4,4,11,2,1,4.57764,1
1,104,4,4,11,3,2,1.29787,1
1,104,4,4,11,4,2,1.57257,1
1,104,4,4,11,5,1,1.78813,1
1,104,4,4,11,6,2,2.45931,1
1,104,4,4,11,7,2,1.55168,1
1,104,4,4,11,8,1,3.94433,1
1,104,4,4,11,9,1,1.45789,1
1,104,4,4,11,10,2,1.29375,1
1,104,4,4,11,11,1,1.30659,1
1,104,4,5,13,1,0,1.73673,1
1,104,4,5,13,2,2,1.65773,1
1,104,4,5,13,3,2,1.16607,1
1,104,4,5,13,4,1,1.52606,1
1,104,4,5,13,5,1,2.12505,1
1,104,4,5,13,6,1,1.07209,1
1,104,4,5,13,7,2,3.22736,1
1,104,4,5,13,8,2,1.0092,1
1,104,4,5,13,9,1,3.34307,1
1,104,4,5,13,10,2,2.40039,1
1,104,4,5,13,11,1,1.67148,1
1,104,4,5,13,12,2,2.85881,1
1,104,4,5,13,13,1,1.82288,1
1,104,4,6,11,1,0,2.72942,1
1,104,4,6,11,2,1,1.39505,1
1,104,4,6,11,3,2,1.21768,1
1,104,4,6,11,4,1,3.23942,1
1,104,4,6,11,5,2,1.93282,1
1,104,4,6,11,6,1,1.65432,1
1,104,4,6,11,7,2,1.47638,1
1,104,4,6,11,8,2,1.76979,1
1,104,4,6,11,9,1,1.81808,1
1,104,4,6,11,10,2,1.39338,1
1,104,4,6,11,11,1,1.72828,1
1,104,4,7,9,1,0,1.65185,1
1,104,4,7,9,2,2,1.54446,1
1,104,4,7,9,3,2,3.63325,1
1,104,4,7,9,4,2,1.60705,1
1,104,4,7,9,5,1,2.02944,1
1,104,4,7,9,6,1,2.40268,1
1,104,4,7,9,7,2,1.84968,1
1,104,4,7,9,8,1,1.62251,1
1,104,4,7,9,9,1,2.3478,1
1,104,4,8,11,1,0,1.90384,1
1,104,4,8,11,2,2,3.30578,1
1,104,4,8,11,3,2,1.61202,1
1,104,4,8,11,4,1,1.89034,1
1,104,4,8,11,5,2,1.35725,1
1,104,4,8,11,6,1,1.56491,1
1,104,4,8,11,7,2,1.70083,1
1,104,4,8,11,8,1,1.60759,1
1,104,4,8,11,9,1,1.6461,1
1,104,4,8,11,10,1,1.90668,1
1,104,4,8,11,11,2,1.55885,1
1,104,4,9,13,1,0,3.08735,1
1,104,4,9,13,2,2,3.00326,1
1,104,4,9,13,3,2,1.96229,1
1,104,4,9,13,4,2,2.53027,1
1,104,4,9,13,5,2,3.20404,1
1,104,4,9,13,6,2,1.93139,1
1,104,4,9,13,7,1,1.92441,1
1,104,4,9,13,8,1,1.98239,1
1,104,4,9,13,9,1,1.39771,1
1,104,4,9,13,10,2,1.5243,1
1,104,4,9,13,11,1,1.46944,1
1,104,4,9,13,12,1,1.19354,1
1,104,4,9,13,13,1,1.71193,1
1,104,5,1,9,1,0,1.39925,1
1,104,5,1,9,2,1,1.206,1
1,104,5,1,9,3,1,1.30736,1
1,104,5,1,9,4,2,1.46962,1
1,104,5,1,9,5,2,1.01788,1
1,104,5,1,9,6,1,1.12725,1
1,104,5,1,9,7,1,1.4089,1
1,104,5,1,9,8,2,1.27879,1
1,104,5,1,9,9,2,1.0738,1
1,104,5,2,13,1,0,1.11471,1
1,104,5,2,13,2,1,1.62027,1
1,104,5,2,13,3,2,1.27445,1
1,104,5,2,13,4,1,1.46955,1
1,104,5,2,13,5,1,1.52979,1
1,104,5,2,13,6,2,1.09124,1
1,104,5,2,13,7,2,1.50177,1
1,104,5,2,13,8,2,1.35243,1
1,104,5,2,13,9,2,1.34924,1
1,104,5,2,13,10,1,1.51949,1
1,104,5,2,13,11,2,1.57758,1
1,104,5,2,13,12,1,1.64902,1
1,104,5,2,13,13,1,1.31198,1
1,104,5,3,11,1,0,1.57243,1
1,104,5,3,11,2,1,1.5475,1
1,104,5,3,11,3,1,1.57275,1
1,104,5,3,11,4,2,1.49996,1
1,104,5,3,11,5,2,1.54253,1
1,104,5,3,11,6,1,1.7911,1
1,104,5,3,11,7,2,1.6778,1
1,104,5,3,11,8,2,3.58558,1
1,104,5,3,11,9,1,1.86551,1
1,104,5,3,11,10,2,1.76547,1
1,104,5,3,11,11,1,1.44577,1
1,104,5,4,9,1,0,1.05758,1
1,104,5,4,9,2,2,1.46931,1
1,104,5,4,9,3,1,1.17739,1
1,104,5,4,9,4,2,1.28081,1
1,104,5,4,9,5,2,1.39603,1
1,104,5,4,9,6,1,1.26704,1
1,104,5,4,9,7,1,1.11034,1
1,104,5,4,9,8,1,1.2326,1
1,104,5,4,9,9,2,1.34961,1
1,104,5,5,13,1,0,1.68137,1
1,104,5,5,13,2,2,1.33253,1
1,104,5,5,13,3,2,1.26999,1
1,104,5,5,13,4,1,2.61803,1
1,104,5,5,13,5,2,1.24018,1
1,104,5,5,13,6,1,1.46925,1
1,104,5,5,13,7,2,1.06442,1
1,104,5,5,13,8,2,1.97221,1
1,104,5,5,13,9,1,2.77321,1
1,104,5,5,13,10,1,1.64492,1
1,104,5,5,13,11,1,1.31382,1
1,104,5,5,13,12,2,1.47576,1
1,104,5,5,13,13,1,1.769,1
1,104,5,6,9,1,0,1.30634,0
1,104,5,6,9,2,2,1.75631,0
1,104,5,6,9,3,1,1.05232,0
1,104,5,6,9,4,1,1.14481,0
1,104,5,6,9,5,1,1.18526,0
1,104,5,6,9,6,2,1.89646,0
1,104,5,6,9,7,2,1.21917,0
1,104,5,6,9,8,2,1.54555,0
1,104,5,6,9,9,1,1.21783,0
1,104,5,7,11,1,0,2.22109,0
1,104,5,7,11,2,1,2.04311,0
1,104,5,7,11,3,2,1.60028,0
1,104,5,7,11,4,1,2.69477,0
1,104,5,7,11,5,1,2.12994,0
1,104,5,7,11,6,2,1.83879,0
1,104,5,7,11,7,1,1.30755,0
1,104,5,7,11,8,2,1.62944,0
1,104,5,7,11,9,1,1.6029,0
1,104,5,7,11,10,2,1.52316,0
1,104,5,7,11,11,2,2.06023,0
1,104,5,8,13,1,0,3.09488,1
1,104,5,8,13,2,2,2.466,1
1,104,5,8,13,3,1,2.0541,1
1,104,5,8,13,4,1,1.06714,1
1,104,5,8,13,5,2,2.42313,1
1,104,5,8,13,6,1,2.70058,1
1,104,5,8,13,7,1,1.70384,1
1,104,5,8,13,8,2,1.80258,1
1,104,5,8,13,9,1,1.10665,1
1,104,5,8,13,10,2,1.83659,1
1,104,5,8,13,11,1,2.10592,1
1,104,5,8,13,12,2,1.35614,1
1,104,5,8,13,13,2,1.67623,1
1,104,5,9,11,1,0,1.98244,1
1,104,5,9,11,2,1,1.12612,1
1,104,5,9,11,3,2,1.8713,1
1,104,5,9,11,4,2,1.22737,1
1,104,5,9,11,5,1,1.39238,1
1,104,5,9,11,6,2,1.45538,1
1,104,5,9,11,7,2,1.06722,1
1,104,5,9,11,8,1,1.07918,1
1,104,5,9,11,9,1,1.2022,1
1,104,5,9,11,10,1,1.20883,1
1,104,5,9,11,11,2,1.64672,1
1,104,6,1,11,1,0,1.06271,1
1,104,6,1,11,2,1,1.37826,1
1,104,6,1,11,3,1,0.945743,1
1,104,6,1,11,4,2,1.10604,1
1,104,6,1,11,5,2,1.32407,1
1,104,6,1,11,6,1,1.16571,1
1,104,6,1,11,7,2,1.10895,1
1,104,6,1,11,8,2,1.00453,1
1,104,6,1,11,9,1,1.11441,1
1,104,6,1,11,10,2,2.35619,1
1,104,6,1,11,11,1,1.43648,1
1,104,6,2,11,1,0,1.23545,1
1,104,6,2,11,2,1,0.968507,1
1,104,6,2,11,3,2,1.38428,1
1,104,6,2,11,4,2,1.15966,1
1,104,6,2,11,5,1,1.11929,1
1,104,6,2,11,6,1,1.70536,1
1,104,6,2,11,7,2,1.48342,1
1,104,6,2,11,8,2,1.20643,1
1,104,6,2,11,9,1,2.12464,1
1,104,6,2,11,10,1,2.51015,1
1,104,6,2,11,11,2,1.50435,1
1,104,6,3,9,1,0,4.97091,1
1,104,6,3,9,2,2,1.45087,1
1,104,6,3,9,3,2,1.20785,1
1,104,6,3,9,4,2,1.10184,1
1,104,6,3,9,5,1,1.5602,1
1,104,6,3,9,6,2,2.44818,1
1,104,6,3,9,7,1,1.53474,1
1,104,6,3,9,8,1,1.28808,1
1,104,6,3,9,9,1,1.41925,1
1,104,6,4,9,1,0,1.39338,1
1,104,6,4,9,2,2,1.18413,1
1,104,6,4,9,3,2,1.07913,1
1,104,6,4,9,4,1,1.23469,1
1,104,6,4,9,5,1,1.17562,1
1,104,6,4,9,6,1,2.92699,1
1,104,6,4,9,7,2,1.45689,1
1,104,6,4,9,8,1,1.29277,1
1,104,6,4,9,9,2,1.32737,1
1,104,6,5,13,1,0,1.65429,1
1,104,6,5,13,2,2,1.41798,1
1,104,6,5,13,3,1,1.27249,1
1,104,6,5,13,4,1,1.57947,1
1,104,6,5,13,5,1,2.00312,1
1,104,6,5,13,6,2,1.45028,1
1,104,6,5,13,7,1,1.15856,1
1,104,6,5,13,8,2,2.28059,1
1,104,6,5,13,9,1,1.36372,1
1,104,6,5,13,10,2,1.12419,1
1,104,6,5,13,11,2,1.64511,1
1,104,6,5,13,12,2,1.20148,1
1,104,6,5,13,13,1,1.22454,1
1,104,6,6,13,1,0,1.62834,1
1,104,6,6,13,2,2,2.16156,1
1,104,6,6,13,3,2,2.76991,1
1,104,6,6,13,4,1,0.954255,1
1,104,6,6,13,5,1,0.922477,1
1,104,6,6,13,6,1,1.05197,1
1,104,6,6,13,7,2,1.64036,1
1,104,6,6,13,8,1,1.56529,1
1,104,6,6,13,9,2,2.74125,1
1,104,6,6,13,10,1,1.24639,1
1,104,6,6,13,11,2,1.411,1
1,104,6,6,13,12,2,1.16864,1
1,104,6,6,13,13,1,1.33661,1
1,104,6,7,9,1,0,3.67356,0
1,104,6,7,9,2,2,1.16538,0
1,104,6,7,9,3,2,1.02923,0
1,104,6,7,9,4,1,1.15442,0
1,104,6,7,9,5,1,0.922918,0
1,104,6,7,9,6,2,1.2441,0
1,104,6,7,9,7,1,2.62465,0
1,104,6,7,9,8,2,1.27865,0
1,104,6,7,9,9,1,1.66566,0
1,104,6,8,11,1,0,1.33973,1
1,104,6,8,11,2,2,4.10842,1
1,104,6,8,11,3,1,1.42333,1
1,104,6,8,11,4,2,1.30844,1
1,104,6,8,11,5,1,2.07867,1
1,104,6,8,11,6,2,3.50599,1
1,104,6,8,11,7,2,1.22879,1
1,104,6,8,11,8,1,1.03597,1
1,104,6,8,11,9,1,1.0812,1
1,104,6,8,11,10,1,1.34835,1
1,104,6,8,11,11,2,1.30356,1
1,104,6,9,13,1,0,1.68429,0
1,104,6,9,13,2,2,1.75156,0
1,104,6,9,13,3,2,2.72846,0
1,104,6,9,13,4,2,2.97835,0
1,104,6,9,13,5,1,5.02614,0
1,104,6,9,13,6,1,3.90452,0
1,104,6,9,13,7,1,2.23531,0
1,104,6,9,13,8,2,1.44892,0
1,104,6,9,13,9,1,6.06964,0
1,104,6,9,13,10,1,1.64222,0
1,104,6,9,13,11,2,1.15107,0
1,104,6,9,13,12,1,1.46336,0
1,104,6,9,13,13,2,2.43553,0
1,104,7,1,11,1,0,1.13166,1
1,104,7,1,11,2,1,1.46082,1
1,104,7,1,11,3,2,1.34475,1
1,104,7,1,11,4,1,1.13766,1
1,104,7,1,11,5,2,1.13055,1
1,104,7,1,11,6,2,1.01156,1
1,104,7,1,11,7,2,1.69778,1
1,104,7,1,11,8,1,1.18829,1
1,104,7,1,11,9,2,1.7074,1
1,104,7,1,11,10,1,2.39777,1
1,104,7,1,11,11,1,1.59893,1
1,104,7,2,9,1,0,1.55159,0
1,104,7,2,9,2,2,1.11222,0
1,104,7,2,9,3,1,1.12219,0
1,104,7,2,9,4,2,1.45135,0
1,104,7,2,9,5,2,0.935852,0
1,104,7,2,9,6,1,1.89716,0
1,104,7,2,9,7,2,1.73214,0
1,104,7,2,9,8,1,1.60542,0
1,104,7,2,9,9,1,3.99549,0
1,104,7,3,9,1,0,2.02475,1
1,104,7,3,9,2,2,1.40625,1
1,104,7,3,9,3,1,1.53209,1
1,104,7,3,9,4,2,2.56538,1
1,104,7,3,9,5,1,1.23774,1
1,104,7,3,9,6,1,1.27483,1
1,104,7,3,9,7,2,2.03018,1
1,104,7,3,9,8,1,3.2517,1
1,104,7,3,9,9,2,1.10698,1
1,104,7,4,13,1,0,1.53164,1
1,104,7,4,13,2,2,1.50895,1
1,104,7,4,13,3,2,1.63099,1
1,104,7,4,13,4,2,1.12378,1
1,104,7,4,13,5,1,1.1024,1
1,104,7,4,13,6,2,1.40026,1
1,104,7,4,13,7,1,1.4786,1
1,104,7,4,13,8,1,1.55426,1
1,104,7,4,13,9,1,1.40285,1
1,104,7,4,13,10,2,3.16165,1
1,104,7,4,13,11,2,1.74608,1
1,104,7,4,13,12,1,1.17081,1
1,104,7,4,13,13,1,1.45076,1
1,104,7,5,13,1,0,1.29579,1
1,104,7,5,13,2,1,1.28265,1
1,104,7,5,13,3,1,1.01353,1
1,104,7,5,13,4,1,1.93954,1
1,104,7,5,13,5,2,1.62846,1
1,104,7,5,13,6,1,1.26567,1
1,104,7,5,13,7,2,1.33354,1
1,104,7,5,13,8,2,2.27906,1
1,104,7,5,13,9,1,2.1716,1
1,104,7,5,13,10,2,1.54764,1
1,104,7,5,13,11,2,4.0522,1
1,104,7,5,13,12,2,1.30546,1
1,104,7,5,13,13,1,3.0364,1
1,104,7,6,9,1,0,1.92651,1
1,104,7,6,9,2,2,3.27994,1
1,104,7,6,9,3,1,1.41165,1
1,104,7,6,9,4,2,1.36169,1
1,104,7,6,9,5,1,1.50587,1
1,104,7,6,9,6,2,1.24392,1
1,104,7,6,9,7,1,1.48859,1
1,104,7,6,9,8,2,1.41871,1
1,104,7,6,9,9,1,2.44093,1
1,104,7,7,13,1,0,1.21679,0
1,104,7,7,13,2,2,1.6712,0
1,104,7,7,13,3,1,1.33921,0
1,104,7,7,13,4,1,1.24366,0
1,104,7,7,13,5,2,1.20011,0
1,104,7,7,13,6,1,1.15872,0
1,104,7,7,13,7,2,2.6068,0
1,104,7,7,13,8,1,1.25532,0
1,104,7,7,13,9,2,0.971217,0
1,104,7,7,13,10,1,1.1461,0
1,104,7,7,13,11,2,1.51742,0
1,104,7,7,13,12,1,1.44665,0
1,104,7,7,13,13,2,1.25168,0
1,104,7,8,11,1,0,1.76343,1
1,104,7,8,11,2,2,1.139,1
1,104,7,8,11,3,1,1.14869,1
1,104,7,8,11,4,2,1.60479,1
1,104,7,8,11,5,1,1.70697,1
1,104,7,8,11,6,2,4.07724,1
1,104,7,8,11,7,1,3.60122,1
1,104,7,8,11,8,1,1.1605,1
1,104,7,8,11,9,1,1.25849,1
1,104,7,8,11,10,2,1.04852,1
1,104,7,8,11,11,2,1.20495,1
1,104,7,9,11,1,0,2.11463,0
1,104,7,9,11,2,2,1.4925,0
1,104,7,9,11,3,1,1.88732,0
1,104,7,9,11,4,1,1.16286,0
1,104,7,9,11,5,1,2.13052,0
1,104,7,9,11,6,1,1.30023,0
1,104,7,9,11,7,2,2.47078,0
1,104,7,9,11,8,2,2.97129,0
1,104,7,9,11,9,2,1.5098,0
1,104,7,9,11,10,2,5.4719,0
1,104,7,9,11,11,1,1.24447,0
1,104,8,1,13,1,0,1.28351,1
1,104,8,1,13,2,1,1.23877,1
1,104,8,1,13,3,2,0.971194,1
1,104,8,1,13,4,2,1.35497,1
1,104,8,1,13,5,1,1.0349,1
1,104,8,1,13,6,2,1.47999,1
1,104,8,1,13,7,2,1.09183,1
1,104,8,1,13,8,2,0.894105,1
1,104,8,1,13,9,2,0.992794,1
1,104,8,1,13,10,1,0.878965,1
1,104,8,1,13,11,1,2.03425,1
1,104,8,1,13,12,1,0.967617,1
1,104,8,1,13,13,1,1.07785,1
1,104,8,2,13,1,0,1.0288,1
1,104,8,2,13,2,2,2.48191,1
1,104,8,2,13,3,1,1.18975,1
1,104,8,2,13,4,2,1.16422,1
1,104,8,2,13,5,1,0.836383,1
1,104,8,2,13,6,2,1.09722,1
1,104,8,2,13,7,2,1.47584,1
1,104,8,2,13,8,1,1.13517,1
1,104,8,2,13,9,1,1.03253,1
1,104,8,2,13,10,1,0.901604,1
1,104,8,2,13,11,2,1.40026,1
1,104,8,2,13,12,2,1.03056,1
1,104,8,2,13,13,1,1.04381,1
1,104,8,3,11,1,0,1.11694,1
1,104,8,3,11,2,2,1.06265,1
1,104,8,3,11,3,1,1.10683,1
1,104,8,3,11,4,2,0.921848,1
1,104,8,3,11,5,2,1.531,1
1,104,8,3,11,6,2,1.06062,1
1,104,8,3,11,7,1,1.53641,1
1,104,8,3,11,8,2,1.33733,1
1,104,8,3,11,9,1,0.778505,1
1,104,8,3,11,10,1,1.13777,1
1,104,8,3,11,11,1,1.65871,1
1,104,8,4,9,1,0,2.30319,1
1,104,8,4,9,2,1,2.05842,1
1,104,8,4,9,3,2,1.45449,1
1,104,8,4,9,4,2,3.00306,1
1,104,8,4,9,5,2,1.33823,1
1,104,8,4,9,6,1,1.85092,1
1,104,8,4,9,7,1,4.34354,1
1,104,8,4,9,8,2,1.28146,1
1,104,8,4,9,9,1,0.980447,1
1,104,8,5,13,1,0,1.7597,0
1,104,8,5,13,2,1,1.11968,0
1,104,8,5,13,3,2,1.16162,0
1,104,8,5,13,4,1,0.913236,0
1,104,8,5,13,5,2,1.01129,0
1,104,8,5,13,6,1,0.977239,0
1,104,8,5,13,7,2,1.06646,0
1,104,8,5,13,8,2,1.07815,0
1,104,8,5,13,9,2,2.28276,0
1,104,8,5,13,10,2,1.07846,0
1,104,8,5,13,11,1,1.20179,0
1,104,8,5,13,12,1,1.35225,0
1,104,8,5,13,13,1,1.30485,0
1,104,8,6,9,1,0,0.958728,1
1,104,8,6,9,2,1,1.02275,1
1,104,8,6,9,3,2,1.06801,1
1,104,8,6,9,4,1,0.951887,1
1,104,8,6,9,5,2,1.28819,1
1,104,8,6,9,6,2,1.80384,1
1,104,8,6,9,7,2,2.12247,1
1,104,8,6,9,8,1,1.43589,1
1,104,8,6,9,9,1,1.72127,1
1,104,8,7,11,1,0,1.18337,1
1,104,8,7,11,2,1,1.15822,1
1,104,8,7,11,3,1,1.23036,1
1,104,8,7,11,4,2,1.63552,1
1,104,8,7,11,5,2,2.16919,1
1,104,8,7,11,6,2,1.33723,1
1,104,8,7,11,7,1,1.35467,1
1,104,8,7,11,8,2,1.46654,1
1,104,8,7,11,9,2,1.33458,1
1,104,8,7,11,10,1,3.31302,1
1,104,8,7,11,11,1,1.49185,1
1,104,8,8,9,1,0,1.97177,1
1,104,8,8,9,2,2,1.16336,1
1,104,8,8,9,3,2,1.0592,1
1,104,8,8,9,4,1,1.34297,1
1,104,8,8,9,5,2,1.32756,1
1,104,8,8,9,6,2,2.91284,1
1,104,8,8,9,7,1,3.37905,1
1,104,8,8,9,8,1,3.69924,1
1,104,8,8,9,9,1,1.03036,1
1,104,8,9,11,1,0,1.23021,1
1,104,8,9,11,2,1,0.787498,1
1,104,8,9,11,3,1,1.33857,1
1,104,8,9,11,4,2,0.987674,1
1,104,8,9,11,5,2,2.36311,1
1,104,8,9,11,6,2,1.97128,1
1,104,8,9,11,7,2,1.13141,1
1,104,8,9,11,8,1,3.15652,1
1,104,8,9,11,9,1,1.27705,1
1,104,8,9,11,10,2,1.29635,1
1,104,8,9,11,11,1,1.20319,1
1,105,1,1,11,1,0,6.95881,0
1,105,1,1,11,2,1,19.8723,0
1,105,1,1,11,3,2,2.28194,0
1,105,1,1,11,4,2,1.97352,0
1,105,1,1,11,5,1,3.41961,0
1,105,1,1,11,6,2,5.57327,0
1,105,1,1,11,7,2,6.34839,0
1,105,1,1,11,8,1,2.81605,0
1,105,1,1,11,9,2,3.71848,0
1,105,1,1,11,10,1,4.70769,0
1,105,1,1,11,11,1,4.30217,0
1,105,1,2,9,1,0,2.70014,1
1,105,1,2,9,2,1,1.70294,1
1,105,1,2,9,3,1,1.57762,1
1,105,1,2,9,4,2,3.04117,1
1,105,1,2,9,5,1,3.08549,1
1,105,1,2,9,6,2,1.73805,1
1,105,1,2,9,7,2,2.36322,1
1,105,1,2,9,8,1,2.61145,1
1,105,1,2,9,9,2,2.43371,1
1,105,1,3,13,1,0,1.55873,0
1,105,1,3,13,2,1,1.72686,0
1,105,1,3,13,3,2,1.56849,0
1,105,1,3,13,4,2,1.89614,0
1,105,1,3,13,5,2,1.69896,0
1,105,1,3,13,6,2,5.47847,0
1,105,1,3,13,7,1,2.00248,0
1,105,1,3,13,8,1,2.56902,0
1,105,1,3,13,9,2,1.62535,0
1,105,1,3,13,10,1,2.21687,0
1,105,1,3,13,11,1,6.79138,0
1,105,1,3,13,12,2,2.20757,0
1,105,1,3,13,13,1,2.9578,0
1,105,1,4,13,1,0,2.59799,1
1,105,1,4,13,2,2,2.77712,1
1,105,1,4,13,3,1,5.1485,1
1,105,1,4,13,4,2,3.38223,1
1,105,1,4,13,5,1,2.34231,1
1,105,1,4,13,6,2,1.77501,1
1,105,1,4,13,7,1,4.14241,1
1,105,1,4,13,8,2,2.33613,1
1,105,1,4,13,9,1,1.49139,1
1,105,1,4,13,10,2,2.11189,1
1,105,1,4,13,11,1,1.71428,1
1,105,1,4,13,12,1,1.63673,1
1,105,1,4,13,13,2,2.138,1
1,105,1,5,11,1,0,2.79677,1
1,105,1,5,11,2,2,1.39641,1
1,105,1,5,11,3,2,2.37106,1
1,105,1,5,11,4,2,2.9062,1
1,105,1,5,11,5,1,1.80561,1
1,105,1,5,11,6,2,3.77187,1
1,105,1,5,11,7,1,2.58808,1
1,105,1,5,11,8,1,1.18904,1
1,105,1,5,11,9,2,1.62185,1
1,105,1,5,11,10,1,1.45172,1
1,105,1,5,11,11,1,1.43164,1
1,105,1,6,9,1,0,1.50072,1
1,105,1,6,9,2,1,0.967221,1
1,105,1,6,9,3,2,2.31103,1
1,105,1,6,9,4,2,1.39356,1
1,105,1,6,9,5,1,1.7921,1
1,105,1,6,9,6,2,1.58264,1
1,105,1,6,9,7,2,1.33407,1
1,105,1,6,9,8,1,1.47944,1
1,105,1,6,9,9,1,1.3945,1
1,105,1,7,9,1,0,1.85395,1
1,105,1,7,9,2,1,1.09878,1
