sub dur iti acc rt correct resp ss ptrl
48 11990 short 1 2405 s s 3 inc
48 990 long 1 909 s s 3 cor
48 990 medium 0 892 d s 3 cor
48 11990 short 0 712 d s 3 cor
48 990 long 1 785 s s 3 inc
48 11990 long 1 706 s s 3 cor
48 990 short 0 699 d s 3 cor
48 5990 long 0 1256 s d 3 inc
48 11990 medium 1 1458 d d 3 inc
48 5990 short 1 857 d d 3 cor
48 990 medium 1 696 s s 3 cor
48 990 short 1 1567 s s 3 cor
48 11990 long 1 905 d d 3 cor
48 11990 medium 1 877 d d 3 cor
48 5990 long 1 975 d d 3 cor
48 11990 long 1 466 d d 3 cor
48 990 long 1 1063 d d 3 cor
48 5990 short 0 813 s d 3 cor
48 5990 short 0 1065 s d 3 inc
48 990 short 0 1242 d s 3 inc
48 11990 short 1 1212 s s 3 inc
48 5990 medium 0 1276 s d 3 cor
48 5990 medium 1 1626 d d 3 inc
48 990 medium 1 839 s s 3 cor
48 5990 short 1 1129 d d 3 cor
48 990 medium 0 878 d s 3 cor
48 11990 medium 1 1073 s s 3 inc
48 5990 long 0 1035 d s 3 cor
48 990 long 1 898 d d 3 inc
48 11990 medium 0 996 s d 3 cor
48 990 medium 1 819 d d 3 inc
48 990 short 1 950 s s 3 cor
48 5990 medium 1 1443 d d 3 cor
48 11990 long 1 963 s s 3 cor
48 5990 medium 1 944 s s 3 cor
48 11990 short 0 853 d s 3 cor
48 11990 short 0 1238 s d 3 inc
48 5990 long 0 961 s d 3 inc
48 990 long 1 1296 s s 3 inc
48 5990 medium 1 1120 s s 3 cor
48 990 long 1 887 s s 3 cor
48 5990 long 0 950 d s 3 cor
48 5990 medium 0 1155 d s 3 inc
48 11990 medium 1 1213 s s 3 inc
48 11990 long 0 1485 d s 3 cor
48 11990 medium 0 1209 d s 3 inc
48 990 medium 1 993 d d 3 inc
48 5990 short 0 954 s d 3 cor
48 11990 short 0 1455 s d 3 inc
48 11990 long 0 1031 s d 3 inc
48 990 long 1 1055 s s 3 inc
48 5990 long 1 884 s s 3 cor
48 990 medium 1 1720 s s 3 cor
48 990 short 1 1134 d d 3 cor
48 11990 short 0 1830 d s 3 cor
48 11990 long 0 1847 s d 3 inc
48 11990 short 1 1853 d d 3 inc
48 990 short 1 924 s s 3 cor
48 11990 medium 0 968 s d 3 cor
48 5990 short 1 1420 d d 3 inc
48 11990 long 1 871 d d 3 cor
48 5990 short 1 1756 d d 3 cor
48 5990 long 1 934 d d 3 cor
48 5990 long 1 1122 s s 3 cor
48 990 short 1 785 s s 3 cor
48 990 long 1 1348 d d 3 cor
48 990 medium 1 807 s s 3 cor
48 11990 short 1 1564 s s 3 cor
48 5990 short 1 1352 s s 3 cor
48 5990 medium 0 950 d s 3 cor
48 990 medium 0 1370 d s 3 inc
48 11990 medium 0 1624 d s 3 inc
48 990 short 1 760 d d 3 inc
48 5990 medium 1 784 s s 3 cor
48 990 long 1 787 d d 3 cor
49 11990 long 1 1974 s s 3 cor
49 990 short 1 939 s s 3 cor
49 990 medium 0 1998 s d 3 cor
49 990 short 1 973 d d 3 inc
49 5990 long 1 941 d d 3 cor
49 5990 medium 1 918 d d 3 cor
49 11990 short 1 801 d d 3 cor
49 5990 short 1 1081 s s 3 cor
49 11990 short 1 843 d d 3 cor
49 5990 medium 1 824 d d 3 cor
49 11990 medium 1 1311 d d 3 cor
49 11990 long 1 911 d d 3 cor
49 990 medium 1 802 d d 3 cor
49 990 long 1 1401 s s 3 cor
49 990 medium 1 899 s s 3 cor
49 5990 short 1 831 d d 3 cor
49 11990 short 0 1621 s d 3 cor
49 5990 short 1 921 d d 3 inc
49 5990 long 1 1264 s s 3 cor
49 11990 medium 0 1276 s d 3 cor
49 990 short 1 907 s s 3 inc
49 990 long 1 1144 s s 3 cor
49 5990 long 1 1235 s s 3 cor
49 5990 medium 0 949 s d 3 cor
49 11990 medium 0 1296 s d 3 inc
49 11990 long 1 1207 s s 3 inc
49 11990 medium 1 969 d d 3 cor
49 990 long 1 1050 d d 3 cor
49 5990 long 1 942 d d 3 cor
49 990 long 1 757 d d 3 cor
49 990 short 1 951 d d 3 cor
49 11990 long 1 1230 d d 3 cor
49 5990 short 0 711 s d 3 cor
49 11990 short 1 1386 s s 3 inc
49 990 medium 1 1317 d d 3 cor
49 5990 medium 0 1543 s d 3 cor
49 11990 short 1 1274 s s 3 cor
49 5990 short 1 779 d d 3 cor
49 5990 short 0 981 s d 3 cor
49 5990 long 1 984 d d 3 inc
49 990 short 1 815 d d 3 cor
49 5990 short 1 1329 s s 3 cor
49 11990 long 0 1199 s d 3 cor
49 5990 short 1 1510 d d 3 inc
49 990 medium 0 1316 d s 3 cor
49 5990 long 1 1343 s s 3 inc
49 5990 medium 1 1094 d d 3 cor
49 11990 short 1 897 d d 3 cor
49 990 medium 1 2971 d d 3 cor
49 990 short 1 1237 s s 3 cor
49 990 long 1 1175 d d 3 cor
49 990 short 1 1072 s s 3 cor
49 5990 medium 1 1083 s s 3 cor
49 990 medium 0 2330 s d 3 cor
49 990 long 1 971 s s 3 inc
49 11990 long 0 1314 s d 3 cor
49 11990 short 1 1440 d d 3 inc
49 11990 long 1 1917 d d 3 cor
49 11990 medium 0 2784 s d 3 cor
49 990 short 1 2170 d d 3 inc
49 11990 medium 1 1579 d d 3 cor
49 5990 long 0 1825 s d 3 cor
49 5990 long 1 1635 d d 3 cor
49 5990 medium 0 2231 s d 3 cor
49 11990 medium 1 1435 d d 3 inc
49 990 medium 1 1125 s s 3 cor
49 11990 long 1 1825 d d 3 cor
49 990 long 1 2601 d d 3 cor
49 11990 short 0 1379 s d 3 cor
49 5990 medium 1 914 d d 3 inc
49 11990 medium 0 2194 s d 3 cor
49 990 long 0 1479 s d 3 cor
49 5990 short 1 1641 d d 3 inc
49 990 long 1 1311 d d 3 cor
49 5990 short 0 1463 s d 3 cor
49 11990 short 1 1322 d d 3 inc
49 990 short 0 1542 d s 3 cor
49 11990 medium 0 1437 s d 3 inc
49 11990 long 0 1262 s d 3 inc
49 11990 medium 1 1237 d d 3 inc
49 990 medium 1 2124 d d 3 cor
49 11990 long 1 2739 d d 3 cor
49 5990 long 1 1718 d d 3 cor
49 5990 medium 1 1733 d d 3 cor
49 11990 short 1 1548 d d 3 cor
49 11990 long 0 2065 s d 3 cor
49 5990 short 1 1760 d d 3 inc
49 990 medium 1 2665 s s 3 cor
49 11990 medium 0 1689 s d 3 cor
49 5990 short 1 2840 s s 3 inc
49 5990 medium 1 1585 s s 3 cor
49 5990 long 0 1838 s d 3 cor
49 11990 short 0 1918 s d 3 inc
49 5990 medium 0 1518 s d 3 inc
49 5990 medium 1 1659 d d 3 inc
49 11990 medium 1 2018 d d 3 cor
49 990 short 1 1743 s s 3 cor
49 990 short 1 1171 d d 3 cor
49 5990 long 1 2023 d d 3 cor
49 990 long 0 2297 s d 3 cor
49 990 medium 1 1557 s s 3 inc
49 990 medium 1 2973 d d 3 cor
49 990 long 1 1053 d d 3 cor
49 11990 short 1 1381 s s 3 cor
49 990 short 1 1660 s s 3 cor
49 11990 long 0 1318 d s 3 cor
49 5990 long 1 873 s s 3 inc
49 5990 short 0 2433 s d 3 cor
49 990 medium 0 1710 d s 3 inc
49 11990 short 0 1671 s d 3 inc
49 11990 long 1 1421 d d 3 inc
49 5990 short 1 1331 s s 3 cor
49 5990 short 1 1218 d d 3 cor
49 990 short 1 1110 s s 3 cor
49 11990 short 0 1420 s d 3 cor
49 5990 medium 0 1412 s d 3 cor
49 990 short 1 2415 d d 3 inc
49 5990 short 1 1540 d d 3 cor
49 11990 medium 1 1941 d d 3 cor
49 990 medium 1 1287 d d 3 cor
49 11990 short 0 1825 d s 3 cor
49 990 long 1 1665 s s 3 inc
49 11990 long 0 1877 d s 3 cor
49 990 long 1 1760 d d 3 inc
49 990 medium 1 1290 s s 3 cor
49 5990 medium 0 1734 s d 3 cor
49 990 short 1 761 s s 3 inc
49 990 long 1 2264 d d 3 cor
49 5990 long 0 1960 s d 3 inc
49 990 medium 1 845 s s 3 inc
49 990 short 1 893 d d 3 cor
49 5990 long 1 1977 d d 3 cor
49 990 long 1 1856 s s 3 cor
49 11990 short 1 1563 d d 3 cor
49 11990 long 0 1629 s d 3 cor
49 11990 medium 0 1481 s d 3 inc
49 11990 medium 1 2307 d d 3 inc
49 5990 long 1 1833 d d 3 cor
49 11990 long 0 1430 s d 3 cor
49 5990 medium 1 1332 d d 3 inc
49 5990 medium 1 2452 d d 3 cor
5 990 long 1 1410 s s 3 cor
5 5990 short 1 1936 s s 3 cor
5 5990 short 1 1592 d d 3 cor
5 5990 long 1 1603 d d 3 cor
5 990 long 1 1376 d d 3 cor
5 990 medium 1 1089 s s 3 cor
5 5990 short 1 1388 s s 3 cor
5 990 long 0 1451 s d 3 cor
5 990 long 1 1654 d d 3 inc
5 990 medium 0 1719 d s 3 cor
5 5990 medium 0 1678 d s 3 inc
5 11990 short 1 2020 d d 3 inc
5 5990 short 1 1679 d d 3 cor
5 990 short 1 1390 s s 3 cor
5 5990 medium 1 1268 s s 3 cor
5 11990 long 1 1747 d d 3 cor
5 11990 medium 1 1363 s s 3 cor
5 11990 medium 0 2000 s d 3 cor
5 5990 medium 1 1841 d d 3 inc
5 11990 medium 1 1428 d d 3 cor
5 990 medium 1 1993 d d 3 cor
5 990 short 1 1313 d d 3 cor
5 5990 long 1 1845 s s 3 cor
5 5990 medium 1 1651 s s 3 cor
5 5990 long 0 1344 d s 3 cor
5 11990 long 0 1165 s d 3 inc
5 11990 long 0 1731 s d 3 inc
5 11990 short 1 1348 s s 3 inc
5 5990 long 1 1214 s s 3 cor
5 11990 long 1 2560 d d 3 cor
5 990 short 0 1324 d s 3 cor
5 11990 short 0 1243 d s 3 inc
5 11990 short 1 1035 s s 3 inc
5 990 medium 1 1598 s s 3 cor
5 11990 medium 0 1227 d s 3 cor
5 990 short 1 1560 s s 3 inc
5 990 medium 1 1602 s s 3 cor
5 5990 short 0 1595 d s 3 cor
5 11990 medium 1 1513 d d 3 inc
5 990 long 1 1231 s s 3 cor
5 990 medium 1 1182 d d 3 cor
5 11990 short 0 1697 d s 3 cor
5 990 long 1 1277 s s 3 inc
5 990 short 1 1181 d d 3 cor
5 11990 short 0 1818 s d 3 cor
5 5990 short 1 1035 s s 3 inc
5 5990 medium 1 1288 s s 3 cor
5 5990 long 0 2023 d s 3 cor
5 5990 long 1 988 s s 3 inc
5 11990 long 0 1013 d s 3 cor
5 5990 short 1 1129 s s 3 inc
5 5990 medium 1 887 d d 3 cor
5 990 medium 1 796 s s 3 cor
5 5990 medium 1 1238 s s 3 cor
5 11990 long 0 1684 s d 3 cor
5 5990 medium 1 1505 d d 3 inc
5 990 long 0 1684 d s 3 cor
5 5990 long 1 1347 d d 3 inc
5 5990 short 1 1306 d d 3 cor
5 11990 medium 1 1163 s s 3 cor
5 990 long 0 1323 d s 3 cor
5 11990 long 1 1189 d d 3 inc
5 990 short 0 1201 s d 3 cor
5 11990 long 1 998 s s 3 inc
5 11990 medium 1 961 s s 3 cor
5 990 short 1 1197 s s 3 cor
5 990 medium 0 1059 d s 3 cor
5 990 short 1 1359 d d 3 inc
5 11990 short 0 2222 s d 3 cor
5 11990 medium 1 1386 d d 3 inc
5 5990 long 1 945 s s 3 cor
5 11990 short 1 1444 d d 3 cor
5 5990 medium 1 1171 s s 3 cor
5 5990 long 1 1820 s s 3 cor
5 5990 long 0 1032 d s 3 cor
5 5990 medium 1 1367 d d 3 inc
5 11990 medium 0 1672 d s 3 cor
5 11990 medium 0 2900 d s 3 inc
5 11990 long 0 1766 d s 3 inc
5 990 long 1 1247 s s 3 inc
5 11990 medium 0 1721 s d 3 cor
5 990 long 1 1705 d d 3 inc
5 990 long 0 1702 d s 3 cor
5 11990 short 1 1522 d d 3 inc
5 990 short 1 2544 s s 3 cor
5 11990 medium 1 1324 s s 3 cor
5 990 short 1 998 s s 3 cor
5 5990 short 1 1234 d d 3 cor
5 5990 long 1 1271 d d 3 cor
5 990 medium 1 1566 s s 3 cor
5 990 long 1 940 s s 3 cor
5 5990 medium 1 1078 d d 3 cor
5 990 medium 1 1074 d d 3 cor
5 5990 short 0 1149 s d 3 cor
5 11990 short 0 1168 s d 3 inc
5 5990 medium 1 997 s s 3 inc
5 5990 long 1 1338 s s 3 cor
5 11990 short 0 2236 s d 3 cor
5 990 short 1 1463 d d 3 inc
5 11990 short 1 1311 d d 3 cor
5 11990 long 1 2949 d d 3 cor
5 990 short 0 1647 d s 3 cor
5 5990 short 1 1051 s s 3 inc
5 5990 short 1 1140 d d 3 cor
5 990 medium 1 2028 s s 3 cor
5 11990 long 1 1073 s s 3 cor
5 990 medium 1 1338 d d 3 cor
5 11990 long 0 1125 s d 3 cor
5 5990 long 1 1158 d d 3 cor
5 11990 short 1 2314 s s 3 cor
5 5990 medium 1 1141 d d 3 cor
5 5990 long 0 1144 d s 3 cor
5 11990 short 0 2182 d s 3 inc
5 5990 short 1 2412 s s 3 inc
5 11990 short 1 1654 s s 3 cor
5 990 long 1 1868 d d 3 cor
5 990 short 1 997 s s 3 cor
5 990 medium 1 1331 s s 3 cor
5 11990 medium 1 923 s s 3 cor
5 990 medium 1 1224 d d 3 cor
5 11990 short 1 950 d d 3 cor
5 5990 medium 0 1635 d s 3 cor
5 11990 medium 1 1049 s s 3 inc
5 990 short 0 1177 d s 3 cor
5 11990 long 1 1235 d d 3 inc
5 5990 long 1 1163 s s 3 cor
5 5990 medium 1 1026 s s 3 cor
5 990 short 0 1024 s d 3 cor
5 5990 medium 1 1671 s s 3 inc
5 11990 medium 0 2147 d s 3 cor
5 11990 long 1 883 s s 3 inc
5 990 short 0 1136 d s 3 cor
5 990 long 1 1212 s s 3 inc
5 5990 short 1 1478 d d 3 cor
5 990 long 0 1076 s d 3 cor
5 5990 short 0 1105 d s 3 inc
5 990 medium 1 1441 d d 3 inc
5 11990 long 0 1254 s d 3 cor
5 11990 long 1 1538 d d 3 inc
5 11990 medium 1 1606 d d 3 cor
5 990 long 1 1388 d d 3 cor
5 5990 long 1 1040 s s 3 cor
5 5990 short 1 798 s s 3 cor
50 990 long 0 1411 s d 3 cor
50 11990 long 1 2094 s s 3 inc
50 5990 long 1 1125 d d 3 cor
50 11990 short 1 1212 s s 3 cor
50 990 medium 1 1094 d d 3 cor
50 5990 short 1 1387 s s 3 cor
50 990 short 1 992 d d 3 cor
50 11990 medium 1 1114 s s 3 cor
50 5990 medium 0 1346 s d 3 cor
50 990 short 1 950 s s 3 inc
50 5990 short 1 1434 d d 3 cor
50 5990 medium 1 824 s s 3 cor
50 11990 short 0 1806 s d 3 cor
50 5990 long 0 1630 s d 3 inc
50 5990 long 1 993 s s 3 inc
50 5990 short 1 1314 s s 3 cor
50 990 long 1 964 s s 3 cor
50 990 short 1 818 s s 3 cor
50 990 short 0 894 d s 3 cor
50 5990 medium 1 1473 d d 3 inc
50 11990 medium 1 1009 s s 3 cor
50 990 long 1 959 d d 3 cor
50 990 medium 1 810 s s 3 cor
50 990 long 0 777 d s 3 cor
50 5990 medium 1 1737 d d 3 inc
50 11990 long 0 738 d s 3 cor
50 11990 short 1 985 d d 3 inc
50 990 medium 1 1584 s s 3 cor
50 990 medium 0 1166 d s 3 cor
50 11990 medium 1 1537 d d 3 inc
50 11990 short 1 968 d d 3 cor
50 11990 medium 1 2991 d d 3 cor
50 11990 long 1 1147 s s 3 cor
50 5990 short 0 1090 d s 3 cor
50 5990 long 1 1863 d d 3 inc
50 5990 long 1 1059 d d 3 cor
50 5990 short 1 670 d d 3 cor
50 990 long 1 731 s s 3 cor
50 5990 short 1 959 d d 3 cor
50 990 long 1 1133 d d 3 cor
50 11990 medium 0 1961 s d 3 cor
50 990 medium 1 1170 d d 3 inc
50 11990 short 1 1871 d d 3 cor
50 11990 medium 1 1056 d d 3 cor
50 5990 medium 1 1423 d d 3 cor
50 11990 short 1 1039 s s 3 cor
50 5990 long 1 851 d d 3 cor
50 5990 medium 1 774 s s 3 cor
50 990 short 1 1083 d d 3 cor
50 990 short 1 754 d d 3 cor
50 11990 medium 1 1477 d d 3 cor
50 11990 long 0 899 s d 3 cor
50 11990 medium 0 1116 s d 3 inc
50 990 short 1 649 s s 3 inc
50 990 short 1 656 s s 3 cor
50 990 medium 1 952 s s 3 cor
50 990 medium 0 1955 d s 3 cor
50 990 long 1 1398 s s 3 inc
50 5990 medium 1 1102 d d 3 cor
50 5990 long 1 534 s s 3 cor
50 11990 short 1 616 s s 3 cor
50 11990 long 1 783 s s 3 cor
50 5990 short 1 552 s s 3 cor
50 5990 long 0 862 s d 3 cor
50 5990 short 0 1706 s d 3 inc
50 11990 long 0 725 d s 3 inc
50 990 long 1 746 d d 3 inc
50 5990 medium 1 1647 s s 3 cor
50 11990 short 0 692 d s 3 cor
50 11990 long 1 1021 d d 3 inc
50 11990 medium 1 802 d d 3 cor
50 5990 short 1 715 s s 3 cor
50 5990 medium 1 1231 d d 3 cor
50 11990 long 1 652 s s 3 cor
50 11990 long 1 740 d d 3 cor
50 11990 medium 0 2065 s d 3 cor
50 11990 short 1 533 s s 3 inc
50 11990 short 1 676 s s 3 cor
50 11990 medium 0 689 d s 3 cor
50 11990 long 0 1246 s d 3 inc
50 5990 medium 0 1398 s d 3 inc
50 5990 medium 0 1221 d s 3 inc
50 990 short 0 1380 d s 3 inc
50 990 short 1 1269 s s 3 inc
50 990 short 1 1719 d d 3 cor
50 5990 long 1 799 s s 3 cor
50 990 medium 1 983 d d 3 cor
50 5990 short 1 1158 d d 3 cor
50 990 medium 0 1400 s d 3 cor
50 990 medium 1 847 d d 3 inc
50 990 medium 1 595 s s 3 cor
50 11990 long 1 964 d d 3 cor
50 990 short 0 1307 s d 3 cor
50 5990 long 1 932 s s 3 inc
50 5990 short 1 678 s s 3 cor
50 5990 short 1 981 d d 3 cor
50 990 long 1 1631 s s 3 cor
50 11990 short 1 880 d d 3 cor
50 990 long 1 781 d d 3 cor
50 5990 long 1 1405 d d 3 cor
50 5990 long 1 803 d d 3 cor
50 5990 medium 1 788 s s 3 cor
50 11990 short 1 1177 d d 3 cor
50 990 long 1 874 d d 3 cor
50 990 long 1 1070 s s 3 cor
50 11990 medium 1 767 s s 3 cor
50 990 short 1 888 s s 3 cor
50 990 long 1 719 d d 3 cor
50 11990 short 1 1078 s s 3 cor
50 990 long 0 929 s d 3 cor
50 990 long 1 913 d d 3 inc
50 5990 medium 0 786 s d 3 cor
50 11990 medium 0 858 s d 3 inc
50 990 long 1 1038 s s 3 inc
50 5990 short 1 849 d d 3 cor
50 11990 short 1 737 s s 3 cor
50 11990 medium 0 670 d s 3 cor
50 11990 long 1 840 d d 3 inc
50 5990 long 1 654 d d 3 cor
50 11990 long 1 716 d d 3 cor
50 990 medium 0 623 d s 3 cor
50 5990 short 0 880 d s 3 inc
50 11990 short 0 675 d s 3 inc
50 5990 short 1 828 s s 3 inc
50 5990 long 0 2184 s d 3 cor
50 11990 short 0 755 d s 3 inc
50 5990 medium 0 546 d s 3 inc
50 990 medium 1 649 s s 3 inc
50 5990 short 1 1216 s s 3 cor
50 990 medium 0 1258 d s 3 cor
50 5990 medium 0 1081 s d 3 inc
50 11990 medium 0 1405 s d 3 inc
50 11990 long 0 1416 s d 3 inc
50 990 short 1 962 s s 3 inc
50 990 short 1 1125 d d 3 cor
50 990 medium 1 745 s s 3 cor
50 5990 long 1 838 d d 3 cor
50 5990 long 1 1757 s s 3 cor
50 5990 medium 1 862 d d 3 cor
50 990 short 1 770 d d 3 cor
50 11990 long 0 710 s d 3 cor
50 11990 medium 1 809 d d 3 inc
51 11990 long 0 1488 s d 3 cor
51 990 short 0 1289 d s 3 inc
51 11990 short 1 1360 s s 3 inc
51 5990 short 1 1415 d d 3 cor
51 5990 long 0 1233 s d 3 cor
51 990 medium 1 1852 d d 3 inc
51 990 long 1 1410 s s 3 cor
51 11990 short 1 2720 s s 3 cor
51 11990 long 1 2067 d d 3 cor
51 5990 long 0 2175 s d 3 cor
51 5990 long 1 1701 d d 3 inc
51 11990 medium 0 1736 s d 3 cor
51 5990 medium 0 1393 d s 3 inc
51 990 short 1 1763 d d 3 inc
51 11990 medium 1 2276 s s 3 cor
51 5990 short 1 1709 s s 3 cor
51 5990 medium 1 1775 s s 3 cor
51 990 short 1 1171 s s 3 cor
51 11990 medium 1 1856 d d 3 cor
51 11990 long 0 1826 s d 3 cor
51 11990 short 0 1528 d s 3 inc
51 990 long 1 1508 s s 3 inc
51 990 medium 0 1351 s d 3 cor
51 5990 short 1 1262 d d 3 inc
51 990 medium 1 1980 d d 3 cor
51 5990 short 1 2463 s s 3 cor
51 5990 long 1 1260 d d 3 cor
51 990 long 0 2523 d s 3 cor
51 990 medium 1 1241 s s 3 inc
51 11990 long 1 1249 d d 3 cor
51 990 long 0 1550 d s 3 cor
51 5990 medium 0 1473 s d 3 inc
51 5990 medium 1 1252 d d 3 inc
51 11990 medium 1 1913 d d 3 cor
51 990 short 1 1405 s s 3 inc
51 5990 short 1 1873 d d 3 cor
51 990 medium 1 1787 d d 3 cor
51 990 medium 1 1061 s s 3 cor
51 990 medium 1 1760 d d 3 cor
51 5990 short 1 1255 s s 3 cor
51 990 long 1 2153 d d 3 cor
51 990 long 1 1204 s s 3 cor
51 990 medium 1 955 s s 3 cor
51 990 long 1 1326 d d 3 cor
51 5990 long 1 1252 s s 3 cor
51 11990 medium 1 926 s s 3 cor
51 5990 long 0 1594 s d 3 cor
51 5990 medium 1 1114 d d 3 inc
51 5990 short 1 1052 s s 3 cor
51 11990 long 1 1107 d d 3 cor
51 11990 long 1 1202 s s 3 cor
51 990 short 0 1260 d s 3 cor
51 5990 long 0 1096 d s 3 inc
51 11990 short 0 747 d s 3 inc
51 11990 medium 1 1106 d d 3 inc
51 11990 short 1 1386 s s 3 cor
51 11990 short 1 1031 d d 3 cor
51 990 long 1 2300 s s 3 cor
51 5990 medium 1 1651 d d 3 cor
51 5990 short 0 2116 d s 3 cor
51 11990 short 1 2085 s s 3 inc
51 11990 medium 1 1364 s s 3 cor
51 5990 long 1 1992 d d 3 cor
51 5990 medium 1 1781 s s 3 cor
51 990 short 1 1330 s s 3 cor
51 11990 long 1 2651 d d 3 cor
51 11990 medium 1 1681 d d 3 cor
51 11990 long 1 1489 s s 3 cor
51 990 short 1 2006 s s 3 cor
51 990 medium 0 1558 d s 3 cor
51 990 long 1 1284 s s 3 inc
51 990 short 1 1423 s s 3 cor
51 11990 long 1 2810 d d 3 cor
51 5990 short 0 2002 s d 3 cor
51 11990 medium 1 1973 d d 3 inc
51 5990 long 1 1695 d d 3 cor
51 5990 long 1 2844 s s 3 cor
51 11990 short 0 2377 s d 3 cor
51 11990 long 0 2327 s d 3 inc
51 990 medium 1 1485 s s 3 inc
51 990 long 1 2058 d d 3 cor
51 990 long 1 2254 d d 3 cor
51 990 long 1 1686 s s 3 cor
51 990 short 0 1602 d s 3 cor
51 11990 medium 1 2501 s s 3 inc
51 5990 medium 1 1206 s s 3 cor
51 990 short 1 2336 d d 3 cor
51 11990 short 1 1694 d d 3 cor
51 5990 short 1 1609 d d 3 cor
51 5990 long 0 1789 s d 3 cor
51 5990 medium 1 2206 d d 3 inc
51 5990 short 1 1418 d d 3 cor
51 990 medium 0 1498 s d 3 cor
51 5990 medium 1 1461 d d 3 inc
51 990 short 1 1206 s s 3 cor
51 990 medium 1 2561 d d 3 cor
51 5990 short 0 1096 s d 3 cor
51 11990 medium 1 1347 d d 3 inc
51 5990 long 1 1699 d d 3 cor
51 11990 long 1 1159 s s 3 cor
51 11990 short 0 1574 s d 3 cor
51 5990 medium 1 1584 d d 3 cor
51 11990 short 1 1075 s s 3 cor
51 990 short 1 1255 s s 3 cor
51 990 short 1 1725 d d 3 inc
51 11990 medium 1 1813 d d 3 cor
51 990 long 0 1274 d s 3 cor
51 5990 short 0 1263 s d 3 inc
51 5990 long 0 1600 s d 3 inc
51 990 long 1 1707 s s 3 inc
51 990 short 1 2092 d d 3 cor
51 11990 short 1 2053 d d 3 cor
51 11990 long 1 2833 d d 3 cor
51 11990 long 0 2230 s d 3 cor
51 11990 short 0 2207 s d 3 inc
51 5990 medium 1 1269 s s 3 inc
51 11990 long 1 1718 d d 3 cor
51 11990 medium 1 1759 d d 3 cor
51 5990 short 0 1524 s d 3 cor
51 11990 medium 0 1368 s d 3 inc
51 5990 short 1 1921 d d 3 inc
51 990 short 1 1458 s s 3 cor
51 11990 long 0 2408 s d 3 cor
51 5990 long 1 1144 d d 3 inc
51 5990 short 1 1713 d d 3 cor
51 11990 short 1 1552 d d 3 cor
51 990 long 0 1770 d s 3 cor
51 990 long 1 1585 s s 3 inc
51 5990 long 1 1264 d d 3 cor
51 990 medium 1 1491 s s 3 cor
51 990 medium 1 1207 s s 3 cor
51 990 medium 1 1089 d d 3 cor
51 5990 medium 1 1297 d d 3 cor
51 11990 medium 1 1959 s s 3 cor
51 5990 medium 1 1949 s s 3 cor
52 11990 long 0 1016 s d 3 cor
52 990 medium 1 2006 d d 3 inc
52 11990 medium 1 1212 d d 3 cor
52 11990 long 1 1129 d d 3 cor
52 990 long 1 1265 s s 3 cor
52 11990 long 1 1278 d d 3 cor
52 11990 short 1 868 d d 3 cor
52 990 long 0 1513 d s 3 cor
52 990 short 0 1513 d s 3 inc
52 5990 short 1 1037 d d 3 inc
52 990 medium 1 1248 s s 3 cor
52 11990 medium 1 1224 d d 3 cor
52 5990 medium 1 1467 s s 3 cor
52 990 short 1 1197 s s 3 cor
52 5990 long 1 1565 d d 3 cor
52 11990 short 1 1358 s s 3 cor
52 990 long 1 1428 d d 3 cor
52 5990 short 0 1333 s d 3 cor
52 11990 short 0 1607 s d 3 inc
52 5990 short 1 1446 d d 3 inc
52 990 short 1 1205 s s 3 cor
52 11990 short 1 1486 d d 3 cor
52 5990 short 0 1370 s d 3 cor
52 990 medium 1 1391 s s 3 inc
52 5990 medium 0 1505 d s 3 cor
52 5990 long 0 1729 s d 3 inc
52 5990 medium 1 1239 s s 3 inc
52 5990 medium 1 1392 d d 3 cor
52 11990 long 1 1771 s s 3 cor
52 11990 medium 0 1549 s d 3 cor
52 990 long 0 2267 s d 3 inc
52 11990 medium 0 1631 s d 3 inc
52 990 medium 1 1499 d d 3 inc
52 5990 long 0 1831 s d 3 cor
52 5990 long 1 1703 d d 3 inc
52 990 short 1 1421 d d 3 cor
52 5990 medium 0 1347 s d 3 cor
52 5990 long 1 1413 d d 3 inc
52 990 short 1 1212 d d 3 cor
52 11990 long 1 1319 d d 3 cor
52 5990 medium 1 1349 d d 3 cor
52 11990 short 0 1351 s d 3 cor
52 5990 short 1 1293 s s 3 inc
52 11990 short 1 1272 d d 3 cor
52 11990 medium 0 1497 s d 3 cor
52 990 medium 1 1210 s s 3 inc
52 11990 short 1 1379 s s 3 cor
52 5990 medium 1 1605 d d 3 cor
52 990 medium 1 1323 d d 3 cor
52 990 short 1 1248 d d 3 cor
52 11990 short 1 1344 d d 3 cor
52 990 short 0 1436 s d 3 inc
52 11990 long 1 1400 s s 3 inc
52 5990 long 1 1427 d d 3 cor
52 990 medium 1 1276 d d 3 cor
52 5990 short 1 1093 d d 3 cor
52 5990 long 1 1583 s s 3 cor
52 990 long 1 1443 d d 3 cor
52 990 long 1 1227 d d 3 cor
52 990 short 1 1182 s s 3 cor
52 990 medium 1 1251 s s 3 cor
52 11990 medium 1 1709 s s 3 cor
52 5990 medium 1 765 s s 3 cor
52 5990 short 1 654 d d 3 cor
52 11990 long 1 816 d d 3 cor
52 990 long 1 1066 s s 3 cor
52 11990 medium 1 1028 d d 3 cor
52 990 long 0 1338 s d 3 cor
52 5990 long 1 1520 s s 3 cor
52 990 long 1 1213 s s 3 cor
52 11990 long 1 1442 d d 3 cor
