    1      2    127      0      0      2      2      1      2      1      1    999    999     2.227     1.000  -999.000  -999.000      1      1    999    999  
    1      2    128      0      0      2      2      2      1      1      1    999    999     1.271     1.232  -999.000  -999.000      1      1    999    999  
    1      2    128      0      0      2      2      1      2      1      1    999    999     1.962     1.498  -999.000  -999.000      1      1    999    999  
    1      2    129      0      0      2      4      1      1      1      1    999    999     3.624     0.899  -999.000  -999.000      1      1    999    999  
    1      2    129      0      0      4      2      2      2      0      0      0      0     2.021     2.873     3.175     2.697      1      1      1      0  
    1      2    130      0      1      2      4      1      2      1      1    999    999     1.104     1.056  -999.000  -999.000      1      1    999    999  
    1      2    130      1      0      4      2      2      1      1      1      1      1     2.371     2.160     0.866     1.254      1      1      1      1  
    1      2    131      0      0      2      4      2      1      1      1    999    999     5.406     1.058  -999.000  -999.000      1      1    999    999  
    1      2    131      0      0      4      2      1      2      1      1      1      1     2.383     1.111     0.920     1.282      1      1      1      1  
    1      2    132      0      1      4      2      2      1      1      1      1      1     0.841     0.911     1.684     2.752      1      1      1      1  
