"TaskType" "subj" "block" "list" "trialnumber" "length" "serpos" "word" "writtenSP" "outputorder" "TaskTypeKnow"
"Unknown" 1 2 22 46 10 8 "business" 9 3 0
"Unknown" 1 2 22 46 10 9 "carpet" -1 -1 0
"Unknown" 1 2 22 46 10 10 "women" 10 4 0
"Unknown" 1 2 23 47 12 1 "calmly" -1 -1 0
"Unknown" 1 2 23 47 12 2 "sacred" -1 -1 0
"Unknown" 1 2 23 47 12 3 "cousin" -1 -1 0
"Unknown" 1 2 23 47 12 4 "building" -1 -1 0
"Unknown" 1 2 23 47 12 5 "separate" -1 -1 0
"Unknown" 1 2 23 47 12 6 "cannot" -1 -1 0
"Unknown" 1 2 23 47 12 7 "earnest" -1 -1 0
"Unknown" 1 2 23 47 12 8 "menace" -1 -1 0
"Unknown" 1 2 23 47 12 9 "confirm" 9 1 0
"Unknown" 1 2 23 47 12 10 "shaken" 11 3 0
"Unknown" 1 2 23 47 12 11 "illness" 10 2 0
"Unknown" 1 2 23 47 12 12 "devote" 12 4 0
"Unknown" 1 2 24 48 7 1 "resign" 1 1 0
"Unknown" 1 2 24 48 7 2 "derive" 2 2 0
"Unknown" 1 2 24 48 7 3 "hungry" 5 3 0
"Unknown" 1 2 24 48 7 4 "rattle" -1 -1 0
"Unknown" 1 2 24 48 7 5 "happen" -1 -1 0
"Unknown" 1 2 24 48 7 6 "partner" 6 4 0
"Unknown" 1 2 24 48 7 7 "conceal" 7 5 0
"Unknown" 1 3 1 49 5 1 "likewise" 1 1 0
"Unknown" 1 3 1 49 5 2 "nation" -1 -1 0
"Unknown" 1 3 1 49 5 3 "congress" 4 2 0
"Unknown" 1 3 1 49 5 4 "measure" -1 -1 0
"Unknown" 1 3 1 49 5 5 "remain" 5 3 0
"Unknown" 1 3 2 50 2 1 "lucky" 1 1 0
"Unknown" 1 3 2 50 2 2 "happy" 2 2 0
"Unknown" 1 3 3 51 8 1 "prevent" 1 1 0
"Unknown" 1 3 3 51 8 2 "envy" 2 2 0
"Unknown" 1 3 3 51 8 3 "northern" -1 -1 0
"Unknown" 1 3 3 51 8 4 "regard" -1 -1 0
"Unknown" 1 3 3 51 8 5 "entire" -1 -1 0
"Unknown" 1 3 3 51 8 6 "perfect" -1 -1 0
"Unknown" 1 3 3 51 8 7 "needle" -1 -1 0
"Unknown" 1 3 3 51 8 8 "finish" 8 3 0
"Unknown" 1 3 4 52 10 1 "worry" -1 -1 0
"Unknown" 1 3 4 52 10 2 "among" -1 -1 0
"Unknown" 1 3 4 52 10 3 "foolish" -1 -1 0
"Unknown" 1 3 4 52 10 4 "assure" -1 -1 0
"Unknown" 1 3 4 52 10 5 "comfort" 1 1 0
"Unknown" 1 3 4 52 10 6 "engage" -1 -1 0
"Unknown" 1 3 4 52 10 7 "open" -1 -1 0
"Unknown" 1 3 4 52 10 8 "forest" -1 -1 0
"Unknown" 1 3 4 52 10 9 "boundary" -1 -1 0
"Unknown" 1 3 4 52 10 10 "hero" 10 2 0
"Unknown" 1 3 5 53 6 1 "array" 1 1 0
"Unknown" 1 3 5 53 6 2 "reserve" -1 -1 0
"Unknown" 1 3 5 53 6 3 "delay" -1 -1 0
"Unknown" 1 3 5 53 6 4 "widow" 4 2 0
"Unknown" 1 3 5 53 6 5 "thunder" 5 3 0
"Unknown" 1 3 5 53 6 6 "kingdom" 6 4 0
"Unknown" 1 3 6 54 1 1 "mostly" 1 1 0
"Unknown" 1 3 7 55 15 1 "upper" 1 1 0
"Unknown" 1 3 7 55 15 2 "desire" -1 -1 0
"Unknown" 1 3 7 55 15 3 "system" -1 -1 0
"Unknown" 1 3 7 55 15 4 "prospect" -1 -1 0
"Unknown" 1 3 7 55 15 5 "custom" -1 -1 0
"Unknown" 1 3 7 55 15 6 "locate" -1 -1 0
"Unknown" 1 3 7 55 15 7 "unknown" -1 -1 0
"Unknown" 1 3 7 55 15 8 "patent" -1 -1 0
"Unknown" 1 3 7 55 15 9 "request" -1 -1 0
"Unknown" 1 3 7 55 15 10 "useful" -1 -1 0
"Unknown" 1 3 7 55 15 11 "include" -1 -1 0
"Unknown" 1 3 7 55 15 12 "comrade" 12 2 0
"Unknown" 1 3 7 55 15 13 "protect" 13 3 0
"Unknown" 1 3 7 55 15 14 "penny" 14 4 0
"Unknown" 1 3 7 55 15 15 "dispose" -1 -1 0
"Unknown" 1 3 8 56 7 1 "chairman" 1 1 0
"Unknown" 1 3 8 56 7 2 "middle" -1 -1 0
"Unknown" 1 3 8 56 7 3 "serve" -1 -1 0
"Unknown" 1 3 8 56 7 4 "chapel" 2 2 0
"Unknown" 1 3 8 56 7 5 "silver" 3 3 0
"Unknown" 1 3 8 56 7 6 "likely" -1 -1 0
"Unknown" 1 3 8 56 7 7 "tennis" 7 4 0
"Unknown" 1 3 9 57 3 1 "ashamed" 1 1 0
"Unknown" 1 3 9 57 3 2 "ocean" 2 2 0
"Unknown" 1 3 9 57 3 3 "backward" 3 3 0
"Unknown" 1 3 10 58 4 1 "water" 1 1 0
"Unknown" 1 3 10 58 4 2 "contents" 2 2 0
"Unknown" 1 3 10 58 4 3 "enough" 3 3 0
"Unknown" 1 3 10 58 4 4 "welfare" 4 4 0
"Unknown" 1 3 11 59 12 1 "better" -1 -1 0
"Unknown" 1 3 11 59 12 2 "patience" -1 -1 0
"Unknown" 1 3 11 59 12 3 "quickly" -1 -1 0
"Unknown" 1 3 11 59 12 4 "private" -1 -1 0
"Unknown" 1 3 11 59 12 5 "hunter" -1 -1 0
"Unknown" 1 3 11 59 12 6 "lawyer" -1 -1 0
"Unknown" 1 3 11 59 12 7 "wooden" 7 1 0
"Unknown" 1 3 11 59 12 8 "gesture" 8 2 0
"Unknown" 1 3 11 59 12 9 "admire" -1 -1 0
"Unknown" 1 3 11 59 12 10 "liquor" -1 -1 0
"Unknown" 1 3 11 59 12 11 "painting" -1 -1 0
"Unknown" 1 3 11 59 12 12 "compass" 12 3 0
"Unknown" 1 3 12 60 15 1 "neither" -1 -1 0
"Unknown" 1 3 12 60 15 2 "before" -1 -1 0
"Unknown" 1 3 12 60 15 3 "arrive" 2 1 0
"Unknown" 1 3 12 60 15 4 "explain" 3 2 0
"Unknown" 1 3 12 60 15 5 "consume" 4 3 0
"Unknown" 1 3 12 60 15 6 "pistol" 5 4 0
"Unknown" 1 3 12 60 15 7 "record" -1 -1 0
"Unknown" 1 3 12 60 15 8 "stomach" -1 -1 0
"Unknown" 1 3 12 60 15 9 "receipt" -1 -1 0
"Unknown" 1 3 12 60 15 10 "behave" -1 -1 0
"Unknown" 1 3 12 60 15 11 "turkey" -1 -1 0
"Unknown" 1 3 12 60 15 12 "consent" -1 -1 0
"Unknown" 1 3 12 60 15 13 "devil" 13 5 0
"Unknown" 1 3 12 60 15 14 "naked" 14 6 0
"Unknown" 1 3 12 60 15 15 "credit" 15 7 0
"Unknown" 1 3 13 61 4 1 "resort" 1 1 0
"Unknown" 1 3 13 61 4 2 "doorway" 2 2 0
"Unknown" 1 3 13 61 4 3 "medal" 3 3 0
"Unknown" 1 3 13 61 4 4 "herald" 4 4 0
"Unknown" 1 3 14 62 6 1 "attach" 1 1 0
"Unknown" 1 3 14 62 6 2 "clever" -1 -1 0
"Unknown" 1 3 14 62 6 3 "channel" 2 2 0
"Unknown" 1 3 14 62 6 4 "handsome" 4 3 0
"Unknown" 1 3 14 62 6 5 "after" -1 -1 0
"Unknown" 1 3 14 62 6 6 "divine" 6 4 0
"Unknown" 1 3 15 63 8 1 "forget" -1 -1 0
"Unknown" 1 3 15 63 8 2 "deadly" -1 -1 0
"Unknown" 1 3 15 63 8 3 "stormy" -1 -1 0
"Unknown" 1 3 15 63 8 4 "bedroom" 3 1 0
"Unknown" 1 3 15 63 8 5 "aware" -1 -1 0
"Unknown" 1 3 15 63 8 6 "member" 5 2 0
"Unknown" 1 3 15 63 8 7 "offence" 6 3 0
"Unknown" 1 3 15 63 8 8 "lonely" 8 4 0
"Unknown" 1 3 16 64 3 1 "bother" 1 1 0
"Unknown" 1 3 16 64 3 2 "mission" 2 2 0
"Unknown" 1 3 16 64 3 3 "detail" 3 3 0
"Unknown" 1 3 17 65 5 1 "chapter" 1 1 0
"Unknown" 1 3 17 65 5 2 "hammer" 2 2 0
"Unknown" 1 3 17 65 5 3 "madam" 3 3 0
"Unknown" 1 3 17 65 5 4 "commerce" -1 -1 0
"Unknown" 1 3 17 65 5 5 "stupid" -1 -1 0
"Unknown" 1 3 18 66 2 1 "lion" 1 1 0
"Unknown" 1 3 18 66 2 2 "faithful" 2 2 0
"Unknown" 1 3 19 67 5 1 "consult" 1 1 0
"Unknown" 1 3 19 67 5 2 "puzzle" 2 2 0
"Unknown" 1 3 19 67 5 3 "orange" 3 3 0
"Unknown" 1 3 19 67 5 4 "support" 4 4 0
"Unknown" 1 3 19 67 5 5 "mistake" 5 5 0
"Unknown" 1 3 20 68 15 1 "normal" -1 -1 0
"Unknown" 1 3 20 68 15 2 "linen" -1 -1 0
"Unknown" 1 3 20 68 15 3 "island" -1 -1 0
"Unknown" 1 3 20 68 15 4 "resolve" -1 -1 0
"Unknown" 1 3 20 68 15 5 "liquid" -1 -1 0
"Unknown" 1 3 20 68 15 6 "gentle" -1 -1 0
"Unknown" 1 3 20 68 15 7 "wagon" -1 -1 0
"Unknown" 1 3 20 68 15 8 "golden" -1 -1 0
"Unknown" 1 3 20 68 15 9 "shower" -1 -1 0
"Unknown" 1 3 20 68 15 10 "barely" -1 -1 0
"Unknown" 1 3 20 68 15 11 "conquest" -1 -1 0
"Unknown" 1 3 20 68 15 12 "costly" 12 1 0
"Unknown" 1 3 20 68 15 13 "complain" -1 -1 0
"Unknown" 1 3 20 68 15 14 "pupil" -1 -1 0
"Unknown" 1 3 20 68 15 15 "precious" -1 -1 0
"Unknown" 1 3 21 69 4 1 "canal" 1 1 0
"Unknown" 1 3 21 69 4 2 "frighten" 2 2 0
"Unknown" 1 3 21 69 4 3 "greatly" 3 3 0
"Unknown" 1 3 21 69 4 4 "destroy" 4 4 0
"Unknown" 1 3 22 70 10 1 "journal" -1 -1 0
"Unknown" 1 3 22 70 10 2 "proclaim" -1 -1 0
"Unknown" 1 3 22 70 10 3 "fatal" -1 -1 0
"Unknown" 1 3 22 70 10 4 "cotton" -1 -1 0
"Unknown" 1 3 22 70 10 5 "dinner" -1 -1 0
"Unknown" 1 3 22 70 10 6 "unit" -1 -1 0
"Unknown" 1 3 22 70 10 7 "given" -1 -1 0
"Unknown" 1 3 22 70 10 8 "disturb" 13 1 0
"Unknown" 1 3 22 70 10 9 "mountain" 14 2 0
"Unknown" 1 3 22 70 10 10 "remove" 15 3 0
"Unknown" 1 3 23 71 10 1 "oppose" -1 -1 0
"Unknown" 1 3 23 71 10 2 "double" -1 -1 0
"Unknown" 1 3 23 71 10 3 "aboard" -1 -1 0
"Unknown" 1 3 23 71 10 4 "deserve" -1 -1 0
"Unknown" 1 3 23 71 10 5 "courage" -1 -1 0
"Unknown" 1 3 23 71 10 6 "pattern" -1 -1 0
"Unknown" 1 3 23 71 10 7 "plainly" 7 1 0
"Unknown" 1 3 23 71 10 8 "lying" 8 2 0
"Unknown" 1 3 23 71 10 9 "belief" 9 3 0
"Unknown" 1 3 23 71 10 10 "bitter" 10 4 0
"Unknown" 1 3 24 72 7 1 "amid" -1 -1 0
"Unknown" 1 3 24 72 7 2 "accord" -1 -1 0
"Unknown" 1 3 24 72 7 3 "present" -1 -1 0
"Unknown" 1 3 24 72 7 4 "regret" -1 -1 0
"Unknown" 1 3 24 72 7 5 "leader" 5 1 0
"Unknown" 1 3 24 72 7 6 "county" 6 2 0
"Unknown" 1 3 24 72 7 7 "genius" 7 3 0
"Unknown" 1 4 1 73 4 1 "fiercely" 1 1 0
"Unknown" 1 4 1 73 4 2 "southern" 2 2 0
"Unknown" 1 4 1 73 4 3 "costume" 3 3 0
"Unknown" 1 4 1 73 4 4 "procure" -1 -1 0
"Unknown" 1 4 2 74 6 1 "product" 1 1 0
"Unknown" 1 4 2 74 6 2 "noble" 2 2 0
"Unknown" 1 4 2 74 6 3 "sparrow" 4 3 0
"Unknown" 1 4 2 74 6 4 "stagger" -1 -1 0
"Unknown" 1 4 2 74 6 5 "beneath" -1 -1 0
"Unknown" 1 4 2 74 6 6 "artist" 6 4 0
"Unknown" 1 4 3 75 2 1 "barrel" 1 1 0
"Unknown" 1 4 3 75 2 2 "nephew" 2 2 0
"Unknown" 1 4 4 76 8 1 "replace" 1 1 0
"Unknown" 1 4 4 76 8 2 "helmet" 2 2 0
"Unknown" 1 4 4 76 8 3 "inform" 3 3 0
"Unknown" 1 4 4 76 8 4 "asleep" 4 4 0
"Unknown" 1 4 4 76 8 5 "cheerful" 5 5 0
"Unknown" 1 4 4 76 8 6 "wedding" 6 6 0
"Unknown" 1 4 4 76 8 7 "merely" 7 7 0
"Unknown" 1 4 4 76 8 8 "sugar" -1 -1 0
"Unknown" 1 4 5 77 3 1 "pocket" 1 1 0
"Unknown" 1 4 5 77 3 2 "justice" 2 2 0
"Unknown" 1 4 5 77 3 3 "today" 3 3 0
"Unknown" 1 4 6 78 1 1 "harbor" 1 1 0
"Unknown" 1 4 7 79 12 1 "degree" 2 2 0
"Unknown" 1 4 7 79 12 2 "singer" 1 1 0
"Unknown" 1 4 7 79 12 3 "virtue" -1 -1 0
"Unknown" 1 4 7 79 12 4 "disgust" -1 -1 0
"Unknown" 1 4 7 79 12 5 "native" -1 -1 0
"Unknown" 1 4 7 79 12 6 "supply" -1 -1 0
"Unknown" 1 4 7 79 12 7 "heavy" -1 -1 0
"Unknown" 1 4 7 79 12 8 "honey" -1 -1 0
"Unknown" 1 4 7 79 12 9 "delight" 9 3 0
"Unknown" 1 4 7 79 12 10 "apply" 10 4 0
"Unknown" 1 4 7 79 12 11 "shiver" -1 -1 0
"Unknown" 1 4 7 79 12 12 "confess" -1 -1 0
"Unknown" 1 4 8 80 3 1 "deny" 1 1 0
"Unknown" 1 4 8 80 3 2 "always" 2 2 0
"Unknown" 1 4 8 80 3 3 "distance" 3 3 0
"Unknown" 1 4 9 81 2 1 "narrow" 1 1 0
"Unknown" 1 4 9 81 2 2 "stumble" 2 2 0
"Unknown" 1 4 10 82 1 1 "empire" 1 1 0
"Unknown" 1 4 11 83 15 1 "suggest" -1 -1 0
"Unknown" 1 4 11 83 15 2 "planet" -1 -1 0
"Unknown" 1 4 11 83 15 3 "suspect" -1 -1 0
"Unknown" 1 4 11 83 15 4 "modest" -1 -1 0
"Unknown" 1 4 11 83 15 5 "confuse" -1 -1 0
"Unknown" 1 4 11 83 15 6 "bureau" -1 -1 0
"Unknown" 1 4 11 83 15 7 "assault" -1 -1 0
"Unknown" 1 4 11 83 15 8 "complete" -1 -1 0
"Unknown" 1 4 11 83 15 9 "tunnel" -1 -1 0
"Unknown" 1 4 11 83 15 10 "collect" -1 -1 0
"Unknown" 1 4 11 83 15 11 "helpless" -1 -1 0
"Unknown" 1 4 11 83 15 12 "sprinkle" 12 1 0
"Unknown" 1 4 11 83 15 13 "total" 13 2 0
"Unknown" 1 4 11 83 15 14 "elect" 14 3 0
"Unknown" 1 4 11 83 15 15 "traitor" 15 4 0
"Unknown" 1 4 12 84 7 1 "hostile" -1 -1 0
"Unknown" 1 4 12 84 7 2 "scatter" -1 -1 0
"Unknown" 1 4 12 84 7 3 "carbon" -1 -1 0
"Unknown" 1 4 12 84 7 4 "darling" -1 -1 0
"Unknown" 1 4 12 84 7 5 "mayor" -1 -1 0
"Unknown" 1 4 12 84 7 6 "avoid" 6 2 0
"Unknown" 1 4 12 84 7 7 "daughter" 7 3 0
"Unknown" 1 4 13 85 12 1 "message" -1 -1 0
"Unknown" 1 4 13 85 12 2 "collar" -1 -1 0
"Unknown" 1 4 13 85 12 3 "lady" -1 -1 0
"Unknown" 1 4 13 85 12 4 "closely" -1 -1 0
"Unknown" 1 4 13 85 12 5 "simple" -1 -1 0
"Unknown" 1 4 13 85 12 6 "victim" -1 -1 0
"Unknown" 1 4 13 85 12 7 "garment" 12 4 0
"Unknown" 1 4 13 85 12 8 "basin" -1 -1 0
"Unknown" 1 4 13 85 12 9 "because" -1 -1 0
"Unknown" 1 4 13 85 12 10 "decrease" 8 1 0
"Unknown" 1 4 13 85 12 11 "coffee" 9 2 0
"Unknown" 1 4 13 85 12 12 "wealthy" 10 3 0
"Unknown" 1 4 14 86 8 1 "shortly" -1 -1 0
"Unknown" 1 4 14 86 8 2 "sunset" -1 -1 0
"Unknown" 1 4 14 86 8 3 "loudly" -1 -1 0
"Unknown" 1 4 14 86 8 4 "struggle" -1 -1 0
"Unknown" 1 4 14 86 8 5 "cattle" -1 -1 0
"Unknown" 1 4 14 86 8 6 "induce" 6 1 0
"Unknown" 1 4 14 86 8 7 "funeral" 7 2 0
"Unknown" 1 4 14 86 8 8 "several" 8 3 0
"Unknown" 1 4 15 87 6 1 "fever" 1 1 0
"Unknown" 1 4 15 87 6 2 "immense" 2 2 0
"Unknown" 1 4 15 87 6 3 "platform" 3 3 0
"Unknown" 1 4 15 87 6 4 "salad" 4 4 0
"Unknown" 1 4 15 87 6 5 "extra" 5 5 0
"Unknown" 1 4 15 87 6 6 "student" 6 6 0
"Unknown" 1 4 16 88 5 1 "echo" 1 1 0
"Unknown" 1 4 16 88 5 2 "twilight" 2 2 0
"Unknown" 1 4 16 88 5 3 "mistress" 3 3 0
"Unknown" 1 4 16 88 5 4 "status" 4 4 0
"Unknown" 1 4 16 88 5 5 "concert" -1 -1 0
"Unknown" 2 1 1 1 10 1 "pretty" 1 1 0
"Unknown" 2 1 1 1 10 2 "wagon" -1 -1 0
"Unknown" 2 1 1 1 10 3 "jersey" 3 3 0
"Unknown" 2 1 1 1 10 4 "locate" -1 -1 0
"Unknown" 2 1 1 1 10 5 "distinct" -1 -1 0
"Unknown" 2 1 1 1 10 6 "answer" -1 -1 0
"Unknown" 2 1 1 1 10 7 "confuse" -1 -1 0
"Unknown" 2 1 1 1 10 8 "eastern" -1 -1 0
"Unknown" 2 1 1 1 10 9 "faithful" 10 5 0
"Unknown" 2 1 1 1 10 10 "cruel" 9 4 0
"Unknown" 2 1 2 2 3 1 "excite" 1 1 0
"Unknown" 2 1 2 2 3 2 "express" 2 2 0
"Unknown" 2 1 2 2 3 3 "fiercely" 3 3 0
"Unknown" 2 1 3 3 5 1 "market" 1 1 0
"Unknown" 2 1 3 3 5 2 "commerce" 2 2 0
"Unknown" 2 1 3 3 5 3 "meadow" -1 -1 0
"Unknown" 2 1 3 3 5 4 "reason" 3 3 0
"Unknown" 2 1 3 3 5 5 "planet" 5 4 0
"Unknown" 2 1 4 4 4 1 "likewise" 1 1 0
"Unknown" 2 1 4 4 4 2 "prairie" -1 -1 0
"Unknown" 2 1 4 4 4 3 "daylight" -1 -1 0
"Unknown" 2 1 4 4 4 4 "unto" 3 2 0
"Unknown" 2 1 5 5 6 1 "prevent" 1 1 0
"Unknown" 2 1 5 5 6 2 "direct" -1 -1 0
"Unknown" 2 1 5 5 6 3 "latter" -1 -1 0
"Unknown" 2 1 5 5 6 4 "survive" -1 -1 0
"Unknown" 2 1 5 5 6 5 "serve" -1 -1 0
"Unknown" 2 1 5 5 6 6 "attract" 2 2 0
"Unknown" 2 1 6 6 6 1 "ascend" 1 1 0
"Unknown" 2 1 6 6 6 2 "briefly" -1 -1 0
"Unknown" 2 1 6 6 6 3 "today" -1 -1 0
"Unknown" 2 1 6 6 6 4 "largely" -1 -1 0
"Unknown" 2 1 6 6 6 5 "device" -1 -1 0
"Unknown" 2 1 6 6 6 6 "deadly" -1 -1 0
"Unknown" 2 1 7 7 5 1 "failure" 1 1 0
"Unknown" 2 1 7 7 5 2 "render" -1 -1 0
"Unknown" 2 1 7 7 5 3 "gently" 3 2 0
"Unknown" 2 1 7 7 5 4 "barrel" 4 3 0
"Unknown" 2 1 7 7 5 5 "friendly" -1 -1 0
"Unknown" 2 1 8 8 12 1 "pasture" 1 1 0
"Unknown" 2 1 8 8 12 2 "arrive" 2 2 0
"Unknown" 2 1 8 8 12 3 "eager" 3 3 0
"Unknown" 2 1 8 8 12 4 "contest" -1 -1 0
"Unknown" 2 1 8 8 12 5 "menace" 5 5 0
"Unknown" 2 1 8 8 12 6 "emerge" -1 -1 0
"Unknown" 2 1 8 8 12 7 "admire" -1 -1 0
"Unknown" 2 1 8 8 12 8 "tumble" -1 -1 0
"Unknown" 2 1 8 8 12 9 "cotton" -1 -1 0
"Unknown" 2 1 8 8 12 10 "release" -1 -1 0
"Unknown" 2 1 8 8 12 11 "slender" -1 -1 0
"Unknown" 2 1 8 8 12 12 "harness" -1 -1 0
"Unknown" 2 1 9 9 1 1 "discuss" 1 1 0
"Unknown" 2 1 10 10 1 1 "accept" 1 1 0
"Unknown" 2 1 11 11 4 1 "detail" 1 1 0
"Unknown" 2 1 11 11 4 2 "connect" 2 2 0
"Unknown" 2 1 11 11 4 3 "include" 3 3 0
"Unknown" 2 1 11 11 4 4 "rabbit" 4 4 0
"Unknown" 2 1 12 12 12 1 "silver" 1 1 0
"Unknown" 2 1 12 12 12 2 "oppose" 2 2 0
"Unknown" 2 1 12 12 12 3 "rifle" -1 -1 0
"Unknown" 2 1 12 12 12 4 "beggar" 4 3 0
"Unknown" 2 1 12 12 12 5 "angry" -1 -1 0
"Unknown" 2 1 12 12 12 6 "intend" -1 -1 0
"Unknown" 2 1 12 12 12 7 "feeble" -1 -1 0
"Unknown" 2 1 12 12 12 8 "robin" -1 -1 0
"Unknown" 2 1 12 12 12 9 "hatred" -1 -1 0
"Unknown" 2 1 12 12 12 10 "reform" -1 -1 0
"Unknown" 2 1 12 12 12 11 "clearly" -1 -1 0
"Unknown" 2 1 12 12 12 12 "language" 6 4 0
"Unknown" 2 1 13 13 8 1 "without" 1 1 0
"Unknown" 2 1 13 13 8 2 "separate" 2 2 0
"Unknown" 2 1 13 13 8 3 "below" -1 -1 0
"Unknown" 2 1 13 13 8 4 "genius" 3 3 0
"Unknown" 2 1 13 13 8 5 "clever" -1 -1 0
"Unknown" 2 1 13 13 8 6 "nervous" -1 -1 0
"Unknown" 2 1 13 13 8 7 "refuse" -1 -1 0
"Unknown" 2 1 13 13 8 8 "rapid" 7 4 0
"Unknown" 2 1 14 14 2 1 "perform" 1 1 0
"Unknown" 2 1 14 14 2 2 "soldier" 2 2 0
"Unknown" 2 1 15 15 15 1 "consent" -1 -1 0
"Unknown" 2 1 15 15 15 2 "final" -1 -1 0
"Unknown" 2 1 15 15 15 3 "support" -1 -1 0
"Unknown" 2 1 15 15 15 4 "spider" -1 -1 0
"Unknown" 2 1 15 15 15 5 "frontier" -1 -1 0
"Unknown" 2 1 15 15 15 6 "appeal" -1 -1 0
"Unknown" 2 1 15 15 15 7 "backward" -1 -1 0
"Unknown" 2 1 15 15 15 8 "lazy" -1 -1 0
"Unknown" 2 1 15 15 15 9 "instant" -1 -1 0
"Unknown" 2 1 15 15 15 10 "unlike" -1 -1 0
"Unknown" 2 1 15 15 15 11 "forgive" -1 -1 0
"Unknown" 2 1 15 15 15 12 "perish" -1 -1 0
"Unknown" 2 1 15 15 15 13 "nation" -1 -1 0
"Unknown" 2 1 15 15 15 14 "scatter" 9 1 0
"Unknown" 2 1 15 15 15 15 "luster" 10 2 0
"Unknown" 2 1 16 16 8 1 "consist" -1 -1 0
"Unknown" 2 1 16 16 8 2 "shower" -1 -1 0
"Unknown" 2 1 16 16 8 3 "upon" -1 -1 0
"Unknown" 2 1 16 16 8 4 "receipt" -1 -1 0
"Unknown" 2 1 16 16 8 5 "asleep" 5 1 0
"Unknown" 2 1 16 16 8 6 "collar" 6 2 0
"Unknown" 2 1 16 16 8 7 "finish" 7 3 0
"Unknown" 2 1 16 16 8 8 "convey" 8 4 0
"Unknown" 2 1 17 17 15 1 "error" 1 1 0
"Unknown" 2 1 17 17 15 2 "dragon" 3 2 0
"Unknown" 2 1 17 17 15 3 "upward" -1 -1 0
"Unknown" 2 1 17 17 15 4 "supper" 5 4 0
"Unknown" 2 1 17 17 15 5 "maker" -1 -1 0
"Unknown" 2 1 17 17 15 6 "utmost" -1 -1 0
"Unknown" 2 1 17 17 15 7 "cradle" -1 -1 0
"Unknown" 2 1 17 17 15 8 "complain" -1 -1 0
"Unknown" 2 1 17 17 15 9 "island" 7 5 0
"Unknown" 2 1 17 17 15 10 "beauty" -1 -1 0
"Unknown" 2 1 17 17 15 11 "lion" 9 6 0
"Unknown" 2 1 17 17 15 12 "junior" -1 -1 0
"Unknown" 2 1 17 17 15 13 "derive" -1 -1 0
"Unknown" 2 1 17 17 15 14 "public" -1 -1 0
"Unknown" 2 1 17 17 15 15 "party" -1 -1 0
"Unknown" 2 1 18 18 10 1 "shortly" 1 1 0
"Unknown" 2 1 18 18 10 2 "secure" 2 2 0
"Unknown" 2 1 18 18 10 3 "payment" 3 3 0
"Unknown" 2 1 18 18 10 4 "devil" 4 4 0
"Unknown" 2 1 18 18 10 5 "career" 5 5 0
"Unknown" 2 1 18 18 10 6 "talent" -1 -1 0
"Unknown" 2 1 18 18 10 7 "conquer" -1 -1 0
"Unknown" 2 1 18 18 10 8 "grateful" -1 -1 0
"Unknown" 2 1 18 18 10 9 "illness" -1 -1 0
"Unknown" 2 1 18 18 10 10 "alone" 9 6 0
"Unknown" 2 1 19 19 2 1 "effect" 1 1 0
"Unknown" 2 1 19 19 2 2 "given" 2 2 0
"Unknown" 2 1 20 20 7 1 "basis" 1 1 0
"Unknown" 2 1 20 20 7 2 "sorrow" 2 2 0
"Unknown" 2 1 20 20 7 3 "convert" 3 3 0
"Unknown" 2 1 20 20 7 4 "garment" -1 -1 0
"Unknown" 2 1 20 20 7 5 "contrast" -1 -1 0
"Unknown" 2 1 20 20 7 6 "chairman" 6 4 0
"Unknown" 2 1 20 20 7 7 "driven" -1 -1 0
"Unknown" 2 1 21 21 7 1 "funny" 1 1 0
"Unknown" 2 1 21 21 7 2 "lumber" 2 2 0
"Unknown" 2 1 21 21 7 3 "harbor" -1 -1 0
"Unknown" 2 1 21 21 7 4 "belief" 4 4 0
"Unknown" 2 1 21 21 7 5 "publish" 6 5 0
"Unknown" 2 1 21 21 7 6 "bitter" -1 -1 0
"Unknown" 2 1 21 21 7 7 "healthy" -1 -1 0
"Unknown" 2 1 22 22 3 1 "aboard" 1 1 0
"Unknown" 2 1 22 22 3 2 "resolve" 2 2 0
"Unknown" 2 1 22 22 3 3 "blanket" 3 3 0
"Unknown" 2 1 23 23 3 1 "inside" 1 1 0
"Unknown" 2 1 23 23 3 2 "incline" 2 2 0
"Unknown" 2 1 23 23 3 3 "tiny" 3 3 0
"Unknown" 2 1 24 24 10 1 "writer" 1 1 0
"Unknown" 2 1 24 24 10 2 "arrest" -1 -1 0
"Unknown" 2 1 24 24 10 3 "scarcely" 2 2 0
"Unknown" 2 1 24 24 10 4 "eagle" -1 -1 0
"Unknown" 2 1 24 24 10 5 "maybe" -1 -1 0
"Unknown" 2 1 24 24 10 6 "darling" -1 -1 0
"Unknown" 2 1 24 24 10 7 "combine" -1 -1 0
"Unknown" 2 1 24 24 10 8 "invite" 4 3 0
"Unknown" 2 1 24 24 10 9 "estate" -1 -1 0
"Unknown" 2 1 24 24 10 10 "itself" 7 4 0
"Unknown" 2 2 1 25 2 1 "ugly" 1 1 0
"Unknown" 2 2 1 25 2 2 "flavor" 2 2 0
"Unknown" 2 2 2 26 8 1 "horror" 1 1 0
"Unknown" 2 2 2 26 8 2 "women" 2 2 0
"Unknown" 2 2 2 26 8 3 "funeral" 3 3 0
"Unknown" 2 2 2 26 8 4 "image" 4 4 0
"Unknown" 2 2 2 26 8 5 "chimney" 7 6 0
"Unknown" 2 2 2 26 8 6 "defend" -1 -1 0
