"Knownlength" "subj" "block" "list" "trialnumber" "length" "serpos" "word" "outputorder" "LengthKnow"
"Unknown" 4 1 16 16 1 1 "argue" 1 0
"Unknown" 4 1 17 17 7 1 "emerge" -1 0
"Unknown" 4 1 17 17 7 2 "comrade" 1 0
"Unknown" 4 1 17 17 7 3 "vessel" 2 0
"Unknown" 4 1 17 17 7 4 "hardly" 3 0
"Unknown" 4 1 17 17 7 5 "admit" -1 0
"Unknown" 4 1 17 17 7 6 "disgust" 4 0
"Unknown" 4 1 17 17 7 7 "array" 5 0
"Unknown" 4 1 18 18 1 1 "stormy" 1 0
"Unknown" 4 1 19 19 12 1 "sparrow" -1 0
"Unknown" 4 1 19 19 12 2 "purely" -1 0
"Unknown" 4 1 19 19 12 3 "habit" -1 0
"Unknown" 4 1 19 19 12 4 "chapel" -1 0
"Unknown" 4 1 19 19 12 5 "justice" 5 0
"Unknown" 4 1 19 19 12 6 "fabric" -1 0
"Unknown" 4 1 19 19 12 7 "deserve" -1 0
"Unknown" 4 1 19 19 12 8 "outside" -1 0
"Unknown" 4 1 19 19 12 9 "social" 1 0
"Unknown" 4 1 19 19 12 10 "except" -1 0
"Unknown" 4 1 19 19 12 11 "standard" 3 0
"Unknown" 4 1 19 19 12 12 "river" 4 0
"Unknown" 4 1 20 20 6 1 "pardon" 1 0
"Unknown" 4 1 20 20 6 2 "assault" 2 0
"Unknown" 4 1 20 20 6 3 "entire" -1 0
"Unknown" 4 1 20 20 6 4 "hammer" -1 0
"Unknown" 4 1 20 20 6 5 "easy" 3 0
"Unknown" 4 1 20 20 6 6 "thereby" 4 0
"Unknown" 4 1 21 21 3 1 "submit" 1 0
"Unknown" 4 1 21 21 3 2 "conceive" -1 0
"Unknown" 4 1 21 21 3 3 "machine" 3 0
"Unknown" 4 1 22 22 10 1 "arrest" -1 0
"Unknown" 4 1 22 22 10 2 "patent" 6 0
"Unknown" 4 1 22 22 10 3 "guilty" -1 0
"Unknown" 4 1 22 22 10 4 "journey" -1 0
"Unknown" 4 1 22 22 10 5 "middle" -1 0
"Unknown" 4 1 22 22 10 6 "unto" 3 0
"Unknown" 4 1 22 22 10 7 "human" 4 0
"Unknown" 4 1 22 22 10 8 "future" 5 0
"Unknown" 4 1 22 22 10 9 "double" 2 0
"Unknown" 4 1 22 22 10 10 "normal" 1 0
"Unknown" 4 1 23 23 3 1 "afford" 1 0
"Unknown" 4 1 23 23 3 2 "railway" 2 0
"Unknown" 4 1 23 23 3 3 "kingdom" 3 0
"Unknown" 4 1 24 24 15 1 "castle" -1 0
"Unknown" 4 1 24 24 15 2 "above" -1 0
"Unknown" 4 1 24 24 15 3 "forward" 4 0
"Unknown" 4 1 24 24 15 4 "open" -1 0
"Unknown" 4 1 24 24 15 5 "backward" -1 0
"Unknown" 4 1 24 24 15 6 "alone" -1 0
"Unknown" 4 1 24 24 15 7 "behave" -1 0
"Unknown" 4 1 24 24 15 8 "football" -1 0
"Unknown" 4 1 24 24 15 9 "police" -1 0
"Unknown" 4 1 24 24 15 10 "mainly" 5 0
"Unknown" 4 1 24 24 15 11 "bottom" -1 0
"Unknown" 4 1 24 24 15 12 "beyond" -1 0
"Unknown" 4 1 24 24 15 13 "fallen" 3 0
"Unknown" 4 1 24 24 15 14 "upward" 1 0
"Unknown" 4 1 24 24 15 15 "divine" 2 0
"Unknown" 4 2 1 25 2 1 "splendid" 1 0
"Unknown" 4 2 1 25 2 2 "aboard" 2 0
"Unknown" 4 2 2 26 5 1 "motion" 1 0
"Unknown" 4 2 2 26 5 2 "beside" 2 0
"Unknown" 4 2 2 26 5 3 "infant" 3 0
"Unknown" 4 2 2 26 5 4 "heaven" 4 0
"Unknown" 4 2 2 26 5 5 "cannon" 5 0
"Unknown" 4 2 3 27 12 1 "stocking" -1 0
"Unknown" 4 2 3 27 12 2 "remind" -1 0
"Unknown" 4 2 3 27 12 3 "furnish" -1 0
"Unknown" 4 2 3 27 12 4 "inner" -1 0
"Unknown" 4 2 3 27 12 5 "connect" -1 0
"Unknown" 4 2 3 27 12 6 "teacher" -1 0
"Unknown" 4 2 3 27 12 7 "largely" -1 0
"Unknown" 4 2 3 27 12 8 "empty" -1 0
"Unknown" 4 2 3 27 12 9 "expose" 4 0
"Unknown" 4 2 3 27 12 10 "regard" 3 0
"Unknown" 4 2 3 27 12 11 "agent" 2 0
"Unknown" 4 2 3 27 12 12 "marriage" 1 0
"Unknown" 4 2 4 28 15 1 "worker" -1 0
"Unknown" 4 2 4 28 15 2 "disease" -1 0
"Unknown" 4 2 4 28 15 3 "distinct" -1 0
"Unknown" 4 2 4 28 15 4 "foreign" -1 0
"Unknown" 4 2 4 28 15 5 "ashore" -1 0
"Unknown" 4 2 4 28 15 6 "reading" -1 0
"Unknown" 4 2 4 28 15 7 "clothing" -1 0
"Unknown" 4 2 4 28 15 8 "over" -1 0
"Unknown" 4 2 4 28 15 9 "pocket" 3 0
"Unknown" 4 2 4 28 15 10 "mixture" -1 0
"Unknown" 4 2 4 28 15 11 "harvest" -1 0
"Unknown" 4 2 4 28 15 12 "column" -1 0
"Unknown" 4 2 4 28 15 13 "maker" 4 0
"Unknown" 4 2 4 28 15 14 "weary" 1 0
"Unknown" 4 2 4 28 15 15 "accord" 2 0
"Unknown" 4 2 5 29 8 1 "grateful" -1 0
"Unknown" 4 2 5 29 8 2 "barrel" 4 0
"Unknown" 4 2 5 29 8 3 "reckless" -1 0
"Unknown" 4 2 5 29 8 4 "candle" -1 0
"Unknown" 4 2 5 29 8 5 "wealthy" 1 0
"Unknown" 4 2 5 29 8 6 "distress" -1 0
"Unknown" 4 2 5 29 8 7 "confuse" 2 0
"Unknown" 4 2 5 29 8 8 "pressure" 3 0
"Unknown" 4 2 6 30 1 1 "corner" 1 0
"Unknown" 4 2 7 31 4 1 "ample" 1 0
"Unknown" 4 2 7 31 4 2 "invent" 2 0
"Unknown" 4 2 7 31 4 3 "duty" 3 0
"Unknown" 4 2 7 31 4 4 "notion" 4 0
"Unknown" 4 2 8 32 7 1 "assign" 1 0
"Unknown" 4 2 8 32 7 2 "money" 2 0
"Unknown" 4 2 8 32 7 3 "function" -1 0
"Unknown" 4 2 8 32 7 4 "oblige" -1 0
"Unknown" 4 2 8 32 7 5 "supper" 4 0
"Unknown" 4 2 8 32 7 6 "research" -1 0
"Unknown" 4 2 8 32 7 7 "error" 5 0
"Unknown" 4 2 9 33 5 1 "acre" 1 0
"Unknown" 4 2 9 33 5 2 "offer" 2 0
"Unknown" 4 2 9 33 5 3 "wander" 3 0
"Unknown" 4 2 9 33 5 4 "dismiss" 4 0
"Unknown" 4 2 9 33 5 5 "kitten" 5 0
"Unknown" 4 2 10 34 1 1 "command" 1 0
"Unknown" 4 2 11 35 8 1 "occur" -1 0
"Unknown" 4 2 11 35 8 2 "happy" 2 0
"Unknown" 4 2 11 35 8 3 "abuse" 3 0
"Unknown" 4 2 11 35 8 4 "worry" 1 0
"Unknown" 4 2 11 35 8 5 "income" 4 0
"Unknown" 4 2 11 35 8 6 "rifle" 5 0
"Unknown" 4 2 11 35 8 7 "assume" -1 0
"Unknown" 4 2 11 35 8 8 "always" -1 0
"Unknown" 4 2 12 36 12 1 "bargain" -1 0
"Unknown" 4 2 12 36 12 2 "bestow" 7 0
"Unknown" 4 2 12 36 12 3 "quiver" 4 0
"Unknown" 4 2 12 36 12 4 "combine" -1 0
"Unknown" 4 2 12 36 12 5 "culture" 5 0
"Unknown" 4 2 12 36 12 6 "kindness" 6 0
"Unknown" 4 2 12 36 12 7 "elect" -1 0
"Unknown" 4 2 12 36 12 8 "loudly" -1 0
"Unknown" 4 2 12 36 12 9 "sacred" -1 0
"Unknown" 4 2 12 36 12 10 "replace" 3 0
"Unknown" 4 2 12 36 12 11 "uncle" 1 0
"Unknown" 4 2 12 36 12 12 "friendly" 2 0
"Unknown" 4 2 13 37 10 1 "winter" -1 0
"Unknown" 4 2 13 37 10 2 "impress" -1 0
"Unknown" 4 2 13 37 10 3 "invite" 2 0
"Unknown" 4 2 13 37 10 4 "captain" -1 0
"Unknown" 4 2 13 37 10 5 "nothing" -1 0
"Unknown" 4 2 13 37 10 6 "robber" -1 0
"Unknown" 4 2 13 37 10 7 "item" -1 0
"Unknown" 4 2 13 37 10 8 "section" 1 0
"Unknown" 4 2 13 37 10 9 "tunnel" 3 0
"Unknown" 4 2 13 37 10 10 "beauty" 4 0
"Unknown" 4 2 14 38 7 1 "summon" 1 0
"Unknown" 4 2 14 38 7 2 "dispose" -1 0
"Unknown" 4 2 14 38 7 3 "persuade" -1 0
"Unknown" 4 2 14 38 7 4 "journal" 2 0
"Unknown" 4 2 14 38 7 5 "assist" 3 0
"Unknown" 4 2 14 38 7 6 "create" 4 0
"Unknown" 4 2 14 38 7 7 "record" -1 0
"Unknown" 4 2 15 39 10 1 "firmly" -1 0
"Unknown" 4 2 15 39 10 2 "able" -1 0
"Unknown" 4 2 15 39 10 3 "merit" -1 0
"Unknown" 4 2 15 39 10 4 "danger" 5 0
"Unknown" 4 2 15 39 10 5 "civil" -1 0
"Unknown" 4 2 15 39 10 6 "painting" 4 0
"Unknown" 4 2 15 39 10 7 "confess" -1 0
"Unknown" 4 2 15 39 10 8 "olive" 1 0
"Unknown" 4 2 15 39 10 9 "engine" 2 0
"Unknown" 4 2 15 39 10 10 "below" 3 0
"Unknown" 4 2 16 40 6 1 "flatter" -1 0
"Unknown" 4 2 16 40 6 2 "puzzle" 4 0
"Unknown" 4 2 16 40 6 3 "outline" -1 0
"Unknown" 4 2 16 40 6 4 "survey" 1 0
"Unknown" 4 2 16 40 6 5 "stagger" 2 0
"Unknown" 4 2 16 40 6 6 "soldier" 3 0
"Unknown" 4 2 17 41 4 1 "approve" 1 0
"Unknown" 4 2 17 41 4 2 "invade" 2 0
"Unknown" 4 2 17 41 4 3 "ascend" 3 0
"Unknown" 4 2 17 41 4 4 "theory" 4 0
"Unknown" 4 2 18 42 2 1 "impose" 1 0
"Unknown" 4 2 18 42 2 2 "moisture" 2 0
"Unknown" 4 2 19 43 3 1 "steamer" 1 0
"Unknown" 4 2 19 43 3 2 "fortune" 2 0
"Unknown" 4 2 19 43 3 3 "despise" 3 0
"Unknown" 4 2 20 44 6 1 "foolish" 1 0
"Unknown" 4 2 20 44 6 2 "slumber" -1 0
"Unknown" 4 2 20 44 6 3 "assure" -1 0
"Unknown" 4 2 20 44 6 4 "whisper" 3 0
"Unknown" 4 2 20 44 6 5 "approach" 2 0
"Unknown" 4 2 20 44 6 6 "parlor" 4 0
"Unknown" 4 2 21 45 8 1 "accept" -1 0
"Unknown" 4 2 21 45 8 2 "settle" -1 0
"Unknown" 4 2 21 45 8 3 "secure" 4 0
"Unknown" 4 2 21 45 8 4 "sugar" -1 0
"Unknown" 4 2 21 45 8 5 "possess" 1 0
"Unknown" 4 2 21 45 8 6 "protect" -1 0
"Unknown" 4 2 21 45 8 7 "lucky" 2 0
"Unknown" 4 2 21 45 8 8 "palace" 3 0
"Unknown" 4 2 22 46 5 1 "lazy" 1 0
"Unknown" 4 2 22 46 5 2 "renew" 2 0
"Unknown" 4 2 22 46 5 3 "fairly" 3 0
"Unknown" 4 2 22 46 5 4 "devil" 4 0
"Unknown" 4 2 22 46 5 5 "practice" 5 0
"Unknown" 4 2 23 47 6 1 "admire" 1 0
"Unknown" 4 2 23 47 6 2 "honey" -1 0
"Unknown" 4 2 23 47 6 3 "farther" 3 0
"Unknown" 4 2 23 47 6 4 "hero" 4 0
"Unknown" 4 2 23 47 6 5 "village" -1 0
"Unknown" 4 2 23 47 6 6 "distance" -1 0
"Unknown" 4 2 24 48 15 1 "person" -1 0
"Unknown" 4 2 24 48 15 2 "lower" -1 0
"Unknown" 4 2 24 48 15 3 "ideal" -1 0
"Unknown" 4 2 24 48 15 4 "neither" -1 0
"Unknown" 4 2 24 48 15 5 "declare" -1 0
"Unknown" 4 2 24 48 15 6 "erect" -1 0
"Unknown" 4 2 24 48 15 7 "rejoice" -1 0
"Unknown" 4 2 24 48 15 8 "control" -1 0
"Unknown" 4 2 24 48 15 9 "county" -1 0
"Unknown" 4 2 24 48 15 10 "battle" 5 0
"Unknown" 4 2 24 48 15 11 "attack" 6 0
"Unknown" 4 2 24 48 15 12 "hostile" 4 0
"Unknown" 4 2 24 48 15 13 "embrace" 3 0
"Unknown" 4 2 24 48 15 14 "orange" 1 0
"Unknown" 4 2 24 48 15 15 "yellow" 2 0
"Unknown" 4 3 1 49 3 1 "resource" 1 0
"Unknown" 4 3 1 49 3 2 "pleasure" 2 0
"Unknown" 4 3 1 49 3 3 "maintain" 3 0
"Unknown" 4 3 2 50 2 1 "rocky" 1 0
"Unknown" 4 3 2 50 2 2 "swiftly" 2 0
"Unknown" 4 3 3 51 7 1 "princess" 4 0
"Unknown" 4 3 3 51 7 2 "jolly" -1 0
"Unknown" 4 3 3 51 7 3 "compass" -1 0
"Unknown" 4 3 3 51 7 4 "pursue" 3 0
"Unknown" 4 3 3 51 7 5 "obtain" -1 0
"Unknown" 4 3 3 51 7 6 "current" 2 0
"Unknown" 4 3 3 51 7 7 "arrive" 1 0
"Unknown" 4 3 4 52 10 1 "wanting" -1 0
"Unknown" 4 3 4 52 10 2 "likely" -1 0
"Unknown" 4 3 4 52 10 3 "support" -1 0
"Unknown" 4 3 4 52 10 4 "weakness" -1 0
"Unknown" 4 3 4 52 10 5 "liquid" 5 0
"Unknown" 4 3 4 52 10 6 "belief" -1 0
"Unknown" 4 3 4 52 10 7 "frankly" 3 0
"Unknown" 4 3 4 52 10 8 "suspect" 4 0
"Unknown" 4 3 4 52 10 9 "stable" 1 0
"Unknown" 4 3 4 52 10 10 "highly" 2 0
"Unknown" 4 3 5 53 3 1 "artist" 1 0
"Unknown" 4 3 5 53 3 2 "hasten" 2 0
"Unknown" 4 3 5 53 3 3 "slender" 3 0
"Unknown" 4 3 6 54 4 1 "reckon" 1 0
"Unknown" 4 3 6 54 4 2 "travel" 2 0
"Unknown" 4 3 6 54 4 3 "awful" 3 0
"Unknown" 4 3 6 54 4 4 "victim" 4 0
"Unknown" 4 3 7 55 7 1 "modern" 4 0
"Unknown" 4 3 7 55 7 2 "reveal" -1 0
"Unknown" 4 3 7 55 7 3 "absence" 5 0
"Unknown" 4 3 7 55 7 4 "listen" -1 0
"Unknown" 4 3 7 55 7 5 "women" 1 0
"Unknown" 4 3 7 55 7 6 "only" 2 0
"Unknown" 4 3 7 55 7 7 "supreme" 3 0
"Unknown" 4 3 8 56 12 1 "basin" -1 0
"Unknown" 4 3 8 56 12 2 "golden" -1 0
"Unknown" 4 3 8 56 12 3 "proceed" 7 0
"Unknown" 4 3 8 56 12 4 "locate" -1 0
"Unknown" 4 3 8 56 12 5 "shiver" -1 0
"Unknown" 4 3 8 56 12 6 "restless" -1 0
"Unknown" 4 3 8 56 12 7 "murder" 6 0
"Unknown" 4 3 8 56 12 8 "odor" 5 0
"Unknown" 4 3 8 56 12 9 "sustain" 1 0
"Unknown" 4 3 8 56 12 10 "compare" 2 0
"Unknown" 4 3 8 56 12 11 "avoid" 3 0
"Unknown" 4 3 8 56 12 12 "allow" 4 0
"Unknown" 4 3 9 57 8 1 "water" 1 0
"Unknown" 4 3 9 57 8 2 "virtue" -1 0
"Unknown" 4 3 9 57 8 3 "study" -1 0
"Unknown" 4 3 9 57 8 4 "decide" 5 0
"Unknown" 4 3 9 57 8 5 "total" 2 0
"Unknown" 4 3 9 57 8 6 "package" 3 0
"Unknown" 4 3 9 57 8 7 "funny" 4 0
"Unknown" 4 3 9 57 8 8 "button" -1 0
"Unknown" 4 3 10 58 6 1 "differ" -1 0
"Unknown" 4 3 10 58 6 2 "welfare" 4 0
"Unknown" 4 3 10 58 6 3 "daughter" 5 0
"Unknown" 4 3 10 58 6 4 "singer" 3 0
"Unknown" 4 3 10 58 6 5 "prefer" 2 0
"Unknown" 4 3 10 58 6 6 "procure" 1 0
"Unknown" 4 3 11 59 2 1 "narrow" 1 0
"Unknown" 4 3 11 59 2 2 "body" 2 0
"Unknown" 4 3 12 60 5 1 "darkness" 1 0
"Unknown" 4 3 12 60 5 2 "lemon" -1 0
"Unknown" 4 3 12 60 5 3 "unlike" 3 0
"Unknown" 4 3 12 60 5 4 "pepper" 2 0
"Unknown" 4 3 12 60 5 5 "resolve" 4 0
"Unknown" 4 3 13 61 12 1 "happen" -1 0
"Unknown" 4 3 13 61 12 2 "ancient" 5 0
"Unknown" 4 3 13 61 12 3 "inquire" -1 0
"Unknown" 4 3 13 61 12 4 "blanket" -1 0
"Unknown" 4 3 13 61 12 5 "around" -1 0
"Unknown" 4 3 13 61 12 6 "vanish" -1 0
"Unknown" 4 3 13 61 12 7 "proclaim" -1 0
"Unknown" 4 3 13 61 12 8 "factor" 3 0
"Unknown" 4 3 13 61 12 9 "bushel" 4 0
"Unknown" 4 3 13 61 12 10 "traffic" -1 0
"Unknown" 4 3 13 61 12 11 "measure" 1 0
"Unknown" 4 3 13 61 12 12 "rubber" 2 0
"Unknown" 4 3 14 62 1 1 "product" 1 0
"Unknown" 4 3 15 63 4 1 "season" 1 0
"Unknown" 4 3 15 63 4 2 "cotton" 2 0
"Unknown" 4 3 15 63 4 3 "velvet" 3 0
"Unknown" 4 3 15 63 4 4 "almost" 4 0
"Unknown" 4 3 16 64 10 1 "perfect" -1 0
"Unknown" 4 3 16 64 10 2 "sorrow" -1 0
"Unknown" 4 3 16 64 10 3 "chosen" -1 0
"Unknown" 4 3 16 64 10 4 "stanza" 4 0
"Unknown" 4 3 16 64 10 5 "prayer" -1 0
"Unknown" 4 3 16 64 10 6 "release" -1 0
"Unknown" 4 3 16 64 10 7 "medal" 3 0
"Unknown" 4 3 16 64 10 8 "planet" 5 0
"Unknown" 4 3 16 64 10 9 "advance" 1 0
"Unknown" 4 3 16 64 10 10 "program" 2 0
"Unknown" 4 3 17 65 15 1 "regret" -1 0
"Unknown" 4 3 17 65 15 2 "circle" -1 0
"Unknown" 4 3 17 65 15 3 "lecture" 8 0
"Unknown" 4 3 17 65 15 4 "story" 9 0
"Unknown" 4 3 17 65 15 5 "costume" 4 0
"Unknown" 4 3 17 65 15 6 "upper" 5 0
"Unknown" 4 3 17 65 15 7 "circuit" -1 0
"Unknown" 4 3 17 65 15 8 "gently" -1 0
"Unknown" 4 3 17 65 15 9 "arouse" -1 0
"Unknown" 4 3 17 65 15 10 "timber" 6 0
"Unknown" 4 3 17 65 15 11 "husband" 7 0
"Unknown" 4 3 17 65 15 12 "talent" -1 0
"Unknown" 4 3 17 65 15 13 "hotel" 3 0
"Unknown" 4 3 17 65 15 14 "perceive" 1 0
"Unknown" 4 3 17 65 15 15 "angel" 2 0
"Unknown" 4 3 18 66 1 1 "banner" 1 0
"Unknown" 4 3 19 67 7 1 "tiny" 4 0
"Unknown" 4 3 19 67 7 2 "serve" -1 0
"Unknown" 4 3 19 67 7 3 "couple" -1 0
"Unknown" 4 3 19 67 7 4 "cheerful" -1 0
"Unknown" 4 3 19 67 7 5 "project" 2 0
"Unknown" 4 3 19 67 7 6 "before" 3 0
"Unknown" 4 3 19 67 7 7 "convey" 1 0
"Unknown" 4 3 20 68 8 1 "frighten" -1 0
"Unknown" 4 3 20 68 8 2 "absorb" -1 0
"Unknown" 4 3 20 68 8 3 "fever" -1 0
"Unknown" 4 3 20 68 8 4 "correct" 4 0
"Unknown" 4 3 20 68 8 5 "crystal" 5 0
"Unknown" 4 3 20 68 8 6 "handsome" 1 0
"Unknown" 4 3 20 68 8 7 "forehead" 2 0
"Unknown" 4 3 20 68 8 8 "apply" 3 0
"Unknown" 4 3 21 69 1 1 "single" 1 0
"Unknown" 4 3 22 70 10 1 "dispute" -1 0
"Unknown" 4 3 22 70 10 2 "jealous" -1 0
"Unknown" 4 3 22 70 10 3 "safety" -1 0
"Unknown" 4 3 22 70 10 4 "jacket" 4 0
"Unknown" 4 3 22 70 10 5 "belong" -1 0
"Unknown" 4 3 22 70 10 6 "dirty" 5 0
"Unknown" 4 3 22 70 10 7 "reserve" -1 0
"Unknown" 4 3 22 70 10 8 "orchard" 1 0
"Unknown" 4 3 22 70 10 9 "attend" 2 0
"Unknown" 4 3 22 70 10 10 "awhile" 3 0
"Unknown" 4 3 23 71 10 1 "noble" -1 0
"Unknown" 4 3 23 71 10 2 "extreme" -1 0
"Unknown" 4 3 23 71 10 3 "pattern" -1 0
"Unknown" 4 3 23 71 10 4 "farmer" 4 0
"Unknown" 4 3 23 71 10 5 "center" 5 0
"Unknown" 4 3 23 71 10 6 "likewise" -1 0
"Unknown" 4 3 23 71 10 7 "comfort" -1 0
"Unknown" 4 3 23 71 10 8 "famous" 1 0
"Unknown" 4 3 23 71 10 9 "peaceful" 2 0
"Unknown" 4 3 23 71 10 10 "eagle" 3 0
"Unknown" 4 3 24 72 15 1 "shallow" -1 0
"Unknown" 4 3 24 72 15 2 "carbon" -1 0
"Unknown" 4 3 24 72 15 3 "flavor" -1 0
"Unknown" 4 3 24 72 15 4 "pitcher" -1 0
"Unknown" 4 3 24 72 15 5 "finish" -1 0
"Unknown" 4 3 24 72 15 6 "lonely" -1 0
"Unknown" 4 3 24 72 15 7 "captive" -1 0
"Unknown" 4 3 24 72 15 8 "consent" -1 0
"Unknown" 4 3 24 72 15 9 "absent" -1 0
"Unknown" 4 3 24 72 15 10 "exchange" -1 0
"Unknown" 4 3 24 72 15 11 "remote" -1 0
"Unknown" 4 3 24 72 15 12 "legal" -1 0
"Unknown" 4 3 24 72 15 13 "involve" -1 0
"Unknown" 4 3 24 72 15 14 "include" -1 0
"Unknown" 4 3 24 72 15 15 "appeal" -1 0
"Unknown" 4 4 1 73 3 1 "movie" 1 0
"Unknown" 4 4 1 73 3 2 "turkey" 2 0
"Unknown" 4 4 1 73 3 3 "conceal" 3 0
"Unknown" 4 4 2 74 6 1 "unit" 1 0
"Unknown" 4 4 2 74 6 2 "funeral" -1 0
"Unknown" 4 4 2 74 6 3 "dissolve" 2 0
"Unknown" 4 4 2 74 6 4 "theater" 3 0
"Unknown" 4 4 2 74 6 5 "describe" 4 0
"Unknown" 4 4 2 74 6 6 "cruel" 5 0
"Unknown" 4 4 3 75 1 1 "college" 1 0
"Unknown" 4 4 4 76 12 1 "riches" -1 0
"Unknown" 4 4 4 76 12 2 "business" -1 0
"Unknown" 4 4 4 76 12 3 "often" -1 0
"Unknown" 4 4 4 76 12 4 "motive" -1 0
"Unknown" 4 4 4 76 12 5 "linen" -1 0
"Unknown" 4 4 4 76 12 6 "platform" -1 0
"Unknown" 4 4 4 76 12 7 "plainly" -1 0
"Unknown" 4 4 4 76 12 8 "perform" 5 0
"Unknown" 4 4 4 76 12 9 "despair" 4 0
"Unknown" 4 4 4 76 12 10 "digest" 3 0
"Unknown" 4 4 4 76 12 11 "evening" 1 0
"Unknown" 4 4 4 76 12 12 "twilight" 2 0
"Unknown" 4 4 5 77 4 1 "problem" 1 0
"Unknown" 4 4 5 77 4 2 "quarter" 2 0
"Unknown" 4 4 5 77 4 3 "consist" 3 0
"Unknown" 4 4 5 77 4 4 "complain" 4 0
"Unknown" 4 4 6 78 5 1 "question" 1 0
"Unknown" 4 4 6 78 5 2 "bureau" 2 0
"Unknown" 4 4 6 78 5 3 "dismay" 3 0
"Unknown" 4 4 6 78 5 4 "attract" 4 0
"Unknown" 4 4 6 78 5 5 "method" -1 0
"Unknown" 4 4 7 79 12 1 "farewell" -1 0
"Unknown" 4 4 7 79 12 2 "taken" -1 0
"Unknown" 4 4 7 79 12 3 "needle" -1 0
"Unknown" 4 4 7 79 12 4 "trifle" -1 0
"Unknown" 4 4 7 79 12 5 "sunset" -1 0
"Unknown" 4 4 7 79 12 6 "export" -1 0
"Unknown" 4 4 7 79 12 7 "parent" -1 0
"Unknown" 4 4 7 79 12 8 "feather" 1 0
"Unknown" 4 4 7 79 12 9 "color" 2 0
"Unknown" 4 4 7 79 12 10 "sister" 3 0
"Unknown" 4 4 7 79 12 11 "frontier" 4 0
"Unknown" 4 4 7 79 12 12 "induce" 5 0
"Unknown" 4 4 8 80 8 1 "relief" -1 0
"Unknown" 4 4 8 80 8 2 "angle" -1 0
"Unknown" 4 4 8 80 8 3 "wretched" 6 0
"Unknown" 4 4 8 80 8 4 "province" 4 0
"Unknown" 4 4 8 80 8 5 "pasture" 5 0
"Unknown" 4 4 8 80 8 6 "chiefly" 1 0
"Unknown" 4 4 8 80 8 7 "boundary" 2 0
"Unknown" 4 4 8 80 8 8 "remain" 3 0
"Unknown" 4 4 9 81 4 1 "concern" 1 0
"Unknown" 4 4 9 81 4 2 "signal" 2 0
"Unknown" 4 4 9 81 4 3 "today" 3 0
"Unknown" 4 4 9 81 4 4 "sober" 4 0
"Unknown" 4 4 10 82 3 1 "early" 1 0
"Unknown" 4 4 10 82 3 2 "driven" 2 0
"Unknown" 4 4 10 82 3 3 "garden" 3 0
"Unknown" 4 4 11 83 7 1 "upset" 4 0
"Unknown" 4 4 11 83 7 2 "mingle" -1 0
"Unknown" 4 4 11 83 7 3 "convert" -1 0
"Unknown" 4 4 11 83 7 4 "gesture" -1 0
"Unknown" 4 4 11 83 7 5 "ashamed" 1 0
"Unknown" 4 4 11 83 7 6 "helpless" 2 0
"Unknown" 4 4 11 83 7 7 "hither" 3 0
"Unknown" 4 4 12 84 2 1 "folly" 1 0
"Unknown" 4 4 12 84 2 2 "shortly" 2 0
"Unknown" 4 4 13 85 5 1 "further" 1 0
"Unknown" 4 4 13 85 5 2 "calmly" 2 0
"Unknown" 4 4 13 85 5 3 "shower" 4 0
"Unknown" 4 4 13 85 5 4 "itself" 3 0
"Unknown" 4 4 13 85 5 5 "device" 5 0
"Unknown" 4 4 14 86 2 1 "status" 1 0
"Unknown" 4 4 14 86 2 2 "extra" 2 0
"Unknown" 4 4 15 87 15 1 "visit" -1 0
"Unknown" 4 4 15 87 15 2 "slowly" 7 0
"Unknown" 4 4 15 87 15 3 "painter" 5 0
"Unknown" 4 4 15 87 15 4 "render" -1 0
"Unknown" 4 4 15 87 15 5 "derive" 6 0
"Unknown" 4 4 15 87 15 6 "ugly" -1 0
"Unknown" 4 4 15 87 15 7 "inform" -1 0
"Unknown" 4 4 15 87 15 8 "gentle" -1 0
"Unknown" 4 4 15 87 15 9 "language" -1 0
"Unknown" 4 4 15 87 15 10 "mighty" -1 0
"Unknown" 4 4 15 87 15 11 "autumn" -1 0
"Unknown" 4 4 15 87 15 12 "unknown" 4 0
"Unknown" 4 4 15 87 15 13 "cellar" 1 0
"Unknown" 4 4 15 87 15 14 "silver" 2 0
"Unknown" 4 4 15 87 15 15 "effect" 3 0
"Unknown" 4 4 16 88 6 1 "empire" 4 0
"Unknown" 4 4 16 88 6 2 "instinct" -1 0
"Unknown" 4 4 16 88 6 3 "gallant" -1 0
"Unknown" 4 4 16 88 6 4 "echo" 1 0
"Unknown" 4 4 16 88 6 5 "sincere" 2 0
"Unknown" 4 4 16 88 6 6 "powder" 3 0
"Unknown" 5 1 1 1 12 1 "locate" -1 0
"Unknown" 5 1 1 1 12 2 "aside" -1 0
"Unknown" 5 1 1 1 12 3 "desire" -1 0
"Unknown" 5 1 1 1 12 4 "pilot" 2 0
"Unknown" 5 1 1 1 12 5 "princess" 5 0
"Unknown" 5 1 1 1 12 6 "hotel" -1 0
"Unknown" 5 1 1 1 12 7 "opera" -1 0
"Unknown" 5 1 1 1 12 8 "message" -1 0
"Unknown" 5 1 1 1 12 9 "busy" -1 0
"Unknown" 5 1 1 1 12 10 "shiver" -1 0
"Unknown" 5 1 1 1 12 11 "again" 4 0
"Unknown" 5 1 1 1 12 12 "wretched" 1 0
"Unknown" 5 1 2 2 6 1 "cheerful" 1 0
"Unknown" 5 1 2 2 6 2 "orchard" 2 0
