"rep(1, length(dats[, 1]))" "Sess" "Blk" "Trl" "SetSize" "Lag" "keyIdx" "CorrResp" "ACC" "RT" "use"
1 561 9 8 4 3 1 1 1 0.466 TRUE
1 561 9 9 5 3 1 1 1 0.631 TRUE
1 561 9 10 5 6 0 0 1 0.459 TRUE
1 561 9 11 3 1 1 1 1 0.48 TRUE
1 561 9 12 2 3 0 0 1 0.46 TRUE
1 561 9 13 3 2 0 1 0 0.393 TRUE
1 561 9 14 5 6 0 0 1 0.684 TRUE
1 561 9 15 5 6 0 0 1 0.697 TRUE
1 561 9 16 5 4 1 1 1 0.506 TRUE
1 561 9 17 5 6 0 0 1 0.534 TRUE
1 561 9 18 5 6 0 0 1 0.687 TRUE
1 561 9 19 3 4 0 0 1 0.493 TRUE
1 561 9 20 2 1 1 1 1 0.508 TRUE
1 561 9 21 3 4 0 0 1 0.63 TRUE
1 561 9 22 4 5 0 0 1 0.501 TRUE
1 561 9 23 2 2 1 1 1 0.436 TRUE
1 561 9 24 1 2 0 0 1 0.428 TRUE
1 561 9 25 2 3 0 0 1 0.355 TRUE
1 561 9 26 4 4 1 1 1 0.453 TRUE
1 561 9 27 4 2 0 1 0 0.473 TRUE
1 561 9 28 4 5 0 0 1 0.612 TRUE
1 561 9 29 3 3 1 1 1 0.465 TRUE
1 561 9 30 4 5 0 0 1 0.641 TRUE
1 561 10 1 5 2 1 1 1 0.616 TRUE
1 561 10 2 5 3 1 1 1 0.545 TRUE
1 561 10 3 2 2 1 1 1 0.47 TRUE
1 561 10 4 1 1 1 1 1 0.479 TRUE
1 561 10 5 5 6 0 0 1 0.558 TRUE
1 561 10 6 2 3 0 0 1 0.411 TRUE
1 561 10 7 3 4 0 0 1 0.408 TRUE
1 561 10 8 4 4 1 1 1 0.492 TRUE
1 561 10 9 1 2 0 0 1 0.364 TRUE
1 561 10 10 3 4 0 0 1 0.453 TRUE
1 561 10 11 5 1 1 1 1 0.671 TRUE
1 561 10 12 4 1 1 1 1 0.62 TRUE
1 561 10 13 3 3 1 1 1 0.424 TRUE
1 561 10 14 4 5 0 0 1 0.658 TRUE
1 561 10 15 5 4 1 1 1 0.504 TRUE
1 561 10 16 3 2 1 1 1 0.445 TRUE
1 561 10 17 5 6 0 0 1 0.594 TRUE
1 561 10 18 4 3 1 1 1 0.546 TRUE
1 561 10 19 3 4 0 0 1 0.557 TRUE
1 561 10 20 4 2 0 1 0 0.529 TRUE
1 561 10 21 2 1 1 1 1 0.656 TRUE
1 561 10 22 5 6 0 0 1 0.507 TRUE
1 561 10 23 5 5 1 1 1 0.48 TRUE
1 561 10 24 4 5 0 0 1 0.43 TRUE
1 561 10 25 4 5 0 0 1 0.604 TRUE
1 561 10 26 3 1 1 1 1 0.76 TRUE
1 561 10 27 2 3 0 0 1 0.377 TRUE
1 561 10 28 5 6 0 0 1 0.715 TRUE
1 561 10 29 4 5 0 0 1 0.634 TRUE
1 561 10 30 5 6 0 0 1 0.465 TRUE
1 160 1 1 4 5 0 0 1 0.448 TRUE
1 160 1 2 5 6 0 0 1 0.466 TRUE
1 160 1 3 2 3 0 0 1 0.368 TRUE
1 160 1 4 2 1 1 1 1 0.467 TRUE
1 160 1 5 5 2 1 1 1 0.522 TRUE
1 160 1 6 4 1 1 1 1 0.551 TRUE
1 160 1 7 2 3 0 0 1 0.387 TRUE
1 160 1 8 2 2 1 1 1 0.564 TRUE
1 160 1 9 5 6 0 0 1 0.689 TRUE
1 160 1 10 5 1 1 1 1 0.544 TRUE
1 160 1 11 4 5 0 0 1 0.685 TRUE
1 160 1 12 1 2 1 0 0 0.463 TRUE
1 160 1 13 4 4 1 1 1 0.49 TRUE
1 160 1 14 4 5 0 0 1 0.675 TRUE
1 160 1 15 5 3 1 1 1 0.459 TRUE
1 160 1 16 5 6 0 0 1 0.581 TRUE
1 160 1 17 3 4 0 0 1 0.52 TRUE
1 160 1 18 4 2 1 1 1 0.589 TRUE
1 160 1 19 4 5 0 0 1 0.531 TRUE
1 160 1 20 3 2 1 1 1 0.477 TRUE
1 160 1 21 3 4 0 0 1 0.488 TRUE
1 160 1 22 5 5 1 1 1 0.49 TRUE
1 160 1 23 3 4 0 0 1 0.445 TRUE
1 160 1 24 1 1 1 1 1 0.486 TRUE
1 160 1 25 5 6 0 0 1 0.834 TRUE
1 160 1 26 5 4 1 1 1 0.701 TRUE
1 160 1 27 3 3 1 1 1 0.446 TRUE
1 160 1 28 4 3 1 1 1 0.51 TRUE
1 160 1 29 5 6 0 0 1 0.605 TRUE
1 160 1 30 3 1 1 1 1 0.483 TRUE
1 160 2 1 3 4 0 0 1 0.499 TRUE
1 160 2 2 2 3 0 0 1 0.379 TRUE
1 160 2 3 5 4 1 1 1 0.599 TRUE
1 160 2 4 4 5 0 0 1 0.527 TRUE
1 160 2 5 5 6 0 0 1 0.813 TRUE
1 160 2 6 5 6 0 0 1 0.742 TRUE
1 160 2 7 5 5 1 1 1 0.532 TRUE
1 160 2 8 2 1 1 1 1 0.498 TRUE
1 160 2 9 3 3 1 1 1 0.455 TRUE
1 160 2 10 3 1 1 1 1 0.494 TRUE
1 160 2 11 1 1 1 1 1 0.622 TRUE
1 160 2 12 3 4 0 0 1 0.519 TRUE
1 160 2 13 2 2 1 1 1 0.461 TRUE
1 160 2 14 5 6 0 0 1 0.616 TRUE
1 160 2 15 4 5 0 0 1 0.525 TRUE
1 160 2 16 4 5 0 0 1 0.558 TRUE
1 160 2 17 5 1 1 1 1 0.808 TRUE
1 160 2 18 5 6 0 0 1 0.603 TRUE
1 160 2 19 5 3 1 1 1 0.632 TRUE
1 160 2 20 4 2 1 1 1 0.546 TRUE
1 160 2 21 3 4 0 0 1 0.994 FALSE
1 160 2 22 5 6 1 0 0 0.703 TRUE
1 160 2 23 3 2 1 1 1 0.666 TRUE
1 160 2 24 4 1 1 1 1 0.602 TRUE
1 160 2 25 4 5 0 0 1 0.495 TRUE
1 160 2 26 5 2 1 1 1 0.909 TRUE
1 160 2 27 4 3 1 1 1 0.632 TRUE
1 160 2 28 4 4 1 1 1 0.462 TRUE
1 160 2 29 1 2 0 0 1 0.417 TRUE
1 160 2 30 2 3 0 0 1 0.537 TRUE
1 160 3 1 5 6 0 0 1 0.496 TRUE
1 160 3 2 5 6 0 0 1 0.567 TRUE
1 160 3 3 5 6 0 0 1 0.547 TRUE
1 160 3 4 5 4 1 1 1 0.467 TRUE
1 160 3 5 4 3 1 1 1 0.46 TRUE
1 160 3 6 2 2 1 1 1 0.401 TRUE
1 160 3 7 1 1 1 1 1 0.445 TRUE
1 160 3 8 3 3 1 1 1 0.469 TRUE
1 160 3 9 3 1 1 1 1 0.483 TRUE
1 160 3 10 4 5 0 0 1 0.53 TRUE
1 160 3 11 4 2 1 1 1 0.622 TRUE
1 160 3 12 1 2 0 0 1 0.36 TRUE
1 160 3 13 5 1 0 1 0 0.73 TRUE
1 160 3 14 3 2 1 1 1 0.598 TRUE
1 160 3 15 5 2 1 1 1 0.993 TRUE
1 160 3 16 4 5 0 0 1 0.467 TRUE
1 160 3 17 2 1 1 1 1 0.515 TRUE
1 160 3 18 4 1 1 1 1 0.568 TRUE
1 160 3 19 4 5 0 0 1 0.89 FALSE
1 160 3 20 4 4 1 1 1 0.552 TRUE
1 160 3 21 3 4 0 0 1 0.554 TRUE
1 160 3 22 5 3 1 1 1 0.528 TRUE
1 160 3 23 3 4 0 0 1 0.522 TRUE
1 160 3 24 2 3 0 0 1 0.481 TRUE
1 160 3 25 4 5 0 0 1 0.599 TRUE
1 160 3 26 2 3 0 0 1 0.365 TRUE
1 160 3 27 3 4 0 0 1 0.548 TRUE
1 160 3 28 5 6 0 0 1 0.597 TRUE
1 160 3 29 5 5 1 1 1 0.718 FALSE
1 160 3 30 5 6 0 0 1 0.564 TRUE
1 160 4 1 3 4 0 0 1 0.476 TRUE
1 160 4 2 4 4 1 1 1 0.456 TRUE
1 160 4 3 3 3 1 1 1 0.458 TRUE
1 160 4 4 5 6 0 0 1 0.808 TRUE
1 160 4 5 3 1 1 1 1 0.558 TRUE
1 160 4 6 5 1 1 1 1 0.672 TRUE
1 160 4 7 3 4 0 0 1 0.491 TRUE
1 160 4 8 5 5 1 1 1 0.522 TRUE
1 160 4 9 2 2 1 1 1 0.537 TRUE
1 160 4 10 1 1 1 1 1 0.381 TRUE
1 160 4 11 4 5 0 0 1 0.797 TRUE
1 160 4 12 5 4 1 1 1 0.568 TRUE
1 160 4 13 4 5 0 0 1 0.858 TRUE
1 160 4 14 4 3 1 1 1 0.463 TRUE
1 160 4 15 4 2 1 1 1 0.697 TRUE
1 160 4 16 4 5 0 0 1 0.793 TRUE
1 160 4 17 3 4 0 0 1 0.499 TRUE
1 160 4 18 4 1 1 1 1 0.625 TRUE
1 160 4 19 2 3 0 0 1 0.476 TRUE
1 160 4 20 5 6 0 0 1 0.541 TRUE
1 160 4 21 3 2 1 1 1 0.612 TRUE
1 160 4 22 2 3 0 0 1 0.712 FALSE
1 160 4 23 5 6 0 0 1 0.727 TRUE
1 160 4 24 5 6 0 0 1 0.806 TRUE
1 160 4 25 2 1 1 1 1 0.538 TRUE
1 160 4 26 5 6 0 0 1 0.476 TRUE
1 160 4 27 1 2 0 0 1 0.36 TRUE
1 160 4 28 4 5 0 0 1 0.486 TRUE
1 160 4 29 5 2 1 1 1 0.639 TRUE
1 160 4 30 5 3 1 1 1 0.561 TRUE
1 160 5 1 4 5 0 0 1 0.544 TRUE
1 160 5 2 5 6 0 0 1 0.869 TRUE
1 160 5 3 3 4 0 0 1 0.448 TRUE
1 160 5 4 5 6 0 0 1 0.6 TRUE
1 160 5 5 5 6 0 0 1 0.884 TRUE
1 160 5 6 1 1 1 1 1 0.398 TRUE
1 160 5 7 4 5 0 0 1 0.449 TRUE
1 160 5 8 2 3 0 0 1 0.395 TRUE
1 160 5 9 2 1 0 1 0 0.48 TRUE
1 160 5 10 3 4 0 0 1 0.53 TRUE
1 160 5 11 1 2 0 0 1 0.443 TRUE
1 160 5 12 4 4 1 1 1 0.421 TRUE
1 160 5 13 3 2 1 1 1 0.564 TRUE
1 160 5 14 4 3 1 1 1 0.628 TRUE
1 160 5 15 5 1 1 1 1 0.607 TRUE
1 160 5 16 5 2 1 1 1 0.62 TRUE
1 160 5 17 3 3 1 1 1 0.48 TRUE
1 160 5 18 4 5 0 0 1 0.545 TRUE
1 160 5 19 5 5 1 1 1 0.508 TRUE
1 160 5 20 3 4 0 0 1 0.552 TRUE
1 160 5 21 4 1 1 1 1 0.53 TRUE
1 160 5 22 2 3 0 0 1 0.538 TRUE
1 160 5 23 4 5 0 0 1 0.847 TRUE
1 160 5 24 2 2 1 1 1 0.43 TRUE
1 160 5 25 3 1 1 1 1 0.561 TRUE
1 160 5 26 5 4 1 1 1 0.485 TRUE
1 160 5 27 4 2 1 1 1 0.484 TRUE
1 160 5 28 5 6 0 0 1 0.575 TRUE
1 160 5 29 5 6 0 0 1 0.547 TRUE
1 160 5 30 5 3 1 1 1 0.547 TRUE
1 160 6 1 3 1 1 1 1 0.521 TRUE
1 160 6 2 5 5 1 1 1 0.497 TRUE
1 160 6 3 4 3 1 1 1 0.677 TRUE
1 160 6 4 4 5 0 0 1 0.717 TRUE
1 160 6 5 4 1 0 1 0 0.495 TRUE
1 160 6 6 4 5 0 0 1 0.454 TRUE
1 160 6 7 5 6 0 0 1 0.54 TRUE
1 160 6 8 2 3 0 0 1 0.448 TRUE
1 160 6 9 5 2 1 1 1 0.677 TRUE
1 160 6 10 5 3 1 1 1 0.716 TRUE
1 160 6 11 5 6 0 0 1 0.631 TRUE
1 160 6 12 2 2 1 1 1 0.446 TRUE
1 160 6 13 3 4 0 0 1 0.503 TRUE
1 160 6 14 4 2 1 1 1 0.493 TRUE
1 160 6 15 5 4 1 1 1 0.43 TRUE
1 160 6 16 3 4 0 0 1 0.407 TRUE
1 160 6 17 5 6 0 0 1 0.665 TRUE
1 160 6 18 1 2 0 0 1 0.817 FALSE
1 160 6 19 2 1 0 1 0 0.519 TRUE
1 160 6 20 3 3 1 1 1 0.462 TRUE
1 160 6 21 2 3 0 0 1 0.428 TRUE
1 160 6 22 3 4 0 0 1 0.458 TRUE
1 160 6 23 5 6 0 0 1 0.558 TRUE
1 160 6 24 5 6 0 0 1 0.596 TRUE
1 160 6 25 5 1 0 1 0 0.587 TRUE
1 160 6 26 3 2 1 1 1 0.584 TRUE
1 160 6 27 4 5 0 0 1 0.592 TRUE
1 160 6 28 4 4 1 1 1 0.487 TRUE
1 160 6 29 1 1 1 1 1 0.378 TRUE
1 160 6 30 4 5 0 0 1 0.54 TRUE
1 160 7 1 4 5 0 0 1 0.492 TRUE
1 160 7 2 2 3 0 0 1 0.423 TRUE
1 160 7 3 2 1 1 1 1 0.47 TRUE
1 160 7 4 5 3 1 1 1 0.544 TRUE
1 160 7 5 5 6 0 0 1 0.609 TRUE
1 160 7 6 2 3 0 0 1 0.435 TRUE
1 160 7 7 3 3 1 1 1 0.443 TRUE
1 160 7 8 1 1 1 1 1 0.476 TRUE
1 160 7 9 3 4 0 0 1 0.57 TRUE
1 160 7 10 3 4 0 0 1 0.776 TRUE
1 160 7 11 4 5 0 0 1 0.574 TRUE
1 160 7 12 3 4 0 0 1 0.51 TRUE
1 160 7 13 4 1 1 1 1 0.655 TRUE
1 160 7 14 2 2 1 1 1 0.452 TRUE
1 160 7 15 1 2 0 0 1 0.425 TRUE
1 160 7 16 3 1 1 1 1 0.455 TRUE
1 160 7 17 5 6 0 0 1 0.545 TRUE
1 160 7 18 4 4 1 1 1 0.464 TRUE
1 160 7 19 4 5 0 0 1 0.716 TRUE
1 160 7 20 5 6 0 0 1 0.787 TRUE
1 160 7 21 5 1 0 1 0 0.56 TRUE
1 160 7 22 4 3 1 1 1 0.425 TRUE
1 160 7 23 3 2 0 1 0 0.784 TRUE
1 160 7 24 4 2 1 1 1 0.857 TRUE
1 160 7 25 4 5 0 0 1 0.901 FALSE
1 160 7 26 5 6 0 0 1 0.58 TRUE
1 160 7 27 5 2 1 1 1 0.495 TRUE
1 160 7 28 5 6 0 0 1 0.839 TRUE
1 160 7 29 5 5 1 1 1 0.463 TRUE
1 160 7 30 5 4 1 1 1 0.558 TRUE
1 160 8 1 3 3 1 1 1 0.441 TRUE
1 160 8 2 4 2 1 1 1 0.56 TRUE
1 160 8 3 3 4 0 0 1 0.451 TRUE
1 160 8 4 5 5 1 1 1 0.493 TRUE
1 160 8 5 5 6 0 0 1 0.588 TRUE
1 160 8 6 3 4 0 0 1 0.398 TRUE
1 160 8 7 5 6 0 0 1 0.553 TRUE
1 160 8 8 5 3 0 1 0 0.829 TRUE
1 160 8 9 3 4 0 0 1 0.539 TRUE
1 160 8 10 2 2 1 1 1 0.549 TRUE
1 160 8 11 4 5 0 0 1 0.599 TRUE
1 160 8 12 3 2 1 1 1 0.544 TRUE
1 160 8 13 5 1 1 1 1 0.557 TRUE
1 160 8 14 5 6 0 0 1 0.592 TRUE
1 160 8 15 2 3 0 0 1 0.437 TRUE
1 160 8 16 4 5 0 0 1 0.903 FALSE
1 160 8 17 4 5 0 0 1 0.718 TRUE
1 160 8 18 4 1 0 1 0 0.514 TRUE
1 160 8 19 5 2 0 1 0 1.156 FALSE
1 160 8 20 2 3 0 0 1 0.47 TRUE
1 160 8 21 4 5 0 0 1 0.539 TRUE
1 160 8 22 3 1 1 1 1 0.48 TRUE
1 160 8 23 1 1 1 1 1 0.618 TRUE
1 160 8 24 5 6 0 0 1 0.786 TRUE
1 160 8 25 5 4 1 1 1 0.548 TRUE
1 160 8 26 5 6 0 0 1 0.472 TRUE
1 160 8 27 1 2 0 0 1 0.409 TRUE
1 160 8 28 4 4 1 1 1 0.438 TRUE
1 160 8 29 2 1 1 1 1 0.499 TRUE
1 160 8 30 4 3 1 1 1 0.487 TRUE
1 160 9 1 5 6 0 0 1 0.761 TRUE
1 160 9 2 4 5 0 0 1 0.468 TRUE
1 160 9 3 5 3 1 1 1 1.076 FALSE
1 160 9 4 2 3 0 0 1 0.357 TRUE
1 160 9 5 5 6 0 0 1 0.983 TRUE
1 160 9 6 5 4 1 1 1 0.488 TRUE
1 160 9 7 4 3 1 1 1 0.531 TRUE
1 160 9 8 4 5 0 0 1 0.713 TRUE
1 160 9 9 5 6 0 0 1 0.846 TRUE
1 160 9 10 5 1 0 1 0 0.703 TRUE
1 160 9 11 2 1 1 1 1 0.487 TRUE
1 160 9 12 5 2 1 1 1 0.829 TRUE
1 160 9 13 3 4 0 0 1 0.473 TRUE
1 160 9 14 2 2 1 1 1 0.471 TRUE
1 160 9 15 4 5 0 0 1 0.563 TRUE
1 160 9 16 4 4 1 1 1 0.454 TRUE
1 160 9 17 3 1 0 1 0 0.595 TRUE
1 160 9 18 4 5 0 0 1 0.511 TRUE
1 160 9 19 2 3 0 0 1 0.531 TRUE
1 160 9 20 3 4 0 0 1 0.76 TRUE
1 160 9 21 4 1 1 1 1 0.477 TRUE
1 160 9 22 5 6 0 0 1 0.642 TRUE
1 160 9 23 1 2 0 0 1 0.39 TRUE
1 160 9 24 3 4 0 0 1 0.515 TRUE
1 160 9 25 3 3 1 1 1 0.493 TRUE
1 160 9 26 5 6 0 0 1 0.582 TRUE
1 160 9 27 5 5 1 1 1 0.492 TRUE
1 160 9 28 1 1 1 1 1 0.429 TRUE
1 160 9 29 4 2 0 1 0 0.516 TRUE
1 160 9 30 3 2 1 1 1 0.822 TRUE
1 160 10 1 4 5 0 0 1 0.742 TRUE
1 160 10 2 4 5 0 0 1 0.615 TRUE
1 160 10 3 5 6 0 0 1 0.651 TRUE
1 160 10 4 1 2 0 0 1 0.368 TRUE
1 160 10 5 4 1 1 1 1 0.517 TRUE
1 160 10 6 2 3 0 0 1 0.457 TRUE
1 160 10 7 5 1 1 1 1 0.586 TRUE
1 160 10 8 4 5 0 0 1 0.569 TRUE
1 160 10 9 2 3 0 0 1 0.367 TRUE
1 160 10 10 4 3 1 1 1 0.679 TRUE
1 160 10 11 4 2 1 1 1 0.699 TRUE
1 160 10 12 3 4 0 0 1 0.464 TRUE
1 160 10 13 3 4 0 0 1 0.545 TRUE
1 160 10 14 3 2 1 1 1 0.48 TRUE
1 160 10 15 5 4 1 1 1 0.595 TRUE
1 160 10 16 5 6 0 0 1 0.589 TRUE
1 160 10 17 2 2 1 1 1 0.413 TRUE
1 160 10 18 3 3 1 1 1 0.505 TRUE
1 160 10 19 5 6 0 0 1 0.595 TRUE
1 160 10 20 5 5 1 1 1 0.576 TRUE
1 160 10 21 5 6 0 0 1 0.52 TRUE
1 160 10 22 5 3 1 1 1 0.706 TRUE
1 160 10 23 2 1 1 1 1 0.446 TRUE
1 160 10 24 3 1 1 1 1 0.476 TRUE
1 160 10 25 5 6 0 0 1 0.768 TRUE
1 160 10 26 3 4 0 0 1 0.673 TRUE
1 160 10 27 4 4 1 1 1 0.445 TRUE
1 160 10 28 4 5 0 0 1 0.612 TRUE
1 160 10 29 1 1 1 1 1 0.412 TRUE
1 160 10 30 5 2 1 1 1 0.734 TRUE
1 563 1 1 3 1 1 1 1 0.588 TRUE
1 563 1 2 5 6 0 0 1 0.425 TRUE
1 563 1 3 4 5 0 0 1 0.451 TRUE
1 563 1 4 3 2 1 1 1 0.495 TRUE
1 563 1 5 4 5 0 0 1 0.687 TRUE
1 563 1 6 3 4 0 0 1 0.579 TRUE
1 563 1 7 5 6 0 0 1 0.676 TRUE
1 563 1 8 5 1 1 1 1 0.587 TRUE
1 563 1 9 5 3 1 1 1 0.987 TRUE
1 563 1 10 5 6 0 0 1 0.485 TRUE
1 563 1 11 5 6 0 0 1 0.671 TRUE
1 563 1 12 4 5 0 0 1 0.481 TRUE
1 563 1 13 5 5 1 1 1 0.446 TRUE
1 563 1 14 5 2 1 1 1 0.512 TRUE
1 563 1 15 2 3 0 0 1 0.525 TRUE
1 563 1 16 4 4 1 1 1 0.447 TRUE
1 563 1 17 2 1 1 1 1 0.423 TRUE
1 563 1 18 2 3 0 0 1 0.448 TRUE
1 563 1 19 3 4 0 0 1 0.388 TRUE
1 563 1 20 5 4 1 1 1 0.527 TRUE
1 563 1 21 1 1 1 1 1 0.409 TRUE
1 563 1 22 4 1 1 1 1 0.72 TRUE
1 563 1 23 5 6 0 0 1 0.655 TRUE
1 563 1 24 3 4 0 0 1 0.531 TRUE
1 563 1 25 2 2 1 1 1 0.393 TRUE
1 563 1 26 4 2 1 1 1 0.517 TRUE
1 563 1 27 1 2 0 0 1 0.342 TRUE
1 563 1 28 4 5 0 0 1 0.505 TRUE
1 563 1 29 4 3 1 1 1 0.43 TRUE
1 563 1 30 3 3 1 1 1 0.422 TRUE
1 563 2 1 2 1 1 1 1 0.406 TRUE
1 563 2 2 1 1 1 1 1 0.362 TRUE
1 563 2 3 4 5 0 0 1 0.593 TRUE
1 563 2 4 4 1 0 1 0 0.444 TRUE
1 563 2 5 4 5 0 0 1 0.495 TRUE
1 563 2 6 5 2 1 1 1 0.481 TRUE
1 563 2 7 2 3 0 0 1 0.376 TRUE
1 563 2 8 2 3 0 0 1 0.406 TRUE
1 563 2 9 5 6 0 0 1 0.793 TRUE
1 563 2 10 3 3 1 1 1 0.447 TRUE
1 563 2 11 5 3 1 1 1 0.489 TRUE
1 563 2 12 4 5 0 0 1 0.798 TRUE
1 563 2 13 2 2 1 1 1 1.063 FALSE
1 563 2 14 5 4 1 1 1 0.553 TRUE
1 563 2 15 4 4 1 1 1 0.432 TRUE
1 563 2 16 1 2 0 0 1 0.346 TRUE
1 563 2 17 4 5 0 0 1 0.497 TRUE
1 563 2 18 5 5 1 1 1 0.416 TRUE
1 563 2 19 5 6 0 0 1 0.774 TRUE
1 563 2 20 5 1 1 1 1 0.566 TRUE
1 563 2 21 3 4 0 0 1 0.459 TRUE
1 563 2 22 5 6 0 0 1 0.54 TRUE
1 563 2 23 4 3 1 1 1 0.462 TRUE
1 563 2 24 3 4 0 0 1 0.427 TRUE
1 563 2 25 3 1 1 1 1 0.432 TRUE
1 563 2 26 4 2 1 1 1 0.455 TRUE
1 563 2 27 3 2 1 1 1 0.487 TRUE
1 563 2 28 5 6 0 0 1 0.547 TRUE
1 563 2 29 3 4 0 0 1 0.392 TRUE
1 563 2 30 5 6 0 0 1 0.662 TRUE
1 563 3 1 4 1 1 1 1 0.596 TRUE
1 563 3 2 5 6 0 0 1 0.502 TRUE
1 563 3 3 4 2 1 1 1 0.737 TRUE
1 563 3 4 2 3 0 0 1 0.445 TRUE
1 563 3 5 5 6 0 0 1 0.609 TRUE
1 563 3 6 4 5 0 0 1 0.581 TRUE
1 563 3 7 5 2 1 1 1 0.719 TRUE
1 563 3 8 5 4 1 1 1 0.52 TRUE
1 563 3 9 4 5 0 0 1 0.57 TRUE
1 563 3 10 1 2 0 0 1 0.349 TRUE
1 563 3 11 1 1 1 1 1 0.359 TRUE
1 563 3 12 5 6 0 0 1 0.483 TRUE
1 563 3 13 3 2 1 1 1 0.429 TRUE
1 563 3 14 3 4 0 0 1 0.63 TRUE
1 563 3 15 2 1 1 1 1 0.43 TRUE
1 563 3 16 4 3 1 1 1 0.49 TRUE
1 563 3 17 4 4 1 1 1 0.429 TRUE
1 563 3 18 5 1 1 1 1 0.713 TRUE
1 563 3 19 5 6 0 0 1 0.499 TRUE
1 563 3 20 3 3 1 1 1 0.434 TRUE
1 563 3 21 5 6 0 0 1 0.524 TRUE
1 563 3 22 4 5 0 0 1 0.789 TRUE
1 563 3 23 4 5 0 0 1 0.528 TRUE
1 563 3 24 2 2 1 1 1 0.452 TRUE
1 563 3 25 5 5 1 1 1 0.401 TRUE
1 563 3 26 5 3 1 1 1 0.48 TRUE
1 563 3 27 2 3 0 0 1 0.394 TRUE
1 563 3 28 3 4 0 0 1 0.638 TRUE
1 563 3 29 3 1 1 1 1 0.457 TRUE
1 563 3 30 3 4 0 0 1 0.45 TRUE
1 563 4 1 2 1 1 1 1 0.576 TRUE
1 563 4 2 4 5 0 0 1 0.564 TRUE
1 563 4 3 5 2 1 1 1 0.601 TRUE
1 563 4 4 3 4 0 0 1 0.476 TRUE
1 563 4 5 2 3 0 0 1 0.405 TRUE
1 563 4 6 5 6 0 0 1 0.824 TRUE
1 563 4 7 4 4 1 1 1 0.474 TRUE
1 563 4 8 3 4 0 0 1 0.454 TRUE
1 563 4 9 3 3 1 1 1 0.409 TRUE
1 563 4 10 2 2 1 1 1 0.365 TRUE
1 563 4 11 3 4 0 0 1 0.496 TRUE
1 563 4 12 5 1 1 1 1 0.8 TRUE
1 563 4 13 4 1 1 1 1 0.509 TRUE
1 563 4 14 5 6 0 0 1 0.528 TRUE
1 563 4 15 3 1 1 1 1 0.542 TRUE
1 563 4 16 5 6 0 0 1 0.595 TRUE
1 563 4 17 2 3 0 0 1 0.47 TRUE
1 563 4 18 4 5 0 0 1 0.782 TRUE
1 563 4 19 4 5 0 0 1 0.502 TRUE
1 563 4 20 5 4 1 1 1 0.519 TRUE
1 563 4 21 5 6 0 0 1 0.551 TRUE
1 563 4 22 5 5 1 1 1 0.413 TRUE
1 563 4 23 1 1 1 1 1 0.428 TRUE
1 563 4 24 4 2 1 1 1 0.529 TRUE
1 563 4 25 1 2 0 0 1 0.336 TRUE
1 563 4 26 5 3 1 1 1 0.53 TRUE
1 563 4 27 4 5 0 0 1 0.599 TRUE
1 563 4 28 4 3 1 1 1 0.454 TRUE
1 563 4 29 5 6 0 0 1 0.688 TRUE
1 563 4 30 3 2 1 1 1 0.426 TRUE
1 563 5 1 5 6 0 0 1 0.584 TRUE
1 563 5 2 1 2 0 0 1 0.386 TRUE
1 563 5 3 5 6 0 0 1 0.495 TRUE
1 563 5 4 2 3 0 0 1 0.408 TRUE
1 563 5 5 4 4 1 1 1 0.428 TRUE
1 563 5 6 5 6 0 0 1 0.667 TRUE
1 563 5 7 3 4 0 0 1 0.393 TRUE
1 563 5 8 3 3 1 1 1 0.518 TRUE
1 563 5 9 5 6 0 0 1 0.558 TRUE
1 563 5 10 4 3 1 1 1 0.822 TRUE
1 563 5 11 5 1 0 1 0 0.524 TRUE
1 563 5 12 5 5 1 1 1 0.477 TRUE
1 563 5 13 1 1 1 1 1 0.411 TRUE
1 563 5 14 2 1 0 1 0 0.389 TRUE
1 563 5 15 4 5 0 0 1 0.569 TRUE
1 563 5 16 4 2 1 1 1 0.793 TRUE
1 563 5 17 5 2 0 1 0 0.742 TRUE
1 563 5 18 2 3 0 0 1 0.416 TRUE
1 563 5 19 5 4 1 1 1 0.532 TRUE
1 563 5 20 4 5 0 0 1 0.42 TRUE
1 563 5 21 4 5 0 0 1 0.585 TRUE
1 563 5 22 3 1 1 1 1 0.825 FALSE
1 563 5 23 3 4 0 0 1 0.62 TRUE
1 563 5 24 2 2 1 1 1 0.419 TRUE
1 563 5 25 5 6 0 0 1 0.667 TRUE
1 563 5 26 4 5 0 0 1 0.702 TRUE
1 563 5 27 3 2 1 1 1 0.511 TRUE
1 563 5 28 5 3 1 1 1 0.497 TRUE
1 563 5 29 3 4 0 0 1 0.7 TRUE
1 563 5 30 4 1 1 1 1 0.471 TRUE
1 563 6 1 5 6 0 0 1 0.653 TRUE
1 563 6 2 4 5 0 0 1 0.483 TRUE
1 563 6 3 3 1 1 1 1 0.41 TRUE
1 563 6 4 5 5 1 1 1 0.442 TRUE
1 563 6 5 3 2 1 1 1 0.417 TRUE
1 563 6 6 4 5 0 0 1 0.571 TRUE
1 563 6 7 4 2 1 1 1 0.634 TRUE
1 563 6 8 2 3 0 0 1 0.393 TRUE
1 563 6 9 1 1 1 1 1 0.388 TRUE
1 563 6 10 1 2 0 0 1 0.356 TRUE
1 563 6 11 4 4 1 1 1 0.428 TRUE
1 563 6 12 5 3 1 1 1 0.517 TRUE
