"rep(2, length(dats[, 1]))" "dat[, 1]" "Blk" "Trl" "SetSize" "Lag" "keyIdx" "CorrResp" "ACC" "RT" "use"
2 160 9 10 3 2 1 1 1 0.825 TRUE
2 160 9 11 4 5 0 0 1 0.783 TRUE
2 160 9 12 5 2 1 1 1 0.435 TRUE
2 160 9 13 2 1 1 1 1 0.424 TRUE
2 160 9 14 1 2 0 0 1 0.457 TRUE
2 160 9 15 4 1 1 1 1 0.546 TRUE
2 160 9 16 5 6 0 0 1 0.571 TRUE
2 160 9 17 5 1 1 1 1 0.508 TRUE
2 160 9 18 2 3 0 0 1 0.563 TRUE
2 160 9 19 4 5 0 0 1 0.559 TRUE
2 160 9 20 4 5 0 0 1 0.574 TRUE
2 160 9 21 5 6 0 0 1 0.617 TRUE
2 160 9 22 5 3 1 1 1 0.632 TRUE
2 160 9 23 5 6 0 0 1 0.484 TRUE
2 160 9 24 2 2 1 1 1 0.434 TRUE
2 160 9 25 3 3 1 1 1 0.446 TRUE
2 160 9 26 2 3 0 0 1 0.583 TRUE
2 160 9 27 4 3 1 1 1 0.843 TRUE
2 160 9 28 5 6 0 0 1 0.561 TRUE
2 160 9 29 4 5 0 0 1 0.597 TRUE
2 160 9 30 4 2 1 1 1 0.536 TRUE
2 160 10 1 5 6 0 0 1 1.719 TRUE
2 160 10 2 3 4 0 0 1 0.453 TRUE
2 160 10 3 5 1 1 1 1 0.505 TRUE
2 160 10 4 1 2 0 0 1 0.395 TRUE
2 160 10 5 4 4 1 1 1 0.411 TRUE
2 160 10 6 3 1 1 1 1 0.427 TRUE
2 160 10 7 5 5 1 1 1 0.498 TRUE
2 160 10 8 2 2 1 1 1 0.421 TRUE
2 160 10 9 5 6 0 0 1 0.503 TRUE
2 160 10 10 3 4 0 0 1 0.447 TRUE
2 160 10 11 5 4 1 1 1 0.469 TRUE
2 160 10 12 4 5 0 0 1 1.113 TRUE
2 160 10 13 5 6 0 0 1 0.562 TRUE
2 160 10 14 3 4 0 0 1 0.518 TRUE
2 160 10 15 4 3 1 1 1 0.666 TRUE
2 160 10 16 2 3 0 0 1 0.417 TRUE
2 160 10 17 3 3 1 1 1 0.433 TRUE
2 160 10 18 1 1 1 1 1 0.454 TRUE
2 160 10 19 4 5 0 0 1 0.421 TRUE
2 160 10 20 2 1 0 1 0 0.412 TRUE
2 160 10 21 3 2 1 1 1 0.467 TRUE
2 160 10 22 4 5 0 0 1 0.479 TRUE
2 160 10 23 5 3 1 1 1 0.521 TRUE
2 160 10 24 4 1 1 1 1 0.452 TRUE
2 160 10 25 4 2 1 1 1 0.732 TRUE
2 160 10 26 5 6 0 0 1 0.513 TRUE
2 160 10 27 4 5 0 0 1 0.475 TRUE
2 160 10 28 5 2 1 1 1 0.872 TRUE
2 160 10 29 2 3 0 0 1 0.458 TRUE
2 160 10 30 5 6 0 0 1 0.518 TRUE
2 161 1 1 3 1 1 1 1 0.475 TRUE
2 161 1 2 5 6 0 0 1 0.511 TRUE
2 161 1 3 3 2 1 1 1 0.523 TRUE
2 161 1 4 5 6 0 0 1 0.794 TRUE
2 161 1 5 5 4 1 1 1 0.626 TRUE
2 161 1 6 5 3 1 1 1 0.545 TRUE
2 161 1 7 3 3 1 1 1 0.428 TRUE
2 161 1 8 5 5 1 1 1 0.448 TRUE
2 161 1 9 2 1 1 1 1 0.426 TRUE
2 161 1 10 5 6 0 0 1 0.67 TRUE
2 161 1 11 1 1 1 1 1 0.378 TRUE
2 161 1 12 4 5 0 0 1 0.484 TRUE
2 161 1 13 5 2 1 1 1 0.555 TRUE
2 161 1 14 5 6 1 0 0 0.984 TRUE
2 161 1 15 5 6 0 0 1 0.691 TRUE
2 161 1 16 2 3 0 0 1 0.474 TRUE
2 161 1 17 4 3 1 1 1 0.553 TRUE
2 161 1 18 4 5 0 0 1 0.443 TRUE
2 161 1 19 3 4 0 0 1 0.44 TRUE
2 161 1 20 2 2 1 1 1 0.463 TRUE
2 161 1 21 4 5 0 0 1 0.515 TRUE
2 161 1 22 5 1 1 1 1 0.726 TRUE
2 161 1 23 3 4 0 0 1 0.424 TRUE
2 161 1 24 4 4 1 1 1 0.428 TRUE
2 161 1 25 4 1 1 1 1 0.457 TRUE
2 161 1 26 1 2 0 0 1 0.576 TRUE
2 161 1 27 2 3 0 0 1 0.451 TRUE
2 161 1 28 4 5 0 0 1 0.459 TRUE
2 161 1 29 4 2 1 1 1 0.432 TRUE
2 161 1 30 3 4 0 0 1 0.459 TRUE
2 161 2 1 3 1 1 1 1 0.469 TRUE
2 161 2 2 3 4 0 0 1 0.53 TRUE
2 161 2 3 4 1 1 1 1 0.49 TRUE
2 161 2 4 4 4 1 1 1 0.378 TRUE
2 161 2 5 3 2 1 1 1 0.629 TRUE
2 161 2 6 5 6 0 0 1 0.508 TRUE
2 161 2 7 1 1 1 1 1 0.442 TRUE
2 161 2 8 4 5 0 0 1 0.457 TRUE
2 161 2 9 4 5 0 0 1 0.507 TRUE
2 161 2 10 2 3 0 0 1 0.412 TRUE
2 161 2 11 4 5 0 0 1 0.55 TRUE
2 161 2 12 5 5 1 1 1 0.459 TRUE
2 161 2 13 5 6 0 0 1 0.513 TRUE
2 161 2 14 3 3 1 1 1 0.419 TRUE
2 161 2 15 4 5 0 0 1 0.528 TRUE
2 161 2 16 4 3 1 1 1 0.564 TRUE
2 161 2 17 2 1 1 1 1 0.49 TRUE
2 161 2 18 5 6 0 0 1 0.658 TRUE
2 161 2 19 3 4 0 0 1 0.693 TRUE
2 161 2 20 5 2 1 1 1 0.645 TRUE
2 161 2 21 5 3 1 1 1 0.519 TRUE
2 161 2 22 1 2 0 0 1 0.415 TRUE
2 161 2 23 5 6 0 0 1 0.515 TRUE
2 161 2 24 3 4 0 0 1 0.513 TRUE
2 161 2 25 2 2 1 1 1 0.427 TRUE
2 161 2 26 4 2 1 1 1 0.41 TRUE
2 161 2 27 5 1 1 1 1 0.581 TRUE
2 161 2 28 2 3 0 0 1 0.482 TRUE
2 161 2 29 5 6 0 0 1 0.78 TRUE
2 161 2 30 5 4 1 1 1 0.556 TRUE
2 161 3 1 2 1 1 1 1 0.448 TRUE
2 161 3 2 4 5 0 0 1 0.465 TRUE
2 161 3 3 5 5 1 1 1 0.421 TRUE
2 161 3 4 4 5 0 0 1 0.543 TRUE
2 161 3 5 5 2 1 1 1 0.441 TRUE
2 161 3 6 5 4 1 1 1 0.499 TRUE
2 161 3 7 3 2 1 1 1 0.456 TRUE
2 161 3 8 4 1 1 1 1 0.446 TRUE
2 161 3 9 1 2 0 0 1 0.448 TRUE
2 161 3 10 4 5 0 0 1 0.504 TRUE
2 161 3 11 5 3 1 1 1 0.599 TRUE
2 161 3 12 5 6 0 0 1 0.53 TRUE
2 161 3 13 2 3 0 0 1 0.44 TRUE
2 161 3 14 5 6 0 0 1 0.499 TRUE
2 161 3 15 3 4 0 0 1 0.496 TRUE
2 161 3 16 3 3 1 1 1 0.514 TRUE
2 161 3 17 2 2 1 1 1 0.433 TRUE
2 161 3 18 3 4 0 0 1 0.508 TRUE
2 161 3 19 5 6 0 0 1 0.507 TRUE
2 161 3 20 4 2 1 1 1 0.523 TRUE
2 161 3 21 3 1 1 1 1 0.48 TRUE
2 161 3 22 3 4 0 0 1 0.583 TRUE
2 161 3 23 5 1 1 1 1 0.623 TRUE
2 161 3 24 4 4 1 1 1 0.406 TRUE
2 161 3 25 2 3 0 0 1 0.415 TRUE
2 161 3 26 4 5 0 0 1 0.454 TRUE
2 161 3 27 4 3 1 1 1 0.494 TRUE
2 161 3 28 1 1 1 1 1 0.365 TRUE
2 161 3 29 5 6 0 0 1 0.695 TRUE
2 161 3 30 5 6 0 0 1 0.932 TRUE
2 161 4 1 3 4 0 0 1 0.472 TRUE
2 161 4 2 3 4 0 0 1 0.434 TRUE
2 161 4 3 3 1 1 1 1 0.465 TRUE
2 161 4 4 2 3 0 0 1 0.505 TRUE
2 161 4 5 1 1 1 1 1 0.436 TRUE
2 161 4 6 5 6 0 0 1 0.492 TRUE
2 161 4 7 4 5 0 0 1 0.457 TRUE
2 161 4 8 3 3 1 1 1 0.388 TRUE
2 161 4 9 5 1 1 1 1 0.53 TRUE
2 161 4 10 2 1 1 1 1 0.404 TRUE
2 161 4 11 4 5 0 0 1 0.555 TRUE
2 161 4 12 5 6 0 0 1 0.516 TRUE
2 161 4 13 4 5 0 0 1 0.445 TRUE
2 161 4 14 4 5 0 0 1 0.459 TRUE
2 161 4 15 5 6 0 0 1 0.513 TRUE
2 161 4 16 4 4 1 1 1 0.534 TRUE
2 161 4 17 3 4 0 0 1 0.432 TRUE
2 161 4 18 4 2 0 1 0 0.869 TRUE
2 161 4 19 5 6 0 0 1 0.525 TRUE
2 161 4 20 1 2 0 0 1 0.47 TRUE
2 161 4 21 2 2 1 1 1 0.407 TRUE
2 161 4 22 5 2 1 1 1 0.561 TRUE
2 161 4 23 3 2 1 1 1 0.499 TRUE
2 161 4 24 5 5 1 1 1 0.414 TRUE
2 161 4 25 2 3 0 0 1 0.385 TRUE
2 161 4 26 4 1 1 1 1 0.429 TRUE
2 161 4 27 5 6 0 0 1 0.715 TRUE
2 161 4 28 5 3 1 1 1 0.585 TRUE
2 161 4 29 4 3 1 1 1 0.627 TRUE
2 161 4 30 5 4 1 1 1 0.573 TRUE
2 161 5 1 2 3 0 0 1 0.442 TRUE
2 161 5 2 4 5 0 0 1 0.463 TRUE
2 161 5 3 5 1 1 1 1 0.573 TRUE
2 161 5 4 5 6 0 0 1 0.519 TRUE
2 161 5 5 5 6 0 0 1 0.517 TRUE
2 161 5 6 2 3 0 0 1 0.402 TRUE
2 161 5 7 4 4 1 1 1 0.4 TRUE
2 161 5 8 3 4 0 0 1 0.483 TRUE
2 161 5 9 3 1 1 1 1 0.471 TRUE
2 161 5 10 4 2 1 1 1 0.469 TRUE
2 161 5 11 4 5 0 0 1 0.464 TRUE
2 161 5 12 5 6 0 0 1 0.54 TRUE
2 161 5 13 1 1 1 1 1 0.399 TRUE
2 161 5 14 3 2 1 1 1 0.533 TRUE
2 161 5 15 5 6 0 0 1 0.763 TRUE
2 161 5 16 5 4 1 1 1 0.522 TRUE
2 161 5 17 3 4 0 0 1 0.549 TRUE
2 161 5 18 2 2 1 1 1 0.447 TRUE
2 161 5 19 4 3 1 1 1 0.485 TRUE
2 161 5 20 4 5 0 0 1 0.627 TRUE
2 161 5 21 3 3 1 1 1 0.393 TRUE
2 161 5 22 5 6 0 0 1 0.556 TRUE
2 161 5 23 5 3 1 1 1 0.631 TRUE
2 161 5 24 4 5 0 0 1 0.488 TRUE
2 161 5 25 2 1 1 1 1 0.464 TRUE
2 161 5 26 1 2 0 0 1 0.54 TRUE
2 161 5 27 5 5 1 1 1 0.389 TRUE
2 161 5 28 4 1 1 1 1 0.488 TRUE
2 161 5 29 3 4 0 0 1 0.597 TRUE
2 161 5 30 5 2 1 1 1 0.617 TRUE
2 161 6 1 3 3 1 1 1 0.421 TRUE
2 161 6 2 3 1 1 1 1 0.593 TRUE
2 161 6 3 4 5 0 0 1 0.488 TRUE
2 161 6 4 5 6 0 0 1 1.634 TRUE
2 161 6 5 3 4 0 0 1 0.411 TRUE
2 161 6 6 3 2 1 1 1 0.464 TRUE
2 161 6 7 4 2 1 1 1 0.427 TRUE
2 161 6 8 5 6 0 0 1 1.008 TRUE
2 161 6 9 5 4 1 1 1 0.448 TRUE
2 161 6 10 2 1 1 1 1 0.501 TRUE
2 161 6 11 1 2 0 0 1 0.396 TRUE
2 161 6 12 4 3 1 1 1 0.553 TRUE
2 161 6 13 5 6 0 0 1 0.674 TRUE
2 161 6 14 3 4 0 0 1 0.496 TRUE
2 161 6 15 2 3 0 0 1 0.414 TRUE
2 161 6 16 5 1 1 1 1 1.001 TRUE
2 161 6 17 5 6 0 0 1 0.647 TRUE
2 161 6 18 5 2 1 1 1 0.563 TRUE
2 161 6 19 4 4 1 1 1 0.43 TRUE
2 161 6 20 4 5 0 0 1 0.467 TRUE
2 161 6 21 4 5 0 0 1 0.706 TRUE
2 161 6 22 5 5 1 1 1 0.395 TRUE
2 161 6 23 4 5 0 0 1 0.464 TRUE
2 161 6 24 2 2 1 1 1 0.409 TRUE
2 161 6 25 2 3 0 0 1 0.395 TRUE
2 161 6 26 5 6 1 0 0 0.762 TRUE
2 161 6 27 1 1 1 1 1 0.424 TRUE
2 161 6 28 3 4 0 0 1 0.76 TRUE
2 161 6 29 4 1 1 1 1 1.233 FALSE
2 161 6 30 5 3 1 1 1 0.782 TRUE
2 161 7 1 4 5 0 0 1 0.488 TRUE
2 161 7 2 3 4 0 0 1 0.409 TRUE
2 161 7 3 5 6 0 0 1 0.452 TRUE
2 161 7 4 5 6 0 0 1 0.481 TRUE
2 161 7 5 3 1 1 1 1 0.596 TRUE
2 161 7 6 5 4 1 1 1 0.498 TRUE
2 161 7 7 5 6 0 0 1 0.588 TRUE
2 161 7 8 3 4 0 0 1 0.599 TRUE
2 161 7 9 2 3 0 0 1 0.398 TRUE
2 161 7 10 3 4 0 0 1 0.501 TRUE
2 161 7 11 2 3 0 0 1 0.455 TRUE
2 161 7 12 5 6 0 0 1 0.428 TRUE
2 161 7 13 5 6 0 0 1 0.544 TRUE
2 161 7 14 4 5 0 0 1 0.456 TRUE
2 161 7 15 2 2 1 1 1 0.624 TRUE
2 161 7 16 5 5 1 1 1 0.413 TRUE
2 161 7 17 4 2 1 1 1 0.464 TRUE
2 161 7 18 4 1 1 1 1 0.646 TRUE
2 161 7 19 5 2 1 1 1 0.496 TRUE
2 161 7 20 4 4 1 1 1 0.384 TRUE
2 161 7 21 3 3 1 1 1 0.404 TRUE
2 161 7 22 1 2 0 0 1 0.469 TRUE
2 161 7 23 3 2 1 1 1 0.439 TRUE
2 161 7 24 4 5 0 0 1 0.556 TRUE
2 161 7 25 4 3 1 1 1 0.485 TRUE
2 161 7 26 4 5 0 0 1 0.538 TRUE
2 161 7 27 5 3 1 1 1 0.424 TRUE
2 161 7 28 5 1 1 1 1 0.438 TRUE
2 161 7 29 2 1 1 1 1 0.396 TRUE
2 161 7 30 1 1 1 1 1 0.535 TRUE
2 161 8 1 4 3 1 1 1 0.513 TRUE
2 161 8 2 1 1 1 1 1 0.376 TRUE
2 161 8 3 4 2 1 1 1 0.479 TRUE
2 161 8 4 3 4 0 0 1 0.383 TRUE
2 161 8 5 2 2 1 1 1 0.393 TRUE
2 161 8 6 4 1 1 1 1 0.506 TRUE
2 161 8 7 4 4 1 1 1 0.446 TRUE
2 161 8 8 5 6 0 0 1 0.524 TRUE
2 161 8 9 5 4 1 1 1 0.467 TRUE
2 161 8 10 4 5 0 0 1 0.826 TRUE
2 161 8 11 2 3 0 0 1 0.503 TRUE
2 161 8 12 4 5 0 0 1 0.433 TRUE
2 161 8 13 2 1 1 1 1 0.419 TRUE
2 161 8 14 3 1 1 1 1 0.439 TRUE
2 161 8 15 5 6 0 0 1 0.599 TRUE
2 161 8 16 5 3 1 1 1 0.878 TRUE
2 161 8 17 2 3 0 0 1 0.402 TRUE
2 161 8 18 5 2 1 1 1 0.43 TRUE
2 161 8 19 3 3 1 1 1 0.475 TRUE
2 161 8 20 4 5 0 0 1 0.459 TRUE
2 161 8 21 3 4 0 0 1 0.555 TRUE
2 161 8 22 1 2 0 0 1 0.414 TRUE
2 161 8 23 3 4 0 0 1 0.476 TRUE
2 161 8 24 5 6 0 0 1 0.559 TRUE
2 161 8 25 4 5 0 0 1 0.472 TRUE
2 161 8 26 5 6 0 0 1 0.454 TRUE
2 161 8 27 5 5 0 1 0 1.611 FALSE
2 161 8 28 3 2 1 1 1 0.524 TRUE
2 161 8 29 5 6 1 0 0 1.847 FALSE
2 161 8 30 5 1 1 1 1 0.486 TRUE
2 161 9 1 5 5 1 1 1 0.448 TRUE
2 161 9 2 4 3 1 1 1 0.597 TRUE
2 161 9 3 4 1 1 1 1 0.416 TRUE
2 161 9 4 3 4 0 0 1 0.454 TRUE
2 161 9 5 3 3 1 1 1 0.488 TRUE
2 161 9 6 5 6 0 0 1 0.652 TRUE
2 161 9 7 4 2 1 1 1 0.736 TRUE
2 161 9 8 5 6 0 0 1 0.534 TRUE
2 161 9 9 5 1 1 1 1 0.624 TRUE
2 161 9 10 4 5 0 0 1 0.422 TRUE
2 161 9 11 3 1 1 1 1 0.471 TRUE
2 161 9 12 5 4 1 1 1 0.695 TRUE
2 161 9 13 5 6 0 0 1 0.729 TRUE
2 161 9 14 2 2 1 1 1 0.407 TRUE
2 161 9 15 1 2 0 0 1 0.436 TRUE
2 161 9 16 4 4 1 1 1 0.375 TRUE
2 161 9 17 5 2 1 1 1 0.736 TRUE
2 161 9 18 3 2 1 1 1 0.474 TRUE
2 161 9 19 4 5 0 0 1 0.629 TRUE
2 161 9 20 4 5 0 0 1 0.508 TRUE
2 161 9 21 5 6 0 0 1 1.018 TRUE
2 161 9 22 3 4 0 0 1 0.635 TRUE
2 161 9 23 2 3 0 0 1 0.43 TRUE
2 161 9 24 2 3 0 0 1 0.419 TRUE
2 161 9 25 1 1 1 1 1 0.404 TRUE
2 161 9 26 4 5 0 0 1 0.474 TRUE
2 161 9 27 3 4 0 0 1 0.429 TRUE
2 161 9 28 2 1 1 1 1 0.535 TRUE
2 161 9 29 5 3 1 1 1 0.403 TRUE
2 161 9 30 5 6 0 0 1 0.481 TRUE
2 161 10 1 4 4 1 1 1 0.475 TRUE
2 161 10 2 4 2 1 1 1 0.502 TRUE
2 161 10 3 3 4 0 0 1 0.419 TRUE
2 161 10 4 3 1 1 1 1 0.43 TRUE
2 161 10 5 5 2 1 1 1 0.438 TRUE
2 161 10 6 4 5 0 0 1 0.475 TRUE
2 161 10 7 3 3 1 1 1 0.379 TRUE
2 161 10 8 5 6 1 0 0 0.477 TRUE
2 161 10 9 2 1 1 1 1 0.471 TRUE
2 161 10 10 1 1 1 1 1 0.422 TRUE
2 161 10 11 5 4 1 1 1 0.511 TRUE
2 161 10 12 5 6 0 0 1 0.483 TRUE
2 161 10 13 3 2 1 1 1 0.505 TRUE
2 161 10 14 2 3 0 0 1 0.48 TRUE
2 161 10 15 3 4 0 0 1 0.44 TRUE
2 161 10 16 5 6 0 0 1 0.709 TRUE
2 161 10 17 4 3 1 1 1 1.145 FALSE
2 161 10 18 5 1 0 1 0 0.603 TRUE
2 161 10 19 3 4 0 0 1 0.51 TRUE
2 161 10 20 4 5 0 0 1 0.501 TRUE
2 161 10 21 5 6 0 0 1 0.733 TRUE
2 161 10 22 4 5 0 0 1 0.759 TRUE
2 161 10 23 2 2 1 1 1 0.384 TRUE
2 161 10 24 5 5 1 1 1 0.519 TRUE
2 161 10 25 1 2 0 0 1 0.407 TRUE
2 161 10 26 5 6 0 0 1 0.493 TRUE
2 161 10 27 5 3 1 1 1 0.539 TRUE
2 161 10 28 4 1 1 1 1 0.491 TRUE
2 161 10 29 4 5 0 0 1 0.469 TRUE
2 161 10 30 2 3 0 0 1 0.491 TRUE
2 162 1 1 5 6 0 0 1 0.482 TRUE
2 162 1 2 4 5 0 0 1 0.432 TRUE
2 162 1 3 4 1 1 1 1 0.471 TRUE
2 162 1 4 5 4 1 1 1 0.528 TRUE
2 162 1 5 4 3 1 1 1 0.523 TRUE
2 162 1 6 3 4 0 0 1 0.473 TRUE
2 162 1 7 1 1 1 1 1 0.398 TRUE
2 162 1 8 3 3 1 1 1 0.424 TRUE
2 162 1 9 3 1 1 1 1 0.533 TRUE
2 162 1 10 4 5 0 0 1 0.534 TRUE
2 162 1 11 4 2 1 1 1 0.489 TRUE
2 162 1 12 5 6 0 0 1 0.637 TRUE
2 162 1 13 2 3 0 0 1 0.476 TRUE
2 162 1 14 5 1 1 1 1 0.702 TRUE
2 162 1 15 1 2 0 0 1 0.381 TRUE
2 162 1 16 4 5 0 0 1 0.594 TRUE
2 162 1 17 2 2 1 1 1 0.398 TRUE
2 162 1 18 5 6 0 0 1 0.669 TRUE
2 162 1 19 3 2 1 1 1 0.502 TRUE
2 162 1 20 2 1 1 1 1 0.554 TRUE
2 162 1 21 5 6 0 0 1 0.813 TRUE
2 162 1 22 3 4 0 0 1 0.453 TRUE
2 162 1 23 2 3 0 0 1 0.578 TRUE
2 162 1 24 4 4 1 1 1 0.454 TRUE
2 162 1 25 5 3 1 1 1 0.491 TRUE
2 162 1 26 4 5 0 0 1 0.492 TRUE
2 162 1 27 5 5 1 1 1 0.43 TRUE
2 162 1 28 5 2 1 1 1 0.669 TRUE
2 162 1 29 5 6 0 0 1 0.492 TRUE
2 162 1 30 3 4 0 0 1 0.544 TRUE
2 162 2 1 3 4 0 0 1 0.607 TRUE
2 162 2 2 3 3 1 1 1 0.408 TRUE
2 162 2 3 4 5 0 0 1 0.473 TRUE
2 162 2 4 2 2 1 1 1 0.45 TRUE
2 162 2 5 1 2 0 0 1 0.398 TRUE
2 162 2 6 4 1 1 1 1 0.531 TRUE
2 162 2 7 5 6 0 0 1 0.573 TRUE
2 162 2 8 5 6 0 0 1 0.515 TRUE
2 162 2 9 4 3 1 1 1 0.48 TRUE
2 162 2 10 4 5 0 0 1 0.483 TRUE
2 162 2 11 4 2 1 1 1 0.813 TRUE
2 162 2 12 1 1 1 1 1 0.397 TRUE
2 162 2 13 5 4 1 1 1 0.465 TRUE
2 162 2 14 3 2 1 1 1 0.443 TRUE
2 162 2 15 4 5 0 0 1 0.517 TRUE
2 162 2 16 4 5 0 0 1 0.596 TRUE
2 162 2 17 2 3 0 0 1 0.598 TRUE
2 162 2 18 2 1 1 1 1 0.495 TRUE
2 162 2 19 5 5 1 1 1 0.436 TRUE
2 162 2 20 5 2 1 1 1 0.5 TRUE
2 162 2 21 3 1 1 1 1 0.442 TRUE
2 162 2 22 4 4 1 1 1 0.387 TRUE
2 162 2 23 3 4 0 0 1 0.581 TRUE
2 162 2 24 5 6 0 0 1 0.622 TRUE
2 162 2 25 3 4 0 0 1 0.5 TRUE
2 162 2 26 5 1 1 1 1 0.59 TRUE
2 162 2 27 5 6 0 0 1 0.755 TRUE
2 162 2 28 2 3 0 0 1 0.495 TRUE
2 162 2 29 5 6 0 0 1 1.638 TRUE
2 162 2 30 5 3 1 1 1 0.452 TRUE
2 162 3 1 4 4 1 1 1 0.477 TRUE
2 162 3 2 4 5 0 0 1 0.532 TRUE
2 162 3 3 3 4 0 0 1 0.449 TRUE
2 162 3 4 3 3 1 1 1 0.437 TRUE
2 162 3 5 4 5 0 0 1 0.566 TRUE
2 162 3 6 4 5 0 0 1 0.529 TRUE
2 162 3 7 3 1 1 1 1 0.475 TRUE
2 162 3 8 4 3 1 1 1 0.499 TRUE
2 162 3 9 2 3 0 0 1 0.457 TRUE
2 162 3 10 3 4 0 0 1 0.536 TRUE
2 162 3 11 1 1 1 1 1 0.614 TRUE
2 162 3 12 2 3 0 0 1 0.424 TRUE
2 162 3 13 3 4 0 0 1 0.491 TRUE
2 162 3 14 4 5 0 0 1 0.545 TRUE
2 162 3 15 3 2 1 1 1 0.63 TRUE
2 162 3 16 1 2 0 0 1 0.407 TRUE
2 162 3 17 5 2 1 1 1 0.596 TRUE
2 162 3 18 5 6 0 0 1 0.651 TRUE
2 162 3 19 5 6 0 0 1 0.535 TRUE
2 162 3 20 5 4 1 1 1 0.477 TRUE
2 162 3 21 5 1 1 1 1 0.525 TRUE
2 162 3 22 5 6 0 0 1 0.568 TRUE
2 162 3 23 5 6 0 0 1 0.539 TRUE
2 162 3 24 2 1 1 1 1 0.458 TRUE
2 162 3 25 5 5 1 1 1 0.432 TRUE
2 162 3 26 4 1 1 1 1 0.505 TRUE
2 162 3 27 2 2 1 1 1 0.4 TRUE
2 162 3 28 5 6 0 0 1 0.556 TRUE
2 162 3 29 5 3 1 1 1 0.599 TRUE
2 162 3 30 4 2 1 1 1 0.452 TRUE
2 162 4 1 3 4 0 0 1 0.485 TRUE
2 162 4 2 5 5 1 1 1 0.472 TRUE
2 162 4 3 3 1 1 1 1 0.431 TRUE
2 162 4 4 3 4 0 0 1 0.603 TRUE
2 162 4 5 4 4 1 1 1 0.443 TRUE
2 162 4 6 5 6 0 0 1 0.612 TRUE
2 162 4 7 4 3 1 1 1 0.509 TRUE
2 162 4 8 2 1 1 1 1 0.53 TRUE
2 162 4 9 2 2 1 1 1 0.422 TRUE
2 162 4 10 4 5 0 0 1 0.531 TRUE
2 162 4 11 5 6 0 0 1 0.705 TRUE
2 162 4 12 4 2 1 1 1 0.523 TRUE
2 162 4 13 3 4 0 0 1 0.522 TRUE
2 162 4 14 5 6 0 0 1 0.933 TRUE
2 162 4 15 5 6 0 0 1 0.543 TRUE
2 162 4 16 5 1 1 1 1 0.452 TRUE
2 162 4 17 4 5 0 0 1 0.59 TRUE
2 162 4 18 1 2 0 0 1 0.465 TRUE
2 162 4 19 2 3 0 0 1 0.424 TRUE
2 162 4 20 4 1 1 1 1 0.506 TRUE
2 162 4 21 5 4 1 1 1 0.592 TRUE
2 162 4 22 1 1 1 1 1 0.454 TRUE
2 162 4 23 5 6 0 0 1 0.549 TRUE
2 162 4 24 2 3 0 0 1 0.483 TRUE
2 162 4 25 3 2 1 1 1 0.713 TRUE
2 162 4 26 5 2 1 1 1 0.575 TRUE
2 162 4 27 3 3 1 1 1 0.443 TRUE
2 162 4 28 4 5 0 0 1 0.516 TRUE
2 162 4 29 4 5 0 0 1 0.49 TRUE
2 162 4 30 5 3 1 1 1 0.467 TRUE
2 162 5 1 3 1 1 1 1 0.462 TRUE
2 162 5 2 2 2 1 1 1 0.39 TRUE
2 162 5 3 4 3 1 1 1 0.549 TRUE
2 162 5 4 2 3 0 0 1 0.514 TRUE
2 162 5 5 5 6 0 0 1 0.771 TRUE
2 162 5 6 2 1 1 1 1 0.468 TRUE
2 162 5 7 5 6 0 0 1 0.49 TRUE
2 162 5 8 5 5 1 1 1 0.453 TRUE
2 162 5 9 3 4 0 0 1 0.434 TRUE
2 162 5 10 5 3 1 1 1 0.469 TRUE
2 162 5 11 5 6 0 0 1 0.714 TRUE
2 162 5 12 4 4 1 1 1 0.508 TRUE
2 162 5 13 4 1 1 1 1 0.603 TRUE
2 162 5 14 4 2 1 1 1 0.761 TRUE
2 162 5 15 4 5 0 0 1 0.516 TRUE
2 162 5 16 1 2 0 0 1 0.4 TRUE
2 162 5 17 4 5 0 0 1 0.445 TRUE
2 162 5 18 2 3 0 0 1 0.408 TRUE
2 162 5 19 5 2 1 1 1 0.507 TRUE
2 162 5 20 3 4 0 0 1 0.47 TRUE
2 162 5 21 5 4 1 1 1 0.564 TRUE
2 162 5 22 3 3 1 1 1 0.369 TRUE
2 162 5 23 5 6 0 0 1 0.553 TRUE
2 162 5 24 5 1 1 1 1 0.534 TRUE
2 162 5 25 4 5 0 0 1 0.479 TRUE
2 162 5 26 5 6 0 0 1 0.483 TRUE
2 162 5 27 3 4 0 0 1 0.457 TRUE
2 162 5 28 3 2 1 1 1 0.495 TRUE
2 162 5 29 4 5 0 0 1 0.462 TRUE
2 162 5 30 1 1 1 1 1 0.409 TRUE
2 162 6 1 3 4 0 0 1 0.651 TRUE
2 162 6 2 2 2 1 1 1 0.362 TRUE
2 162 6 3 4 5 0 0 1 0.7 TRUE
2 162 6 4 4 3 1 1 1 0.467 TRUE
2 162 6 5 3 1 1 1 1 0.624 TRUE
2 162 6 6 5 6 0 0 1 0.543 TRUE
2 162 6 7 4 1 0 1 0 0.464 TRUE
2 162 6 8 5 5 1 1 1 0.405 TRUE
2 162 6 9 5 6 0 0 1 1.271 TRUE
2 162 6 10 3 3 1 1 1 0.357 TRUE
2 162 6 11 4 5 0 0 1 0.673 TRUE
2 162 6 12 3 4 0 0 1 0.645 TRUE
2 162 6 13 5 4 1 1 1 0.519 TRUE
2 162 6 14 4 4 1 1 1 0.393 TRUE
