"","Subject","Age","SessionDate","SessionTime","Sex","Trial","Domain","ISIDur","ListLength","SetSize","VerbProbePos","presented","cue","probeDomain","probeOrder","response.ACC","response.CRESP","response.RESP","response.RT"
"870",5,"19;3","10-26-2006","12:13:54","male",178,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1584
"871",5,"19;3","10-26-2006","12:13:54","male",179,"within",3000,5,0,3,"VerbVerb","Second","Verb","Second",1,"n","n",2801
"872",5,"19;3","10-26-2006","12:13:54","male",180,"within",3000,5,0,5,"VerbVerb","Both","Verb","First",1,"n","n",1958
"873",5,"19;3","10-26-2006","12:13:54","male",181,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1576
"874",5,"19;3","10-26-2006","12:13:54","male",182,"within",3000,0,3,NA,"VisVis","Both","Vis","First",0,"y","n",1529
"875",5,"19;3","10-26-2006","12:13:54","male",183,"single",4000,5,0,5,"Verb",NA,"Verb",NA,1,"n","n",1741
"876",5,"19;3","10-26-2006","12:13:54","male",184,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",0,"n","y",1332
"877",5,"19;3","10-26-2006","12:13:54","male",185,"cross",3000,5,3,4,"VisVerb","Second","Verb","Second",1,"n","n",5029
"878",5,"19;3","10-26-2006","12:13:54","male",186,"cross",3000,5,3,3,"VerbVis","Both","Verb","First",1,"n","n",3519
"879",5,"19;3","10-26-2006","12:13:54","male",187,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",2577
"880",5,"19;3","10-26-2006","12:13:54","male",188,"within",3000,5,0,5,"VerbVerb","First","Verb","First",1,"n","n",2715
"881",6,"18;7","10-26-2006","13:56:00","male",13,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"n","n",2745
"882",6,"18;7","10-26-2006","13:56:00","male",14,"within",3000,5,0,1,"VerbVerb","Both","Verb","First",1,"y","y",1705
"883",6,"18;7","10-26-2006","13:56:00","male",15,"cross",3000,5,3,4,"VisVerb","Both","Verb","Second",1,"y","y",2972
"884",6,"18;7","10-26-2006","13:56:00","male",16,"cross",3000,5,3,1,"VerbVis","First","Verb","First",1,"n","n",1598
"885",6,"18;7","10-26-2006","13:56:00","male",17,"cross",3000,5,3,3,"VerbVis","First","Verb","First",0,"y","n",2426
"886",6,"18;7","10-26-2006","13:56:00","male",18,"cross",3000,5,3,5,"VerbVis","Both","Verb","First",1,"y","y",2200
"887",6,"18;7","10-26-2006","13:56:00","male",19,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",0,"n","y",2170
"888",6,"18;7","10-26-2006","13:56:00","male",20,"cross",3000,5,3,4,"VisVerb","Second","Verb","Second",0,"y","n",3259
"889",6,"18;7","10-26-2006","13:56:00","male",21,"within",3000,5,0,5,"VerbVerb","Both","Verb","Second",1,"y","y",1895
"890",6,"18;7","10-26-2006","13:56:00","male",22,"single",4000,5,0,1,"Verb",NA,"Verb",NA,1,"y","y",1278
"891",6,"18;7","10-26-2006","13:56:00","male",23,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",0,"y","n",2940
"892",6,"18;7","10-26-2006","13:56:00","male",24,"cross",3000,5,3,3,"VerbVis","Both","Verb","First",1,"n","n",2918
"893",6,"18;7","10-26-2006","13:56:00","male",25,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"y","y",2075
"894",6,"18;7","10-26-2006","13:56:00","male",26,"cross",3000,5,3,3,"VisVerb","Second","Verb","Second",1,"n","n",2524
"895",6,"18;7","10-26-2006","13:56:00","male",27,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",3009
"896",6,"18;7","10-26-2006","13:56:00","male",28,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"y","y",1081
"897",6,"18;7","10-26-2006","13:56:00","male",29,"single",6000,5,0,1,"Verb",NA,"Verb",NA,0,"n","y",1760
"898",6,"18;7","10-26-2006","13:56:00","male",30,"within",3000,0,3,NA,"VisVis","Both","Vis","First",0,"n","y",2965
"899",6,"18;7","10-26-2006","13:56:00","male",31,"within",3000,5,0,5,"VerbVerb","Second","Verb","Second",1,"n","n",1952
"900",6,"18;7","10-26-2006","13:56:00","male",32,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",0,"y","n",1244
"901",6,"18;7","10-26-2006","13:56:00","male",33,"within",3000,5,0,5,"VerbVerb","First","Verb","First",1,"n","n",1366
"902",6,"18;7","10-26-2006","13:56:00","male",34,"single",6000,5,0,2,"Verb",NA,"Verb",NA,1,"y","y",2810
"903",6,"18;7","10-26-2006","13:56:00","male",35,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"y","y",5535
"904",6,"18;7","10-26-2006","13:56:00","male",36,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",0,"y","n",2756
"905",6,"18;7","10-26-2006","13:56:00","male",37,"single",3000,5,0,5,"Verb",NA,"Verb",NA,1,"y","y",3161
"906",6,"18;7","10-26-2006","13:56:00","male",38,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"n","n",3832
"907",6,"18;7","10-26-2006","13:56:00","male",39,"within",3000,5,0,5,"VerbVerb","Both","Verb","First",1,"n","n",4548
"908",6,"18;7","10-26-2006","13:56:00","male",40,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,0,"n","y",1430
"909",6,"18;7","10-26-2006","13:56:00","male",41,"within",3000,5,0,5,"VerbVerb","Second","Verb","Second",0,"y","n",3009
"910",6,"18;7","10-26-2006","13:56:00","male",42,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,0,"n","y",2265
"911",6,"18;7","10-26-2006","13:56:00","male",43,"single",3000,5,0,1,"Verb",NA,"Verb",NA,1,"n","n",1637
"912",6,"18;7","10-26-2006","13:56:00","male",44,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"y","y",4589
"913",6,"18;7","10-26-2006","13:56:00","male",45,"cross",3000,5,3,2,"VisVerb","Both","Verb","Second",1,"n","n",3674
"914",6,"18;7","10-26-2006","13:56:00","male",46,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"n","n",1582
"915",6,"18;7","10-26-2006","13:56:00","male",47,"within",3000,0,3,NA,"VisVis","First","Vis","First",0,"y","n",2727
"916",6,"18;7","10-26-2006","13:56:00","male",48,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",2305
"917",6,"18;7","10-26-2006","13:56:00","male",49,"within",3000,5,0,1,"VerbVerb","First","Verb","First",0,"y","n",1467
"918",6,"18;7","10-26-2006","13:56:00","male",50,"single",4000,5,0,3,"Verb",NA,"Verb",NA,1,"n","n",4148
"919",6,"18;7","10-26-2006","13:56:00","male",51,"within",3000,5,0,2,"VerbVerb","Both","Verb","Second",0,"n","y",2603
"920",6,"18;7","10-26-2006","13:56:00","male",52,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"n","n",3296
"921",6,"18;7","10-26-2006","13:56:00","male",53,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1276
"922",6,"18;7","10-26-2006","13:56:00","male",54,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"n","n",1093
"923",6,"18;7","10-26-2006","13:56:00","male",55,"within",3000,0,3,NA,"VisVis","First","Vis","First",0,"n","y",2904
"924",6,"18;7","10-26-2006","13:56:00","male",56,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,0,"y","n",1869
"925",6,"18;7","10-26-2006","13:56:00","male",57,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"y","y",1488
"926",6,"18;7","10-26-2006","13:56:00","male",58,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"y","y",2462
"927",6,"18;7","10-26-2006","13:56:00","male",59,"cross",3000,5,3,5,"VisVerb","Second","Verb","Second",0,"y","n",2134
"928",6,"18;7","10-26-2006","13:56:00","male",60,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"y","y",1716
"929",6,"18;7","10-26-2006","13:56:00","male",61,"single",3000,5,0,2,"Verb",NA,"Verb",NA,0,"y","n",1987
"930",6,"18;7","10-26-2006","13:56:00","male",62,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1473
"931",6,"18;7","10-26-2006","13:56:00","male",63,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"y","y",1451
"932",6,"18;7","10-26-2006","13:56:00","male",64,"within",3000,5,0,1,"VerbVerb","Both","Verb","Second",0,"n","y",3948
"933",6,"18;7","10-26-2006","13:56:00","male",65,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"n","n",1640
"934",6,"18;7","10-26-2006","13:56:00","male",66,"cross",3000,5,3,5,"VisVerb","Both","Verb","Second",1,"y","y",1326
"935",6,"18;7","10-26-2006","13:56:00","male",67,"within",3000,5,0,2,"VerbVerb","Both","Verb","Second",1,"y","y",3092
"936",6,"18;7","10-26-2006","13:56:00","male",68,"within",3000,5,0,4,"VerbVerb","First","Verb","First",1,"n","n",4738
"937",6,"18;7","10-26-2006","13:56:00","male",69,"single",6000,5,0,5,"Verb",NA,"Verb",NA,1,"n","n",1869
"938",6,"18;7","10-26-2006","13:56:00","male",70,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"n","n",4265
"939",6,"18;7","10-26-2006","13:56:00","male",71,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"y","y",2625
"940",6,"18;7","10-26-2006","13:56:00","male",72,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",2321
"941",6,"18;7","10-26-2006","13:56:00","male",73,"cross",3000,5,3,4,"VerbVis","First","Verb","First",1,"y","y",3300
"942",6,"18;7","10-26-2006","13:56:00","male",74,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"n","n",1562
"943",6,"18;7","10-26-2006","13:56:00","male",75,"cross",3000,5,3,3,"VerbVis","Both","Verb","First",1,"y","y",3317
"944",6,"18;7","10-26-2006","13:56:00","male",76,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"y","y",1270
"945",6,"18;7","10-26-2006","13:56:00","male",77,"cross",3000,5,3,4,"VisVerb","Both","Verb","Second",1,"n","n",3611
"946",6,"18;7","10-26-2006","13:56:00","male",78,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"y","y",2317
"947",6,"18;7","10-26-2006","13:56:00","male",79,"single",4000,5,0,2,"Verb",NA,"Verb",NA,1,"n","n",2277
"948",6,"18;7","10-26-2006","13:56:00","male",80,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"n","n",1737
"949",6,"18;7","10-26-2006","13:56:00","male",81,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"y","y",4036
"950",6,"18;7","10-26-2006","13:56:00","male",82,"cross",3000,5,3,5,"VerbVis","First","Verb","First",1,"n","n",1512
"951",6,"18;7","10-26-2006","13:56:00","male",83,"within",3000,5,0,2,"VerbVerb","Both","Verb","First",0,"y","n",1792
"952",6,"18;7","10-26-2006","13:56:00","male",84,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",0,"n","y",8974
"953",6,"18;7","10-26-2006","13:56:00","male",85,"within",3000,5,0,1,"VerbVerb","Second","Verb","Second",0,"n","y",4636
"954",6,"18;7","10-26-2006","13:56:00","male",86,"single",6000,5,0,3,"Verb",NA,"Verb",NA,0,"y","n",8679
"955",6,"18;7","10-26-2006","13:56:00","male",87,"within",3000,5,0,5,"VerbVerb","First","Verb","First",1,"y","y",4100
"956",6,"18;7","10-26-2006","13:56:00","male",88,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"n","n",4579
"957",6,"18;7","10-26-2006","13:56:00","male",89,"single",3000,5,0,5,"Verb",NA,"Verb",NA,1,"n","n",2353
"958",6,"18;7","10-26-2006","13:56:00","male",90,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"n","n",1893
"959",6,"18;7","10-26-2006","13:56:00","male",91,"cross",3000,5,3,2,"VerbVis","Both","Verb","First",1,"n","n",4606
"960",6,"18;7","10-26-2006","13:56:00","male",92,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,0,"y","n",1712
"961",6,"18;7","10-26-2006","13:56:00","male",93,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1520
"962",6,"18;7","10-26-2006","13:56:00","male",94,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,0,"n","y",7393
"963",6,"18;7","10-26-2006","13:56:00","male",95,"cross",3000,5,3,4,"VisVerb","Second","Verb","Second",1,"n","n",5586
"964",6,"18;7","10-26-2006","13:56:00","male",96,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"n","n",1496
"965",6,"18;7","10-26-2006","13:56:00","male",97,"within",3000,5,0,4,"VerbVerb","Second","Verb","Second",0,"y","n",5197
"966",6,"18;7","10-26-2006","13:56:00","male",98,"within",3000,5,0,1,"VerbVerb","Both","Verb","First",0,"n","y",2442
"967",6,"18;7","10-26-2006","13:56:00","male",99,"single",4000,5,0,4,"Verb",NA,"Verb",NA,1,"y","y",3073
"968",6,"18;7","10-26-2006","13:56:00","male",100,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1742
"969",6,"18;7","10-26-2006","13:56:00","male",101,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",0,"n","y",1857
"970",6,"18;7","10-26-2006","13:56:00","male",102,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",0,"y","n",1078
"971",6,"18;7","10-26-2006","13:56:00","male",103,"single",4000,5,0,4,"Verb",NA,"Verb",NA,1,"n","n",1784
"972",6,"18;7","10-26-2006","13:56:00","male",104,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"n","n",1785
"973",6,"18;7","10-26-2006","13:56:00","male",105,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",0,"n","y",1433
"974",6,"18;7","10-26-2006","13:56:00","male",106,"cross",3000,5,3,2,"VerbVis","Both","Verb","First",1,"n","n",2163
"975",6,"18;7","10-26-2006","13:56:00","male",107,"within",3000,5,0,4,"VerbVerb","Second","Verb","Second",1,"y","y",3870
"976",6,"18;7","10-26-2006","13:56:00","male",108,"cross",3000,5,3,5,"VerbVis","Both","Verb","First",0,"y","n",3335
"977",6,"18;7","10-26-2006","13:56:00","male",109,"single",3000,5,0,3,"Verb",NA,"Verb",NA,1,"y","y",2627
"978",6,"18;7","10-26-2006","13:56:00","male",110,"cross",3000,5,3,3,"VisVerb","Both","Verb","Second",1,"y","y",3186
"979",6,"18;7","10-26-2006","13:56:00","male",111,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"y","y",2859
"980",6,"18;7","10-26-2006","13:56:00","male",112,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"n","n",2587
"981",6,"18;7","10-26-2006","13:56:00","male",113,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"y","y",1885
"982",6,"18;7","10-26-2006","13:56:00","male",114,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"y","y",3731
"983",6,"18;7","10-26-2006","13:56:00","male",115,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",5967
"984",6,"18;7","10-26-2006","13:56:00","male",116,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",0,"n","y",1751
"985",6,"18;7","10-26-2006","13:56:00","male",117,"within",3000,5,0,3,"VerbVerb","Both","Verb","First",1,"n","n",2120
"986",6,"18;7","10-26-2006","13:56:00","male",118,"within",3000,5,0,3,"VerbVerb","Both","Verb","Second",1,"y","y",1815
"987",6,"18;7","10-26-2006","13:56:00","male",119,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1750
"988",6,"18;7","10-26-2006","13:56:00","male",120,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,0,"y","n",1767
"989",6,"18;7","10-26-2006","13:56:00","male",121,"within",3000,0,3,NA,"VisVis","First","Vis","First",0,"n","y",1464
"990",6,"18;7","10-26-2006","13:56:00","male",122,"within",3000,5,0,5,"VerbVerb","First","Verb","First",1,"y","y",1496
"991",6,"18;7","10-26-2006","13:56:00","male",123,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1359
"992",6,"18;7","10-26-2006","13:56:00","male",124,"cross",3000,5,3,4,"VerbVis","First","Verb","First",1,"n","n",2989
"993",6,"18;7","10-26-2006","13:56:00","male",125,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",0,"y","n",4223
"994",6,"18;7","10-26-2006","13:56:00","male",126,"cross",3000,5,3,5,"VerbVis","First","Verb","First",1,"y","y",2991
"995",6,"18;7","10-26-2006","13:56:00","male",127,"within",3000,5,0,1,"VerbVerb","Both","Verb","Second",0,"n","y",2855
"996",6,"18;7","10-26-2006","13:56:00","male",128,"single",3000,5,0,3,"Verb",NA,"Verb",NA,1,"n","n",2884
"997",6,"18;7","10-26-2006","13:56:00","male",129,"within",3000,5,0,4,"VerbVerb","Second","Verb","Second",1,"n","n",3631
"998",6,"18;7","10-26-2006","13:56:00","male",130,"single",6000,5,0,5,"Verb",NA,"Verb",NA,1,"n","n",5009
"999",6,"18;7","10-26-2006","13:56:00","male",131,"single",6000,5,0,3,"Verb",NA,"Verb",NA,0,"y","n",4531
"1000",6,"18;7","10-26-2006","13:56:00","male",132,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"n","n",1776
"1001",6,"18;7","10-26-2006","13:56:00","male",133,"cross",3000,5,3,1,"VisVerb","Second","Verb","Second",1,"n","n",1969
"1002",6,"18;7","10-26-2006","13:56:00","male",134,"within",3000,0,3,NA,"VisVis","Both","Vis","First",0,"y","n",5345
"1003",6,"18;7","10-26-2006","13:56:00","male",135,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1825
"1004",6,"18;7","10-26-2006","13:56:00","male",136,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"y","y",1647
"1005",6,"18;7","10-26-2006","13:56:00","male",137,"within",3000,5,0,3,"VerbVerb","First","Verb","First",1,"n","n",4726
"1006",6,"18;7","10-26-2006","13:56:00","male",138,"single",4000,5,0,4,"Verb",NA,"Verb",NA,1,"y","y",1667
"1007",6,"18;7","10-26-2006","13:56:00","male",139,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"n","n",3200
"1008",6,"18;7","10-26-2006","13:56:00","male",140,"cross",3000,5,3,5,"VisVerb","Both","Verb","Second",0,"n","y",5231
"1009",6,"18;7","10-26-2006","13:56:00","male",141,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",0,"y","n",1561
"1010",6,"18;7","10-26-2006","13:56:00","male",142,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1030
"1011",6,"18;7","10-26-2006","13:56:00","male",143,"within",3000,5,0,4,"VerbVerb","Both","Verb","First",0,"y","n",3664
"1012",6,"18;7","10-26-2006","13:56:00","male",144,"cross",3000,5,3,5,"VisVerb","Second","Verb","Second",1,"y","y",1335
"1013",6,"18;7","10-26-2006","13:56:00","male",145,"within",3000,5,0,3,"VerbVerb","Both","Verb","Second",0,"y","n",4206
"1014",6,"18;7","10-26-2006","13:56:00","male",146,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,0,"n","y",1358
"1015",6,"18;7","10-26-2006","13:56:00","male",147,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"n","n",3744
"1016",6,"18;7","10-26-2006","13:56:00","male",148,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"y","y",1075
"1017",6,"18;7","10-26-2006","13:56:00","male",149,"cross",3000,5,3,1,"VisVerb","Second","Verb","Second",1,"y","y",1024
"1018",6,"18;7","10-26-2006","13:56:00","male",150,"cross",3000,5,3,5,"VerbVis","Both","Verb","First",1,"y","y",1161
"1019",6,"18;7","10-26-2006","13:56:00","male",151,"within",3000,5,0,4,"VerbVerb","First","Verb","First",1,"n","n",2197
"1020",6,"18;7","10-26-2006","13:56:00","male",152,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"y","y",2599
"1021",6,"18;7","10-26-2006","13:56:00","male",153,"within",3000,5,0,5,"VerbVerb","Both","Verb","Second",1,"n","n",1656
"1022",6,"18;7","10-26-2006","13:56:00","male",154,"within",3000,5,0,4,"VerbVerb","Both","Verb","First",0,"y","n",6206
"1023",6,"18;7","10-26-2006","13:56:00","male",155,"within",3000,0,3,NA,"VisVis","Both","Vis","First",0,"n","y",5439
"1024",6,"18;7","10-26-2006","13:56:00","male",156,"within",3000,5,0,5,"VerbVerb","Second","Verb","Second",1,"n","n",3055
"1025",6,"18;7","10-26-2006","13:56:00","male",157,"single",3000,5,0,1,"Verb",NA,"Verb",NA,1,"y","y",1216
"1026",6,"18;7","10-26-2006","13:56:00","male",158,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",3076
"1027",6,"18;7","10-26-2006","13:56:00","male",159,"single",6000,5,0,3,"Verb",NA,"Verb",NA,1,"n","n",2738
"1028",6,"18;7","10-26-2006","13:56:00","male",160,"cross",3000,5,3,3,"VerbVis","First","Verb","First",1,"y","y",3486
"1029",6,"18;7","10-26-2006","13:56:00","male",161,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",0,"n","y",5319
"1030",6,"18;7","10-26-2006","13:56:00","male",162,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1489
"1031",6,"18;7","10-26-2006","13:56:00","male",163,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",0,"y","n",2282
"1032",6,"18;7","10-26-2006","13:56:00","male",164,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"n","n",1161
"1033",6,"18;7","10-26-2006","13:56:00","male",165,"cross",3000,5,3,5,"VerbVis","First","Verb","First",1,"n","n",2739
"1034",6,"18;7","10-26-2006","13:56:00","male",166,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"y","y",2161
"1035",6,"18;7","10-26-2006","13:56:00","male",167,"within",3000,5,0,4,"VerbVerb","Both","Verb","First",1,"n","n",5850
"1036",6,"18;7","10-26-2006","13:56:00","male",168,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"n","n",1861
"1037",6,"18;7","10-26-2006","13:56:00","male",169,"single",6000,5,0,4,"Verb",NA,"Verb",NA,1,"y","y",6217
"1038",6,"18;7","10-26-2006","13:56:00","male",170,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"n","n",2240
"1039",6,"18;7","10-26-2006","13:56:00","male",171,"single",4000,5,0,1,"Verb",NA,"Verb",NA,1,"y","y",1204
"1040",6,"18;7","10-26-2006","13:56:00","male",172,"single",3000,5,0,3,"Verb",NA,"Verb",NA,0,"n","y",2255
"1041",6,"18;7","10-26-2006","13:56:00","male",173,"cross",3000,5,3,3,"VisVerb","Both","Verb","Second",1,"n","n",2179
"1042",6,"18;7","10-26-2006","13:56:00","male",174,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"y","y",5136
"1043",6,"18;7","10-26-2006","13:56:00","male",175,"within",3000,0,3,NA,"VisVis","First","Vis","First",0,"y","n",2589
"1044",6,"18;7","10-26-2006","13:56:00","male",176,"cross",3000,5,3,2,"VerbVis","Both","Verb","First",1,"n","n",4431
"1045",6,"18;7","10-26-2006","13:56:00","male",177,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",2691
"1046",6,"18;7","10-26-2006","13:56:00","male",178,"cross",3000,5,3,1,"VisVerb","Second","Verb","Second",1,"n","n",2026
"1047",6,"18;7","10-26-2006","13:56:00","male",179,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,0,"y","n",6512
"1048",6,"18;7","10-26-2006","13:56:00","male",180,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"n","n",7305
"1049",6,"18;7","10-26-2006","13:56:00","male",181,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",0,"y","n",2354
"1050",6,"18;7","10-26-2006","13:56:00","male",182,"within",3000,5,0,3,"VerbVerb","Second","Verb","Second",1,"y","y",2013
"1051",6,"18;7","10-26-2006","13:56:00","male",183,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,0,"n","y",1594
"1052",6,"18;7","10-26-2006","13:56:00","male",184,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",0,"n","y",2006
"1053",6,"18;7","10-26-2006","13:56:00","male",185,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"y","y",1099
"1054",6,"18;7","10-26-2006","13:56:00","male",186,"single",4000,5,0,1,"Verb",NA,"Verb",NA,1,"n","n",1691
