subj_idx,size,rt,correct,task,CSI,probe,corresp,response
7,1,0.4179,1,vis,0,neg,0,0
9,2,0.4179,1,vis,100,pos,1,1
14,2,0.4179,1,ver,400,neg,0,0
5,6,0.418,1,vis,0,neg,0,0
2,1,0.418,1,vis,400,neg,0,0
7,1,0.418,1,ver,0,pos,1,1
16,6,0.418,0,vis,0,pos,1,0
7,1,0.4181,1,ver,0,neg,0,0
7,1,0.4181,1,ver,2000,pos,1,1
8,6,0.4181,1,ver,2000,pos,1,1
18,4,0.4181,1,ver,400,int,0,0
18,4,0.4181,1,ver,400,pos,1,1
18,4,0.4181,1,vis,400,neg,0,0
4,6,0.4182,1,ver,2000,pos,1,1
2,6,0.4182,1,ver,2000,neg,0,0
9,2,0.4182,1,vis,100,pos,1,1
4,4,0.4182,1,vis,100,pos,1,1
7,2,0.4182,1,ver,100,pos,1,1
20,1,0.4182,1,ver,400,pos,1,1
20,2,0.4182,1,ver,2000,int,0,0
18,2,0.4182,1,ver,2000,int,0,0
5,1,0.4183,1,vis,0,int,0,0
19,4,0.4183,1,vis,400,pos,1,1
18,4,0.4183,1,vis,400,pos,1,1
4,1,0.4183,1,ver,0,neg,0,0
7,2,0.4183,1,vis,2000,pos,1,1
8,6,0.4183,1,ver,2000,int,0,0
2,2,0.4183,0,vis,0,int,0,1
2,4,0.4184,1,ver,400,neg,0,0
9,2,0.4184,1,vis,0,pos,1,1
14,4,0.4184,1,ver,400,int,0,0
5,6,0.4184,1,vis,100,pos,1,1
18,4,0.4184,1,ver,400,pos,1,1
12,2,0.4185,1,vis,2000,pos,1,1
18,4,0.4185,1,vis,400,neg,0,0
9,2,0.4185,1,vis,100,pos,1,1
20,2,0.4185,1,vis,2000,pos,1,1
1,4,0.4185,1,vis,400,pos,1,1
18,2,0.4185,1,vis,100,pos,1,1
2,6,0.4186,1,vis,100,neg,0,0
5,4,0.4186,1,ver,2000,int,0,0
5,2,0.4186,1,ver,100,pos,1,1
4,4,0.4186,0,ver,100,neg,0,1
4,2,0.4186,0,vis,0,pos,1,0
1,1,0.4186,1,vis,0,pos,1,1
8,2,0.4186,1,ver,2000,int,0,0
10,2,0.4186,1,ver,400,int,0,0
18,4,0.4187,1,vis,400,pos,1,1
2,6,0.4187,1,ver,2000,int,0,0
17,6,0.4187,1,vis,400,pos,1,1
20,4,0.4187,1,vis,100,pos,1,1
1,2,0.4187,1,vis,400,pos,1,1
6,1,0.4187,1,ver,100,pos,1,1
5,6,0.4187,1,vis,2000,int,0,0
9,2,0.4187,1,ver,2000,pos,1,1
20,4,0.4187,1,vis,2000,pos,1,1
10,4,0.4188,1,vis,100,pos,1,1
5,4,0.4188,1,ver,2000,pos,1,1
19,6,0.4188,1,ver,400,pos,1,1
4,6,0.4188,1,ver,2000,pos,1,1
2,1,0.4188,1,ver,0,neg,0,0
16,1,0.4188,1,ver,2000,pos,1,1
20,4,0.4188,1,vis,0,pos,1,1
2,2,0.4188,1,vis,0,pos,1,1
2,2,0.4188,1,vis,100,neg,0,0
14,1,0.4188,1,vis,400,pos,1,1
9,2,0.4188,1,ver,2000,int,0,0
5,2,0.4188,1,ver,2000,neg,0,0
5,1,0.4189,1,vis,0,int,0,0
8,1,0.4189,1,vis,0,neg,0,0
12,2,0.4189,1,vis,0,pos,1,1
10,4,0.4189,1,vis,100,pos,1,1
19,4,0.4189,1,vis,400,pos,1,1
7,2,0.4189,1,ver,100,pos,1,1
7,4,0.4189,1,ver,2000,pos,1,1
20,1,0.4189,1,ver,100,neg,0,0
8,6,0.4189,1,ver,100,int,0,0
9,2,0.4189,1,ver,2000,int,0,0
9,2,0.4189,1,ver,400,neg,0,0
5,2,0.4189,1,ver,2000,int,0,0
5,2,0.4189,1,ver,2000,pos,1,1
18,6,0.4189,1,vis,2000,pos,1,1
9,2,0.419,1,ver,100,int,0,0
2,6,0.419,1,ver,400,int,0,0
3,2,0.419,0,vis,0,neg,0,1
14,4,0.419,1,ver,400,pos,1,1
1,1,0.419,1,vis,400,pos,1,1
1,1,0.419,1,vis,0,neg,0,0
2,2,0.419,1,vis,0,pos,1,1
9,2,0.419,1,ver,400,neg,0,0
1,6,0.419,1,ver,2000,pos,1,1
8,1,0.4191,1,vis,400,int,0,0
9,2,0.4191,1,ver,100,neg,0,0
16,1,0.4191,1,vis,100,neg,0,0
18,1,0.4191,1,vis,100,pos,1,1
2,6,0.4191,1,ver,400,neg,0,0
7,1,0.4191,1,vis,400,pos,1,1
7,4,0.4191,1,vis,0,pos,1,1
10,2,0.4191,1,ver,400,pos,1,1
2,4,0.4192,1,vis,400,neg,0,0
8,4,0.4192,1,vis,100,neg,0,0
5,4,0.4192,1,ver,2000,pos,1,1
5,2,0.4192,1,ver,100,pos,1,1
14,4,0.4192,1,vis,400,neg,0,0
14,4,0.4192,1,vis,400,pos,1,1
2,4,0.4192,1,ver,100,neg,0,0
4,1,0.4192,1,ver,400,int,0,0
4,4,0.4192,1,vis,100,int,0,0
14,6,0.4192,1,vis,400,pos,1,1
20,4,0.4192,1,vis,400,int,0,0
18,1,0.4192,1,vis,100,neg,0,0
12,1,0.4193,1,vis,400,int,0,0
8,1,0.4193,1,vis,0,pos,1,1
8,1,0.4193,1,vis,2000,pos,1,1
5,4,0.4193,1,ver,2000,int,0,0
8,1,0.4193,1,ver,100,pos,1,1
3,1,0.4193,1,ver,2000,pos,1,1
5,2,0.4193,1,ver,100,neg,0,0
20,4,0.4193,1,vis,2000,pos,1,1
7,4,0.4194,1,ver,400,pos,1,1
8,4,0.4194,1,vis,100,pos,1,1
8,4,0.4194,1,vis,100,int,0,0
9,4,0.4194,1,ver,2000,neg,0,0
10,1,0.4194,1,vis,400,neg,0,0
5,4,0.4194,1,ver,400,pos,1,1
14,4,0.4194,1,vis,2000,pos,1,1
19,2,0.4194,1,ver,2000,pos,1,1
2,1,0.4194,1,ver,100,pos,1,1
9,6,0.4194,1,vis,400,pos,1,1
14,4,0.4194,1,ver,2000,neg,0,0
13,4,0.4194,1,vis,100,int,0,0
14,2,0.4194,1,ver,100,int,0,0
14,4,0.4194,1,ver,2000,int,0,0
16,6,0.4194,1,ver,2000,neg,0,0
5,2,0.4194,1,ver,2000,neg,0,0
1,2,0.4194,1,ver,400,neg,0,0
20,4,0.4194,1,vis,400,int,0,0
20,4,0.4194,1,vis,400,pos,1,1
1,2,0.4195,1,ver,100,pos,1,1
9,4,0.4195,1,ver,2000,pos,1,1
1,4,0.4195,1,vis,100,pos,1,1
20,1,0.4195,1,vis,0,neg,0,0
2,1,0.4195,1,vis,2000,neg,0,0
8,2,0.4195,1,ver,100,pos,1,1
8,6,0.4195,1,ver,400,int,0,0
7,1,0.4195,1,vis,400,int,0,0
5,2,0.4195,1,ver,400,pos,1,1
5,4,0.4195,1,ver,2000,int,0,0
20,4,0.4195,1,vis,2000,pos,1,1
20,2,0.4195,1,ver,100,pos,1,1
5,6,0.4196,1,vis,400,pos,1,1
7,2,0.4196,1,ver,100,pos,1,1
9,4,0.4196,1,ver,400,neg,0,0
17,6,0.4196,1,ver,400,int,0,0
19,2,0.4196,1,ver,400,pos,1,1
2,1,0.4196,1,ver,100,int,0,0
2,6,0.4196,1,ver,400,pos,1,1
2,6,0.4196,1,ver,400,neg,0,0
1,4,0.4196,1,vis,2000,int,0,0
13,1,0.4196,1,vis,2000,int,0,0
9,2,0.4196,1,ver,2000,int,0,0
18,2,0.4196,1,ver,400,int,0,0
2,4,0.4197,1,vis,400,neg,0,0
9,6,0.4197,1,ver,100,pos,1,1
5,6,0.4197,0,ver,100,neg,0,1
4,2,0.4197,1,vis,0,pos,1,1
2,2,0.4197,1,vis,400,int,0,0
8,2,0.4197,1,ver,0,pos,1,1
9,1,0.4197,1,vis,2000,neg,0,0
1,2,0.4198,1,ver,100,pos,1,1
2,2,0.4198,1,ver,100,int,0,0
2,2,0.4198,1,ver,100,pos,1,1
14,2,0.4198,1,ver,0,pos,1,1
14,4,0.4198,1,ver,400,pos,1,1
8,2,0.4198,1,ver,400,neg,0,0
3,6,0.4198,1,vis,400,pos,1,1
14,2,0.4198,1,ver,400,pos,1,1
5,1,0.4199,1,vis,100,pos,1,1
16,4,0.4199,1,vis,100,pos,1,1
5,1,0.4199,1,ver,2000,pos,1,1
1,1,0.4199,0,vis,100,neg,0,1
8,4,0.4199,1,ver,2000,int,0,0
8,2,0.4199,1,ver,400,int,0,0
8,4,0.4199,1,ver,2000,neg,0,0
17,6,0.42,1,vis,400,neg,0,0
10,6,0.42,1,vis,2000,pos,1,1
4,2,0.42,1,ver,100,pos,1,1
7,2,0.42,1,vis,0,pos,1,1
7,4,0.42,1,ver,400,pos,1,1
7,4,0.42,1,ver,2000,int,0,0
1,6,0.42,1,vis,400,pos,1,1
18,1,0.42,1,vis,100,int,0,0
5,4,0.4201,1,vis,0,pos,1,1
5,1,0.4201,1,ver,2000,neg,0,0
2,4,0.4201,1,vis,100,pos,1,1
9,6,0.4201,1,vis,400,neg,0,0
18,6,0.4201,1,ver,400,pos,1,1
2,4,0.4202,0,vis,0,pos,1,0
2,4,0.4202,1,vis,400,int,0,0
7,2,0.4202,1,ver,100,int,0,0
16,1,0.4202,1,ver,2000,pos,1,1
7,4,0.4202,1,ver,2000,pos,1,1
7,6,0.4202,1,vis,400,pos,1,1
9,6,0.4202,1,ver,2000,pos,1,1
9,6,0.4202,1,ver,2000,neg,0,0
1,4,0.4202,1,ver,100,neg,0,0
18,1,0.4202,1,ver,400,neg,0,0
18,1,0.4202,1,ver,400,neg,0,0
10,1,0.4203,1,vis,400,pos,1,1
15,1,0.4203,1,vis,400,int,0,0
9,6,0.4203,0,vis,100,pos,1,0
18,1,0.4203,1,ver,2000,pos,1,1
20,1,0.4203,1,ver,100,pos,1,1
2,4,0.4204,1,vis,100,int,0,0
8,1,0.4204,1,vis,2000,neg,0,0
17,1,0.4204,1,vis,2000,neg,0,0
17,1,0.4204,1,vis,2000,pos,1,1
19,6,0.4204,1,ver,2000,pos,1,1
13,6,0.4204,1,vis,400,pos,1,1
4,4,0.4204,1,vis,0,pos,1,1
4,1,0.4204,1,vis,400,int,0,0
18,6,0.4204,1,ver,2000,neg,0,0
8,2,0.4205,1,vis,100,pos,1,1
10,6,0.4205,1,vis,400,pos,1,1
5,6,0.4205,1,ver,0,int,0,0
14,1,0.4205,1,vis,100,int,0,0
19,1,0.4205,1,vis,100,pos,1,1
19,6,0.4205,1,ver,2000,pos,1,1
13,4,0.4205,1,vis,0,pos,1,1
8,1,0.4205,1,ver,2000,pos,1,1
7,2,0.4205,1,vis,400,pos,1,1
7,2,0.4205,1,vis,2000,pos,1,1
5,6,0.4205,1,ver,400,neg,0,0
15,6,0.4205,1,ver,2000,neg,0,0
19,1,0.4206,1,ver,100,neg,0,0
9,4,0.4206,1,vis,0,pos,1,1
5,6,0.4206,0,ver,400,pos,1,0
20,1,0.4206,1,vis,100,neg,0,0
8,1,0.4207,1,vis,400,neg,0,0
15,1,0.4207,1,vis,400,pos,1,1
19,1,0.4207,1,vis,0,pos,1,1
1,1,0.4207,1,vis,2000,pos,1,1
14,1,0.4207,1,ver,400,int,0,0
16,1,0.4207,1,vis,400,int,0,0
7,1,0.4207,0,ver,2000,pos,1,0
2,1,0.4207,1,vis,2000,int,0,0
5,4,0.4207,1,vis,2000,pos,1,1
9,1,0.4207,0,ver,100,neg,0,1
18,1,0.4207,1,ver,0,int,0,0
5,4,0.4208,0,vis,0,pos,1,0
4,1,0.4208,1,ver,2000,pos,1,1
9,6,0.4208,1,ver,2000,neg,0,0
20,1,0.4208,1,vis,100,pos,1,1
20,1,0.4208,1,vis,2000,int,0,0
18,2,0.4208,1,ver,400,pos,1,1
20,1,0.4208,1,ver,0,int,0,0
19,1,0.4209,1,ver,0,pos,1,1
1,1,0.4209,1,vis,2000,int,0,0
7,1,0.4209,1,ver,400,pos,1,1
20,1,0.4209,1,vis,400,pos,1,1
16,1,0.4209,1,ver,100,pos,1,1
5,6,0.4209,1,ver,400,int,0,0
18,4,0.4209,1,ver,2000,neg,0,0
8,2,0.421,1,vis,400,neg,0,0
1,1,0.421,1,ver,400,pos,1,1
9,1,0.421,1,ver,2000,neg,0,0
17,1,0.421,1,ver,0,neg,0,0
14,6,0.421,0,vis,100,neg,0,1
19,1,0.421,1,vis,0,neg,0,0
19,1,0.421,1,ver,100,int,0,0
19,1,0.421,1,ver,100,int,0,0
19,6,0.421,1,ver,2000,int,0,0
14,1,0.421,1,ver,400,pos,1,1
8,4,0.421,1,ver,400,neg,0,0
8,1,0.421,1,ver,2000,pos,1,1
9,6,0.421,1,vis,2000,neg,0,0
5,4,0.421,1,vis,400,int,0,0
10,6,0.421,1,ver,400,pos,1,1
1,6,0.421,1,ver,400,int,0,0
18,1,0.421,1,vis,400,neg,0,0
2,6,0.4211,1,vis,100,pos,1,1
2,6,0.4211,1,vis,2000,int,0,0
7,1,0.4211,1,ver,400,neg,0,0
17,2,0.4211,1,vis,400,pos,1,1
10,2,0.4211,1,vis,400,neg,0,0
10,2,0.4211,1,vis,400,neg,0,0
14,1,0.4211,1,vis,0,neg,0,0
19,6,0.4211,1,ver,2000,pos,1,1
3,1,0.4211,1,vis,400,pos,1,1
2,1,0.4211,1,vis,0,pos,1,1
8,1,0.4211,1,ver,400,pos,1,1
5,2,0.4211,1,ver,2000,int,0,0
15,1,0.4211,1,ver,100,int,0,0
20,6,0.4211,1,vis,100,pos,1,1
18,1,0.4211,1,vis,400,int,0,0
5,1,0.4212,1,vis,2000,neg,0,0
8,6,0.4212,1,vis,400,int,0,0
8,2,0.4212,1,vis,2000,pos,1,1
17,2,0.4212,1,vis,400,pos,1,1
1,2,0.4212,1,ver,400,neg,0,0
19,1,0.4212,1,ver,100,int,0,0
7,1,0.4212,1,vis,2000,int,0,0
1,1,0.4212,1,vis,400,neg,0,0
1,1,0.4212,1,vis,400,int,0,0
1,1,0.4212,1,vis,2000,neg,0,0
14,1,0.4212,1,ver,2000,neg,0,0
4,2,0.4212,1,vis,400,neg,0,0
7,2,0.4212,1,ver,400,pos,1,1
8,4,0.4212,1,ver,2000,pos,1,1
8,1,0.4212,1,ver,400,int,0,0
9,1,0.4212,1,ver,100,pos,1,1
9,1,0.4212,1,ver,0,pos,1,1
9,1,0.4212,1,ver,0,neg,0,0
20,1,0.4212,1,vis,0,pos,1,1
16,2,0.4213,1,vis,0,pos,1,1
5,1,0.4213,1,ver,100,pos,1,1
19,1,0.4213,1,ver,100,pos,1,1
9,1,0.4213,1,vis,2000,neg,0,0
4,1,0.4213,1,ver,2000,pos,1,1
14,1,0.4213,1,ver,400,pos,1,1
16,2,0.4213,1,vis,400,pos,1,1
20,4,0.4213,1,vis,2000,neg,0,0
5,2,0.4213,1,vis,0,pos,1,1
16,1,0.4213,1,ver,0,int,0,0
18,1,0.4213,1,ver,2000,pos,1,1
12,2,0.4214,1,ver,100,pos,1,1
11,6,0.4214,1,ver,400,pos,1,1
2,4,0.4214,1,ver,400,pos,1,1
2,6,0.4214,1,vis,2000,pos,1,1
7,4,0.4214,1,vis,400,pos,1,1
18,1,0.4214,1,ver,100,pos,1,1
5,2,0.4215,1,vis,100,int,0,0
8,4,0.4215,1,vis,400,int,0,0
13,1,0.4215,1,ver,2000,neg,0,0
8,2,0.4215,1,vis,400,int,0,0
19,1,0.4215,1,ver,100,pos,1,1
4,1,0.4215,1,ver,2000,pos,1,1
9,6,0.4215,1,vis,2000,int,0,0
9,6,0.4215,1,vis,400,pos,1,1
9,6,0.4215,1,vis,400,int,0,0
1,6,0.4215,1,vis,400,pos,1,1
4,1,0.4215,1,ver,2000,neg,0,0
8,4,0.4215,1,ver,400,int,0,0
2,6,0.4215,1,vis,2000,int,0,0
11,1,0.4215,1,ver,400,pos,1,1
14,4,0.4215,1,vis,400,pos,1,1
2,1,0.4216,1,vis,2000,int,0,0
17,1,0.4216,1,ver,0,pos,1,1
19,6,0.4216,0,vis,0,pos,1,0
4,1,0.4216,1,ver,400,pos,1,1
9,6,0.4216,1,vis,2000,int,0,0
9,6,0.4216,1,vis,2000,neg,0,0
1,6,0.4216,1,vis,2000,neg,0,0
17,6,0.4216,1,vis,2000,pos,1,1
7,4,0.4216,1,vis,2000,pos,1,1
20,6,0.4216,1,vis,400,neg,0,0
18,1,0.4216,1,vis,400,neg,0,0
18,1,0.4216,1,vis,2000,neg,0,0
13,2,0.4217,1,ver,100,int,0,0
17,1,0.4217,1,ver,0,int,0,0
19,2,0.4217,1,vis,0,neg,0,0
19,2,0.4217,1,vis,2000,neg,0,0
19,1,0.4217,1,ver,0,neg,0,0
1,6,0.4217,1,vis,2000,pos,1,1
1,2,0.4217,1,vis,2000,int,0,0
2,4,0.4217,1,vis,400,pos,1,1
9,2,0.4217,1,vis,400,neg,0,0
16,1,0.4217,1,ver,0,pos,1,1
9,1,0.4217,1,ver,0,pos,1,1
15,1,0.4217,1,ver,0,int,0,0
18,6,0.4217,1,ver,2000,pos,1,1
2,6,0.4218,1,vis,0,neg,0,0
12,1,0.4218,1,vis,2000,pos,1,1
8,4,0.4218,0,vis,0,pos,1,0
4,2,0.4218,1,ver,400,int,0,0
1,6,0.4218,1,vis,2000,pos,1,1
15,1,0.4218,1,ver,400,neg,0,0
15,1,0.4218,1,ver,400,int,0,0
20,2,0.4218,1,vis,2000,neg,0,0
20,1,0.4218,1,vis,2000,pos,1,1
9,2,0.4218,1,vis,400,neg,0,0
3,1,0.4218,1,ver,400,neg,0,0
12,1,0.4219,1,vis,400,int,0,0
14,6,0.4219,1,vis,0,pos,1,1
8,1,0.4219,1,ver,400,neg,0,0
9,4,0.4219,1,vis,400,neg,0,0
18,1,0.4219,1,ver,2000,pos,1,1
5,4,0.422,1,vis,400,int,0,0
2,2,0.422,1,vis,400,int,0,0
12,6,0.422,1,vis,2000,pos,1,1
2,2,0.422,1,ver,100,int,0,0
4,1,0.422,1,ver,400,pos,1,1
9,6,0.422,1,vis,400,int,0,0
15,1,0.422,1,ver,400,pos,1,1
20,2,0.422,1,vis,400,pos,1,1
14,4,0.422,1,ver,400,pos,1,1
9,2,0.422,1,ver,400,pos,1,1
18,1,0.422,1,ver,2000,pos,1,1
9,2,0.4221,1,ver,400,int,0,0
2,2,0.4221,1,ver,100,neg,0,0
9,2,0.4221,1,vis,400,neg,0,0
15,1,0.4221,1,ver,100,int,0,0
15,4,0.4221,1,vis,2000,pos,1,1
3,4,0.4221,1,vis,400,pos,1,1
18,6,0.4221,1,ver,400,neg,0,0
2,6,0.4222,1,vis,2000,int,0,0
12,1,0.4222,1,vis,400,neg,0,0
13,1,0.4222,1,ver,400,int,0,0
19,2,0.4222,1,vis,2000,pos,1,1
3,6,0.4222,1,vis,2000,pos,1,1
9,4,0.4222,1,vis,400,int,0,0
18,1,0.4222,1,ver,400,neg,0,0
12,6,0.4223,1,vis,400,pos,1,1
8,2,0.4223,1,vis,100,pos,1,1
16,1,0.4223,1,vis,2000,int,0,0
5,2,0.4223,1,ver,400,neg,0,0
16,1,0.4223,1,ver,0,pos,1,1
4,2,0.4223,1,vis,0,pos,1,1
20,2,0.4223,1,vis,0,pos,1,1
8,2,0.4224,1,vis,400,int,0,0
19,1,0.4224,1,vis,100,pos,1,1
2,1,0.4224,1,ver,2000,pos,1,1
4,1,0.4224,1,ver,2000,pos,1,1
16,2,0.4224,1,ver,400,pos,1,1
7,4,0.4224,1,vis,2000,pos,1,1
9,6,0.4224,1,vis,400,int,0,0
18,2,0.4224,1,ver,400,pos,1,1
20,4,0.4224,0,ver,2000,pos,1,0
17,2,0.4225,1,ver,100,pos,1,1
2,4,0.4225,1,ver,400,neg,0,0
7,2,0.4225,1,ver,2000,pos,1,1
20,1,0.4225,1,vis,0,neg,0,0
2,2,0.4225,1,vis,0,neg,0,0
7,4,0.4225,1,vis,400,int,0,0
18,2,0.4225,1,vis,2000,pos,1,1
8,2,0.4226,1,vis,0,int,0,0
1,2,0.4226,1,ver,400,int,0,0
1,2,0.4226,1,ver,2000,int,0,0
9,2,0.4226,1,ver,400,int,0,0
17,2,0.4226,1,ver,100,neg,0,0
17,2,0.4226,1,vis,2000,neg,0,0
5,1,0.4226,1,vis,100,int,0,0
20,4,0.4226,1,ver,400,int,0,0
7,2,0.4227,1,ver,400,int,0,0
8,2,0.4227,1,vis,2000,pos,1,1
10,4,0.4227,1,vis,400,int,0,0
16,2,0.4227,1,ver,400,pos,1,1
4,4,0.4227,1,vis,100,int,0,0
15,6,0.4227,1,ver,400,pos,1,1
1,2,0.4227,1,vis,2000,pos,1,1
2,6,0.4227,1,vis,2000,int,0,0
9,2,0.4227,1,vis,400,neg,0,0
5,6,0.4227,1,vis,100,pos,1,1
5,6,0.4227,1,vis,100,pos,1,1
19,4,0.4228,1,vis,100,pos,1,1
2,1,0.4228,1,ver,400,int,0,0
14,2,0.4228,1,ver,2000,neg,0,0
17,2,0.4228,1,vis,100,pos,1,1
1,1,0.4228,0,vis,2000,int,0,1
8,4,0.4228,1,ver,2000,pos,1,1
8,6,0.4229,1,vis,400,int,0,0
5,2,0.4229,1,ver,2000,neg,0,0
2,6,0.4229,1,ver,100,pos,1,1
9,6,0.4229,1,vis,400,neg,0,0
17,2,0.4229,1,vis,400,int,0,0
8,1,0.4229,1,ver,2000,int,0,0
1,2,0.4229,1,ver,100,neg,0,0
7,6,0.423,1,ver,400,pos,1,1
1,2,0.423,1,ver,400,int,0,0
19,4,0.423,1,ver,2000,pos,1,1
4,4,0.423,1,ver,400,int,0,0
9,6,0.423,1,vis,400,pos,1,1
14,2,0.423,1,ver,400,pos,1,1
16,4,0.423,1,vis,400,int,0,0
7,2,0.423,1,ver,400,neg,0,0
1,1,0.423,1,vis,400,pos,1,1
9,2,0.423,1,vis,100,neg,0,0
5,4,0.423,1,vis,100,int,0,0
5,2,0.423,1,vis,100,int,0,0
1,2,0.423,1,ver,100,neg,0,0
18,4,0.423,1,ver,400,pos,1,1
17,4,0.4231,1,vis,400,int,0,0
5,6,0.4231,1,ver,2000,neg,0,0
5,4,0.4231,1,ver,100,int,0,0
17,4,0.4231,1,ver,400,pos,1,1
2,1,0.4231,1,ver,400,pos,1,1
5,1,0.4231,1,vis,0,int,0,0
3,2,0.4231,1,ver,100,pos,1,1
5,2,0.4231,1,ver,100,pos,1,1
8,4,0.4232,1,vis,2000,pos,1,1
9,2,0.4232,1,ver,2000,neg,0,0
19,4,0.4232,1,ver,2000,pos,1,1
19,2,0.4232,1,ver,100,neg,0,0
2,1,0.4232,1,ver,400,pos,1,1
4,2,0.4232,1,ver,400,pos,1,1
7,4,0.4232,1,ver,100,pos,1,1
5,2,0.4232,1,vis,100,pos,1,1
5,2,0.4232,1,vis,100,pos,1,1
5,1,0.4232,1,vis,0,neg,0,0
5,2,0.4232,0,ver,0,int,0,1
18,1,0.4232,1,ver,2000,pos,1,1
5,4,0.4233,1,vis,400,pos,1,1
1,2,0.4233,1,ver,400,neg,0,0
5,4,0.4233,1,ver,0,pos,1,1
17,2,0.4233,1,ver,400,neg,0,0
17,2,0.4233,1,ver,100,pos,1,1
2,4,0.4233,1,ver,2000,neg,0,0
16,4,0.4233,1,vis,400,pos,1,1
13,4,0.4233,1,vis,2000,int,0,0
5,6,0.4233,1,ver,2000,pos,1,1
18,1,0.4233,1,vis,400,pos,1,1
8,2,0.4234,1,vis,400,neg,0,0
17,1,0.4234,1,vis,2000,int,0,0
1,2,0.4234,1,ver,400,neg,0,0
9,2,0.4234,1,vis,2000,neg,0,0
13,4,0.4234,1,ver,400,pos,1,1
5,6,0.4234,1,vis,100,pos,1,1
5,6,0.4234,0,vis,0,pos,1,0
18,1,0.4234,1,vis,100,pos,1,1
8,4,0.4235,1,vis,400,neg,0,0
13,2,0.4235,1,ver,400,pos,1,1
13,2,0.4235,1,ver,2000,pos,1,1
13,4,0.4235,1,vis,400,int,0,0
8,2,0.4235,1,ver,2000,int,0,0
8,4,0.4235,1,ver,100,pos,1,1
8,4,0.4235,1,ver,100,neg,0,0
5,2,0.4235,1,vis,100,neg,0,0
19,1,0.4236,1,vis,2000,pos,1,1
4,2,0.4236,1,ver,400,pos,1,1
4,2,0.4236,1,ver,400,pos,1,1
15,1,0.4236,1,ver,100,int,0,0
17,6,0.4236,1,vis,100,neg,0,0
7,6,0.4236,1,ver,2000,neg,0,0
8,6,0.4236,1,ver,2000,int,0,0
7,2,0.4236,1,vis,100,pos,1,1
14,2,0.4236,1,ver,2000,pos,1,1
15,4,0.4236,1,ver,2000,pos,1,1
20,6,0.4236,1,ver,2000,pos,1,1
12,1,0.4237,1,vis,100,pos,1,1
5,6,0.4237,1,ver,400,pos,1,1
19,4,0.4237,1,vis,0,neg,0,0
1,4,0.4237,1,vis,2000,pos,1,1
4,2,0.4237,1,ver,400,neg,0,0
3,2,0.4237,1,ver,400,int,0,0
9,4,0.4237,1,ver,2000,pos,1,1
9,4,0.4237,1,ver,2000,int,0,0
9,2,0.4237,1,ver,0,int,0,0
5,2,0.4237,1,ver,100,pos,1,1
7,4,0.4238,1,ver,100,pos,1,1
9,6,0.4238,1,ver,400,neg,0,0
17,4,0.4238,1,ver,400,pos,1,1
19,1,0.4238,1,vis,2000,pos,1,1
18,6,0.4238,1,vis,2000,pos,1,1
19,4,0.4238,1,ver,400,int,0,0
9,4,0.4238,1,vis,400,int,0,0
20,4,0.4238,1,vis,400,int,0,0
9,1,0.4238,1,vis,100,int,0,0
7,2,0.4239,1,ver,400,neg,0,0
17,1,0.4239,1,vis,100,int,0,0
19,1,0.4239,1,vis,400,neg,0,0
19,1,0.4239,1,vis,400,int,0,0
19,1,0.4239,1,vis,2000,int,0,0
14,6,0.4239,1,ver,2000,neg,0,0
17,4,0.4239,1,vis,400,pos,1,1
7,6,0.4239,1,ver,2000,neg,0,0
20,4,0.4239,1,ver,400,pos,1,1
7,1,0.4239,1,vis,100,pos,1,1
16,4,0.4239,1,ver,400,int,0,0
5,2,0.4239,0,ver,0,pos,1,0
5,2,0.4239,1,ver,0,int,0,0
18,1,0.4239,1,ver,2000,neg,0,0
5,1,0.424,1,vis,2000,pos,1,1
17,1,0.424,1,vis,100,int,0,0
1,6,0.424,1,ver,400,pos,1,1
5,4,0.424,1,ver,0,int,0,0
19,1,0.424,1,vis,2000,neg,0,0
19,4,0.424,1,ver,2000,pos,1,1
17,4,0.424,1,vis,400,pos,1,1
7,4,0.424,1,ver,100,pos,1,1
16,4,0.424,1,ver,400,pos,1,1
17,1,0.4241,1,vis,400,pos,1,1
10,1,0.4241,1,vis,100,pos,1,1
13,4,0.4241,1,ver,400,neg,0,0
20,1,0.4241,1,ver,400,pos,1,1
8,2,0.4241,1,ver,2000,pos,1,1
7,1,0.4241,1,vis,0,pos,1,1
5,6,0.4241,1,vis,100,pos,1,1
5,2,0.4241,1,vis,0,neg,0,0
14,2,0.4241,1,vis,0,pos,1,1
3,1,0.4241,1,ver,2000,neg,0,0
18,1,0.4241,1,vis,2000,pos,1,1
13,4,0.4242,1,ver,400,int,0,0
13,6,0.4242,1,ver,2000,int,0,0
9,6,0.4242,1,ver,400,pos,1,1
14,6,0.4242,1,ver,400,pos,1,1
15,1,0.4242,1,ver,2000,pos,1,1
8,2,0.4242,1,ver,2000,neg,0,0
7,1,0.4242,1,vis,100,pos,1,1
18,2,0.4242,1,vis,2000,neg,0,0
19,6,0.4243,0,vis,400,int,0,1
19,1,0.4243,1,ver,400,neg,0,0
13,6,0.4243,1,ver,2000,pos,1,1
8,1,0.4243,1,ver,0,int,0,0
8,6,0.4243,1,ver,2000,pos,1,1
5,2,0.4243,1,vis,0,pos,1,1
5,4,0.4243,1,ver,2000,pos,1,1
1,1,0.4243,1,ver,400,pos,1,1
7,4,0.4244,1,ver,0,pos,1,1
19,1,0.4244,1,ver,400,neg,0,0
