subj_idx,size,rt,stim,correct,corresp,response,CSI,probe
24,1,0.5896,2,1,0,0,2000,neg
1,2,0.5897,1,1,1,1,100,pos
2,4,0.5897,2,1,0,0,100,neg
4,4,0.5897,1,1,1,1,No,pos
11,4,0.5897,2,1,0,0,No,neg
16,6,0.5897,2,1,0,0,1000,int
20,2,0.5897,1,1,1,1,1000,pos
24,1,0.5897,2,1,0,0,2000,neg
24,1,0.5897,2,1,0,0,2000,int
8,1,0.5898,1,1,1,1,400,pos
21,2,0.5898,1,1,1,1,No,pos
8,2,0.5898,2,1,0,0,2000,neg
4,1,0.5899,2,1,0,0,400,neg
20,2,0.5899,2,1,0,0,1000,int
24,2,0.5899,2,1,0,0,1000,int
15,2,0.59,2,1,0,0,1000,int
22,1,0.59,2,1,0,0,400,int
19,1,0.59,2,1,0,0,400,int
12,4,0.59,2,1,0,0,No,int
18,1,0.59,2,1,0,0,400,int
22,1,0.5901,1,1,1,1,400,pos
18,1,0.5901,2,1,0,0,1000,int
3,6,0.5902,2,1,0,0,100,neg
19,4,0.5902,1,1,1,1,100,pos
7,1,0.5902,2,1,0,0,1000,neg
4,2,0.5903,2,1,0,0,400,int
7,6,0.5903,2,1,0,0,100,neg
3,1,0.5903,1,1,1,1,1000,pos
11,2,0.5903,1,1,1,1,400,pos
22,2,0.5903,2,1,0,0,400,int
13,4,0.5903,1,1,1,1,No,pos
8,2,0.5903,2,1,0,0,1000,neg
13,4,0.5904,1,1,1,1,100,pos
22,2,0.5904,2,1,0,0,2000,neg
9,2,0.5904,2,1,0,0,400,neg
18,1,0.5904,2,1,0,0,400,int
4,2,0.5905,1,1,1,1,2000,pos
4,6,0.5905,2,1,0,0,100,neg
14,4,0.5905,1,1,1,1,No,pos
14,4,0.5905,2,1,0,0,No,int
19,6,0.5905,2,1,0,0,100,int
8,2,0.5905,1,1,1,1,1000,pos
18,2,0.5905,2,1,0,0,2000,int
5,1,0.5906,1,1,1,1,2000,pos
7,2,0.5906,2,1,0,0,1000,neg
14,1,0.5906,2,1,0,0,400,neg
14,6,0.5906,2,1,0,0,100,neg
17,4,0.5906,1,0,1,0,100,pos
17,4,0.5906,2,1,0,0,100,int
22,2,0.5906,2,1,0,0,1000,int
12,6,0.5906,1,1,1,1,400,pos
14,1,0.5907,2,1,0,0,400,int
12,4,0.5907,1,1,1,1,100,pos
23,6,0.5907,2,1,0,0,1000,int
23,4,0.5907,2,1,0,0,2000,neg
7,4,0.5907,2,1,0,0,No,neg
13,1,0.5907,2,1,0,0,1000,int
18,2,0.5907,1,1,1,1,2000,pos
24,2,0.5907,1,1,1,1,2000,pos
4,2,0.5908,1,1,1,1,400,pos
7,2,0.5908,1,1,1,1,400,pos
6,2,0.5908,1,1,1,1,2000,pos
12,4,0.5908,1,1,1,1,No,pos
21,2,0.5908,2,1,0,0,1000,int
19,2,0.5908,1,1,1,1,400,pos
6,1,0.5908,2,1,0,0,2000,neg
9,6,0.5908,2,1,0,0,400,int
15,2,0.5908,2,1,0,0,400,neg
20,6,0.5908,2,1,0,0,400,int
7,2,0.5909,2,1,0,0,400,neg
9,2,0.5909,2,1,0,0,1000,int
9,2,0.5909,1,1,1,1,400,pos
19,4,0.5909,1,1,1,1,No,pos
7,1,0.5909,2,1,0,0,1000,int
12,2,0.5909,1,1,1,1,1000,pos
18,2,0.5909,1,1,1,1,400,pos
1,6,0.591,2,1,0,0,100,neg
1,2,0.591,1,1,1,1,2000,pos
9,2,0.591,2,1,0,0,1000,int
9,2,0.591,1,1,1,1,400,pos
12,6,0.591,2,1,0,0,No,neg
24,2,0.591,2,1,0,0,400,int
3,2,0.5911,1,1,1,1,1000,pos
4,2,0.5911,2,0,0,1,400,neg
7,2,0.5911,2,1,0,0,2000,neg
6,2,0.5911,2,1,0,0,2000,neg
10,1,0.5911,1,1,1,1,1000,pos
15,1,0.5911,1,1,1,1,100,pos
17,4,0.5911,1,1,1,1,No,pos
19,6,0.5911,1,1,1,1,No,pos
13,2,0.5911,2,1,0,0,2000,neg
15,1,0.5911,2,1,0,0,2000,int
20,4,0.5911,2,1,0,0,1000,neg
18,2,0.5911,2,1,0,0,400,neg
23,2,0.5911,2,1,0,0,2000,neg
1,4,0.5912,2,1,0,0,No,neg
6,2,0.5912,2,1,0,0,1000,neg
10,1,0.5912,2,1,0,0,2000,neg
4,6,0.5913,1,1,1,1,100,pos
6,2,0.5913,2,1,0,0,1000,int
17,2,0.5913,1,1,1,1,2000,pos
16,6,0.5913,2,1,0,0,1000,neg
11,2,0.5914,2,1,0,0,1000,int
14,2,0.5914,1,1,1,1,400,pos
3,6,0.5915,1,0,1,0,100,pos
3,6,0.5915,2,1,0,0,100,neg
2,2,0.5915,2,0,0,1,1000,int
6,2,0.5915,2,1,0,0,1000,int
6,4,0.5915,1,1,1,1,2000,pos
13,6,0.5915,2,1,0,0,100,int
2,1,0.5916,2,1,0,0,1000,int
2,1,0.5916,2,1,0,0,400,neg
3,6,0.5916,1,1,1,1,100,pos
6,2,0.5916,2,1,0,0,2000,neg
13,1,0.5916,2,1,0,0,2000,neg
8,4,0.5916,2,1,0,0,1000,neg
8,4,0.5916,1,1,1,1,2000,pos
24,4,0.5916,2,1,0,0,400,neg
16,1,0.5916,1,1,1,1,1000,pos
15,4,0.5917,2,1,0,0,2000,int
17,2,0.5917,2,1,0,0,100,neg
21,1,0.5917,2,1,0,0,2000,neg
13,2,0.5918,2,1,0,0,2000,int
13,2,0.5918,2,1,0,0,2000,int
8,4,0.5918,2,1,0,0,400,int
8,4,0.5918,2,1,0,0,400,neg
24,4,0.5918,2,1,0,0,1000,int
2,4,0.5919,2,1,0,0,2000,int
11,6,0.5919,1,1,1,1,No,pos
2,2,0.592,2,1,0,0,1000,neg
6,4,0.592,2,1,0,0,1000,int
23,4,0.592,2,1,0,0,400,int
7,6,0.592,2,1,0,0,100,int
18,2,0.592,1,1,1,1,1000,pos
2,1,0.5921,2,1,0,0,1000,int
10,2,0.5921,2,1,0,0,2000,int
7,6,0.5921,2,1,0,0,100,int
2,2,0.5922,1,1,1,1,400,pos
7,4,0.5922,2,0,0,1,400,int
6,6,0.5922,1,1,1,1,No,pos
14,6,0.5922,1,1,1,1,2000,pos
10,2,0.5923,2,1,0,0,1000,int
22,4,0.5923,2,1,0,0,400,neg
5,2,0.5923,2,1,0,0,400,neg
6,2,0.5923,2,1,0,0,400,neg
8,4,0.5923,2,1,0,0,2000,int
24,4,0.5923,2,1,0,0,1000,neg
2,2,0.5924,1,1,1,1,2000,pos
2,2,0.5924,1,1,1,1,1000,pos
2,2,0.5924,2,1,0,0,1000,neg
13,6,0.5924,2,1,0,0,100,neg
19,2,0.5924,2,1,0,0,2000,neg
21,2,0.5924,1,1,1,1,1000,pos
19,4,0.5924,2,1,0,0,2000,int
24,4,0.5924,2,1,0,0,400,int
24,4,0.5924,2,1,0,0,1000,neg
10,6,0.5924,1,1,1,1,100,pos
16,2,0.5924,1,1,1,1,1000,pos
13,2,0.5925,2,1,0,0,1000,neg
17,6,0.5925,1,1,1,1,100,pos
22,4,0.5925,2,1,0,0,1000,neg
22,4,0.5925,1,1,1,1,2000,pos
22,4,0.5925,1,1,1,1,2000,pos
16,6,0.5925,1,1,1,1,2000,pos
16,2,0.5925,1,1,1,1,400,pos
4,4,0.5926,1,1,1,1,400,pos
11,6,0.5926,1,1,1,1,2000,pos
12,6,0.5926,2,0,0,1,100,int
13,6,0.5926,2,1,0,0,100,int
6,2,0.5926,2,1,0,0,2000,neg
6,2,0.5926,2,1,0,0,400,neg
12,2,0.5926,2,1,0,0,400,int
1,2,0.5927,1,1,1,1,400,pos
4,4,0.5927,2,1,0,0,400,neg
5,4,0.5927,1,1,1,1,400,pos
3,4,0.5927,1,1,1,1,1000,pos
11,4,0.5927,2,1,0,0,400,int
12,2,0.5927,2,1,0,0,1000,neg
9,2,0.5927,2,1,0,0,2000,int
16,2,0.5927,1,1,1,1,400,pos
1,2,0.5928,1,1,1,1,1000,pos
5,4,0.5928,2,1,0,0,1000,int
1,6,0.5928,1,1,1,1,1000,pos
22,4,0.5928,2,1,0,0,2000,neg
19,4,0.5928,1,1,1,1,400,pos
16,6,0.5928,2,1,0,0,2000,int
4,6,0.5929,2,1,0,0,400,neg
15,6,0.5929,2,1,0,0,1000,int
15,1,0.593,1,1,1,1,100,pos
9,4,0.593,2,1,0,0,1000,int
13,6,0.593,2,0,0,1,No,neg
21,6,0.593,1,1,1,1,No,pos
21,2,0.593,1,1,1,1,400,pos
9,4,0.593,2,1,0,0,400,int
18,4,0.593,2,1,0,0,400,neg
3,4,0.5931,2,1,0,0,2000,int
6,4,0.5931,2,1,0,0,400,int
20,6,0.5931,2,1,0,0,1000,int
14,2,0.5932,2,1,0,0,100,int
12,6,0.5932,1,0,1,0,No,pos
24,6,0.5932,1,1,1,1,1000,pos
23,4,0.5932,1,1,1,1,2000,pos
6,4,0.5933,1,1,1,1,2000,pos
14,4,0.5933,1,1,1,1,2000,pos
15,1,0.5933,1,1,1,1,1000,pos
20,6,0.5933,2,1,0,0,1000,neg
5,4,0.5934,1,1,1,1,2000,pos
8,6,0.5934,2,1,0,0,1000,neg
8,6,0.5934,2,1,0,0,400,neg
23,4,0.5934,1,1,1,1,400,pos
11,6,0.5935,2,1,0,0,2000,neg
9,2,0.5935,1,1,1,1,400,pos
5,6,0.5936,2,1,0,0,400,int
6,4,0.5936,2,1,0,0,2000,neg
11,1,0.5937,1,1,1,1,100,pos
20,2,0.5937,1,1,1,1,100,pos
24,2,0.5937,2,1,0,0,100,neg
20,2,0.5937,1,1,1,1,100,pos
4,6,0.5938,1,0,1,0,400,pos
2,2,0.5938,1,1,1,1,100,pos
7,1,0.5938,1,1,1,1,100,pos
15,2,0.5938,2,1,0,0,2000,neg
5,4,0.5938,2,1,0,0,2000,neg
12,2,0.5938,2,1,0,0,2000,neg
16,4,0.5938,1,1,1,1,1000,pos
10,4,0.5939,1,1,1,1,1000,pos
22,1,0.5939,1,1,1,1,100,pos
6,4,0.5939,2,1,0,0,400,neg
8,2,0.5939,1,1,1,1,100,pos
24,1,0.5939,2,1,0,0,100,int
2,4,0.594,2,1,0,0,400,neg
4,6,0.594,2,1,0,0,400,neg
9,4,0.594,1,1,1,1,2000,pos
13,4,0.594,2,1,0,0,400,int
19,2,0.594,2,1,0,0,No,int
12,2,0.594,2,1,0,0,2000,neg
12,4,0.594,2,1,0,0,No,int
7,1,0.5941,1,1,1,1,100,pos
22,2,0.5941,1,1,1,1,100,pos
19,2,0.5941,2,1,0,0,100,int
19,6,0.5941,2,0,0,1,400,int
11,4,0.5942,2,1,0,0,2000,neg
12,6,0.5942,1,1,1,1,2000,pos
18,1,0.5942,2,1,0,0,100,int
24,6,0.5942,2,1,0,0,400,neg
16,4,0.5942,2,1,0,0,2000,neg
14,2,0.5943,1,1,1,1,No,pos
13,2,0.5943,2,1,0,0,No,int
22,1,0.5943,2,1,0,0,100,neg
15,2,0.5943,2,1,0,0,100,int
19,1,0.5944,2,1,0,0,No,int
8,2,0.5944,2,0,0,1,100,int
18,6,0.5944,2,1,0,0,2000,int
19,1,0.5945,1,1,1,1,No,pos
6,4,0.5945,2,1,0,0,2000,neg
6,4,0.5945,2,1,0,0,2000,int
18,6,0.5945,1,1,1,1,400,pos
18,6,0.5945,1,1,1,1,400,pos
18,6,0.5945,1,1,1,1,400,pos
18,6,0.5945,1,0,1,0,1000,pos
8,1,0.5946,1,1,1,1,100,pos
14,2,0.5946,1,1,1,1,100,pos
17,4,0.5946,1,1,1,1,400,pos
22,6,0.5946,2,1,0,0,2000,neg
22,6,0.5946,2,1,0,0,1000,int
18,6,0.5946,2,1,0,0,1000,int
18,6,0.5946,2,1,0,0,400,neg
18,6,0.5947,2,1,0,0,1000,int
5,1,0.5948,2,1,0,0,400,neg
5,6,0.5948,2,1,0,0,1000,int
17,4,0.5948,2,1,0,0,2000,int
22,6,0.5948,2,1,0,0,1000,int
20,2,0.5948,2,1,0,0,No,int
4,2,0.5949,1,1,1,1,100,pos
19,2,0.5949,2,1,0,0,No,int
7,6,0.5949,1,0,1,0,2000,pos
13,6,0.5949,1,1,1,1,1000,pos
18,1,0.5949,1,1,1,1,No,pos
1,4,0.595,2,1,0,0,400,int
1,4,0.595,1,1,1,1,2000,pos
3,2,0.595,2,1,0,0,100,int
14,6,0.595,2,0,0,1,2000,neg
9,6,0.595,1,1,1,1,400,pos
22,2,0.595,2,1,0,0,100,int
9,1,0.595,2,1,0,0,400,neg
18,1,0.595,1,1,1,1,No,pos
7,4,0.5951,1,0,1,0,100,pos
3,1,0.5951,2,1,0,0,No,neg
16,1,0.5951,1,1,1,1,1000,pos
3,2,0.5952,1,1,1,1,No,pos
4,6,0.5952,2,1,0,0,400,int
2,6,0.5952,2,1,0,0,400,neg
15,4,0.5952,1,1,1,1,100,pos
13,6,0.5952,1,1,1,1,2000,pos
18,2,0.5952,2,1,0,0,100,neg
2,2,0.5953,2,1,0,0,2000,neg
8,2,0.5953,2,1,0,0,100,int
6,1,0.5953,2,1,0,0,No,neg
9,1,0.5953,1,1,1,1,No,pos
6,2,0.5954,2,1,0,0,1000,int
14,6,0.5954,1,0,1,0,1000,pos
14,6,0.5954,1,1,1,1,1000,pos
20,2,0.5954,2,1,0,0,No,int
3,1,0.5955,2,1,0,0,100,neg
22,2,0.5955,2,1,0,0,No,int
12,2,0.5955,2,1,0,0,400,int
13,6,0.5955,1,1,1,1,2000,pos
13,2,0.5955,1,1,1,1,100,pos
24,2,0.5955,1,1,1,1,No,pos
9,2,0.5956,1,1,1,1,No,pos
21,6,0.5956,2,1,0,0,1000,neg
6,2,0.5956,2,1,0,0,1000,int
24,2,0.5956,2,1,0,0,No,int
3,2,0.5957,1,1,1,1,100,pos
18,2,0.5958,2,1,0,0,No,int
20,2,0.5958,1,1,1,1,400,pos
1,1,0.5959,1,1,1,1,100,pos
11,6,0.5959,2,1,0,0,1000,int
5,6,0.5959,2,1,0,0,400,neg
7,1,0.5959,2,1,0,0,No,int
6,4,0.596,2,1,0,0,100,int
9,2,0.596,1,1,1,1,No,pos
5,6,0.596,2,1,0,0,400,neg
12,6,0.596,2,1,0,0,400,neg
8,1,0.596,1,1,1,1,2000,pos
24,1,0.596,2,1,0,0,400,int
11,6,0.5961,2,1,0,0,400,neg
12,6,0.5961,1,0,1,0,1000,pos
19,6,0.5961,2,1,0,0,2000,int
21,6,0.5961,1,0,1,0,1000,pos
19,4,0.5961,1,1,1,1,100,pos
10,1,0.5961,2,1,0,0,100,int
17,6,0.5962,2,1,0,0,400,int
13,2,0.5962,2,1,0,0,No,neg
20,1,0.5962,1,1,1,1,1000,pos
1,6,0.5963,2,0,0,1,1000,int
14,2,0.5963,2,1,0,0,100,int
13,6,0.5963,1,1,1,1,400,pos
13,1,0.5963,2,1,0,0,100,neg
20,4,0.5963,2,1,0,0,No,int
16,6,0.5963,2,1,0,0,1000,neg
23,1,0.5963,1,1,1,1,No,pos
1,1,0.5964,2,1,0,0,No,neg
21,2,0.5964,1,1,1,1,100,pos
21,4,0.5964,1,1,1,1,100,pos
7,4,0.5964,2,1,0,0,No,int
13,2,0.5964,1,1,1,1,No,pos
23,1,0.5964,1,1,1,1,No,pos
24,2,0.5964,2,1,0,0,100,int
13,2,0.5965,2,1,0,0,100,int
22,4,0.5965,1,1,1,1,100,pos
5,2,0.5965,2,1,0,0,100,neg
23,4,0.5966,2,1,0,0,100,neg
22,4,0.5966,1,1,1,1,100,pos
18,4,0.5966,1,0,1,0,100,pos
4,4,0.5967,2,1,0,0,100,neg
8,4,0.5967,1,1,1,1,No,pos
6,4,0.5967,1,1,1,1,100,pos
11,4,0.5967,1,1,1,1,100,pos
11,2,0.5967,2,1,0,0,No,neg
22,4,0.5967,2,1,0,0,100,int
7,6,0.5967,1,0,1,0,100,pos
20,1,0.5967,2,1,0,0,1000,neg
16,1,0.5967,2,1,0,0,No,int
22,4,0.5968,2,1,0,0,100,neg
16,1,0.5968,2,1,0,0,400,int
1,1,0.5969,2,1,0,0,100,int
11,2,0.5969,1,1,1,1,No,pos
17,2,0.5969,1,1,1,1,100,pos
3,2,0.597,2,1,0,0,2000,int
16,1,0.597,2,1,0,0,400,int
16,2,0.597,2,1,0,0,1000,int
18,4,0.597,1,0,1,0,100,pos
23,2,0.597,1,1,1,1,No,pos
12,2,0.5971,2,1,0,0,No,int
13,4,0.5971,1,1,1,1,2000,pos
16,2,0.5971,1,1,1,1,2000,pos
22,1,0.5972,2,1,0,0,400,int
20,1,0.5972,1,0,1,0,400,pos
24,1,0.5972,2,1,0,0,2000,neg
4,4,0.5973,1,1,1,1,No,pos
19,2,0.5973,1,1,1,1,2000,pos
12,4,0.5973,1,1,1,1,No,pos
18,4,0.5973,1,1,1,1,100,pos
4,4,0.5974,1,0,1,0,No,pos
17,2,0.5974,1,1,1,1,No,pos
23,1,0.5974,2,1,0,0,1000,int
24,4,0.5974,2,1,0,0,100,neg
4,4,0.5975,2,1,0,0,100,neg
3,4,0.5975,2,1,0,0,100,int
14,4,0.5975,2,1,0,0,100,int
22,4,0.5975,2,1,0,0,No,int
23,1,0.5975,2,1,0,0,2000,neg
8,1,0.5975,2,1,0,0,400,int
4,2,0.5976,2,1,0,0,400,neg
3,1,0.5976,2,1,0,0,2000,neg
22,1,0.5976,2,1,0,0,400,neg
8,6,0.5976,1,1,1,1,100,pos
8,1,0.5976,1,1,1,1,400,pos
5,1,0.5977,2,1,0,0,1000,int
1,4,0.5977,1,1,1,1,No,pos
1,4,0.5977,2,1,0,0,No,int
6,1,0.5977,2,1,0,0,400,int
11,1,0.5977,2,1,0,0,400,neg
11,1,0.5977,1,1,1,1,400,pos
8,1,0.5977,1,1,1,1,1000,pos
8,1,0.5977,2,1,0,0,2000,neg
24,2,0.5977,2,1,0,0,1000,int
20,2,0.5978,2,1,0,0,2000,neg
18,1,0.5978,2,1,0,0,2000,int
11,4,0.5979,1,1,1,1,100,pos
22,2,0.5979,2,1,0,0,1000,neg
22,1,0.5979,2,1,0,0,1000,int
22,1,0.5979,2,1,0,0,1000,int
24,2,0.5979,2,1,0,0,1000,int
20,2,0.5979,2,1,0,0,400,int
3,1,0.598,1,1,1,1,2000,pos
15,2,0.598,2,1,0,0,400,int
15,2,0.598,2,1,0,0,1000,int
22,2,0.598,2,1,0,0,1000,neg
12,2,0.598,1,1,1,1,1000,pos
5,6,0.5981,2,1,0,0,100,int
6,1,0.5981,2,1,0,0,400,int
21,6,0.5981,1,0,1,0,100,pos
11,2,0.5982,1,1,1,1,2000,pos
14,4,0.5982,1,1,1,1,100,pos
22,2,0.5982,1,1,1,1,400,pos
6,2,0.5982,2,1,0,0,400,neg
15,2,0.5982,2,1,0,0,400,neg
18,1,0.5982,2,1,0,0,1000,neg
18,1,0.5982,1,0,1,0,2000,pos
23,1,0.5982,2,1,0,0,2000,int
1,2,0.5983,1,1,1,1,100,pos
3,1,0.5983,2,1,0,0,2000,neg
4,1,0.5983,2,1,0,0,1000,neg
14,4,0.5983,1,1,1,1,No,pos
22,2,0.5983,2,1,0,0,2000,neg
20,2,0.5983,1,1,1,1,400,pos
4,6,0.5984,2,1,0,0,100,int
14,1,0.5984,1,1,1,1,400,pos
2,2,0.5985,1,1,1,1,400,pos
3,1,0.5985,2,1,0,0,400,int
7,1,0.5985,2,1,0,0,400,neg
6,1,0.5985,2,1,0,0,400,int
18,2,0.5985,1,1,1,1,400,pos
24,2,0.5985,2,1,0,0,2000,neg
18,2,0.5985,2,1,0,0,2000,neg
23,1,0.5985,1,1,1,1,2000,pos
4,1,0.5986,2,1,0,0,400,neg
22,6,0.5986,1,1,1,1,100,pos
19,6,0.5986,2,1,0,0,100,neg
19,6,0.5986,1,1,1,1,100,pos
18,2,0.5986,2,1,0,0,400,int
22,6,0.5987,1,1,1,1,100,pos
18,6,0.5987,2,1,0,0,100,neg
2,4,0.5988,1,1,1,1,No,pos
5,6,0.5988,1,1,1,1,100,pos
1,6,0.5988,1,1,1,1,100,pos
8,1,0.5988,2,1,0,0,1000,int
11,1,0.5988,1,1,1,1,2000,pos
14,6,0.5988,1,0,1,0,400,pos
3,6,0.5989,1,0,1,0,1000,pos
4,4,0.5989,2,1,0,0,400,neg
4,6,0.5989,2,1,0,0,100,int
7,2,0.5989,2,1,0,0,400,neg
14,1,0.5989,2,1,0,0,400,neg
19,1,0.5989,2,1,0,0,2000,int
22,6,0.5989,2,1,0,0,100,neg
22,2,0.5989,2,1,0,0,2000,neg
7,4,0.5989,1,0,1,0,No,pos
18,2,0.5989,2,1,0,0,1000,neg
1,1,0.599,1,1,1,1,2000,pos
3,1,0.599,2,1,0,0,2000,neg
21,2,0.599,1,1,1,1,1000,pos
19,6,0.599,1,0,1,0,No,pos
15,4,0.599,2,1,0,0,1000,int
16,4,0.599,2,1,0,0,1000,neg
2,1,0.5991,1,1,1,1,1000,pos
14,1,0.5991,2,1,0,0,1000,int
9,2,0.5991,2,1,0,0,400,neg
19,1,0.5991,1,1,1,1,2000,pos
6,1,0.5991,1,1,1,1,1000,pos
8,2,0.5992,1,1,1,1,1000,pos
5,1,0.5992,2,1,0,0,2000,neg
8,2,0.5992,1,1,1,1,2000,pos
2,1,0.5993,2,1,0,0,400,neg
4,2,0.5993,1,1,1,1,400,pos
4,2,0.5993,1,1,1,1,2000,pos
3,6,0.5993,2,1,0,0,100,int
10,1,0.5993,1,1,1,1,400,pos
21,4,0.5993,1,1,1,1,400,pos
16,4,0.5993,2,1,0,0,1000,int
18,2,0.5993,1,0,1,0,400,pos
3,6,0.5994,2,0,0,1,100,neg
13,1,0.5994,1,1,1,1,1000,pos
9,4,0.5994,2,1,0,0,1000,int
18,6,0.5994,2,1,0,0,No,int
19,1,0.5995,1,1,1,1,2000,pos
9,2,0.5995,2,1,0,0,1000,int
1,4,0.5996,1,1,1,1,100,pos
3,2,0.5996,1,1,1,1,2000,pos
4,2,0.5996,1,1,1,1,2000,pos
12,1,0.5996,1,1,1,1,2000,pos
9,1,0.5996,2,1,0,0,2000,neg
19,2,0.5996,1,1,1,1,2000,pos
13,2,0.5996,1,1,1,1,1000,pos
20,4,0.5996,1,1,1,1,2000,pos
16,1,0.5996,2,1,0,0,1000,neg
14,6,0.5997,2,1,0,0,100,int
12,1,0.5997,1,1,1,1,2000,pos
12,1,0.5997,2,1,0,0,1000,neg
21,1,0.5997,2,1,0,0,400,neg
13,2,0.5997,2,1,0,0,2000,int
5,4,0.5998,1,1,1,1,400,pos
17,1,0.5998,1,1,1,1,2000,pos
6,1,0.5998,1,1,1,1,2000,pos
18,6,0.5998,1,1,1,1,No,pos
2,6,0.5999,1,1,1,1,100,pos
17,1,0.5999,2,1,0,0,400,int
17,1,0.5999,1,1,1,1,2000,pos
2,1,0.6,1,1,1,1,1000,pos
11,6,0.6,1,1,1,1,400,pos
17,2,0.6,2,1,0,0,400,int
2,4,0.6001,2,1,0,0,2000,int
11,6,0.6001,2,1,0,0,100,neg
19,2,0.6001,1,1,1,1,2000,pos
21,2,0.6001,1,1,1,1,No,pos
14,6,0.6002,1,0,1,0,No,pos
10,2,0.6002,1,1,1,1,2000,pos
12,6,0.6002,1,1,1,1,100,pos
13,6,0.6002,2,1,0,0,100,neg
6,2,0.6002,2,1,0,0,400,neg
3,6,0.6003,1,0,1,0,No,pos
5,4,0.6003,1,1,1,1,400,pos
17,6,0.6003,1,1,1,1,100,pos
3,6,0.6004,1,1,1,1,No,pos
5,4,0.6004,1,1,1,1,1000,pos
11,4,0.6004,1,1,1,1,400,pos
16,2,0.6004,2,1,0,0,400,neg
9,2,0.6005,2,1,0,0,2000,neg
9,4,0.6005,2,0,0,1,1000,int
13,6,0.6005,2,1,0,0,No,neg
19,6,0.6005,2,1,0,0,400,neg
24,4,0.6005,2,1,0,0,1000,neg
8,1,0.6006,1,1,1,1,100,pos
17,6,0.6006,1,1,1,1,100,pos
18,4,0.6006,2,1,0,0,2000,neg
6,4,0.6007,1,1,1,1,400,pos
15,6,0.6007,2,1,0,0,400,int
9,6,0.6007,1,1,1,1,400,pos
21,2,0.6007,1,1,1,1,2000,pos
22,4,0.6007,2,1,0,0,1000,neg
19,4,0.6007,2,1,0,0,400,neg
9,6,0.6007,1,1,1,1,400,pos
18,4,0.6007,2,1,0,0,1000,int
5,2,0.6008,2,1,0,0,400,int
11,4,0.6009,1,1,1,1,400,pos
15,1,0.6009,1,1,1,1,100,pos
9,4,0.6009,2,1,0,0,400,int
17,2,0.6009,2,1,0,0,1000,neg
16,4,0.6009,2,1,0,0,1000,int
23,6,0.6009,2,1,0,0,No,neg
1,6,0.601,1,1,1,1,100,pos
10,6,0.601,2,1,0,0,2000,neg
18,4,0.601,1,1,1,1,2000,pos
14,2,0.6011,1,1,1,1,100,pos
20,6,0.6011,1,1,1,1,400,pos
5,4,0.6012,1,1,1,1,2000,pos
15,1,0.6012,2,1,0,0,100,neg
9,4,0.6012,2,1,0,0,400,neg
13,6,0.6012,2,1,0,0,No,int
22,4,0.6012,2,1,0,0,400,neg
9,1,0.6012,2,1,0,0,400,neg
8,4,0.6013,1,1,1,1,1000,pos
14,4,0.6013,1,1,1,1,2000,pos
20,6,0.6013,2,1,0,0,1000,neg
2,6,0.6014,1,1,1,1,400,pos
6,4,0.6014,2,1,0,0,1000,int
14,6,0.6014,1,1,1,1,400,pos
21,6,0.6015,1,1,1,1,1000,pos
22,6,0.6015,1,1,1,1,400,pos
5,4,0.6015,1,1,1,1,400,pos
6,4,0.6015,2,1,0,0,400,int
20,2,0.6015,1,1,1,1,100,pos
2,4,0.6017,1,1,1,1,2000,pos
2,4,0.6017,2,1,0,0,400,int
5,1,0.6017,2,1,0,0,No,neg
7,1,0.6017,1,1,1,1,100,pos
10,4,0.6017,2,1,0,0,2000,int
18,1,0.6017,1,1,1,1,100,pos
10,1,0.6017,1,1,1,1,No,pos
16,4,0.6017,1,1,1,1,400,pos
5,1,0.6018,1,1,1,1,100,pos
12,2,0.6018,2,1,0,0,100,int
19,4,0.6018,2,1,0,0,1000,neg
21,4,0.6018,2,1,0,0,2000,neg
23,1,0.6018,1,0,1,0,100,pos
2,4,0.6019,1,1,1,1,2000,pos
3,4,0.6019,2,1,0,0,400,int
6,1,0.6019,1,1,1,1,100,pos
17,4,0.6019,1,1,1,1,400,pos
19,4,0.6019,2,1,0,0,1000,int
21,1,0.6019,2,1,0,0,100,neg
9,4,0.6019,1,1,1,1,400,pos
20,2,0.6019,2,1,0,0,100,int
3,4,0.602,1,1,1,1,No,pos
4,1,0.602,2,1,0,0,No,neg
11,6,0.602,2,1,0,0,400,int
9,4,0.602,2,1,0,0,2000,neg
9,4,0.602,2,1,0,0,2000,neg
17,4,0.602,2,1,0,0,2000,int
1,6,0.6021,1,1,1,1,100,pos
4,6,0.6021,2,1,0,0,400,neg
19,1,0.6021,2,1,0,0,100,neg
24,6,0.6021,2,1,0,0,2000,int
24,2,0.6021,2,1,0,0,100,neg
2,4,0.6022,1,1,1,1,1000,pos
4,1,0.6022,2,1,0,0,100,neg
1,1,0.6022,1,1,1,1,100,pos
10,4,0.6022,1,1,1,1,1000,pos
22,6,0.6022,2,1,0,0,2000,neg
5,6,0.6023,2,1,0,0,1000,int
8,1,0.6023,2,1,0,0,No,int
11,6,0.6023,2,1,0,0,400,neg
10,4,0.6023,2,1,0,0,2000,neg
9,4,0.6023,2,1,0,0,2000,neg
22,1,0.6023,1,1,1,1,No,pos
22,1,0.6023,1,1,1,1,100,pos
3,6,0.6024,1,1,1,1,1000,pos
23,2,0.6024,2,1,0,0,100,neg
8,2,0.6024,2,1,0,0,100,neg
16,1,0.6024,1,1,1,1,No,pos
24,1,0.6024,2,1,0,0,No,int
1,4,0.6025,2,1,0,0,400,int
