subj_idx,CSI,size,probe,rt,correct,stim,response
10,100,4,int,1.6709,0,1,1
18,100,4,int,1.6718,1,1,0
15,100,8,pos,1.672,1,2,1
2,100,8,neg,1.6725,1,1,0
21,100,6,int,1.6725,1,1,0
3,100,8,pos,1.6736,1,2,1
9,2000,8,neg,1.6743,1,1,0
1,No,6,pos,1.6746,1,2,1
22,No,4,pos,1.6749,1,2,1
1,No,4,int,1.675,0,1,1
11,No,4,neg,1.6751,1,1,0
15,400,8,pos,1.6752,1,2,1
17,No,8,pos,1.6753,1,2,1
21,No,2,neg,1.6755,1,1,0
5,400,4,int,1.6756,1,1,0
4,No,6,pos,1.6756,1,2,1
19,400,2,int,1.6758,1,1,0
2,No,6,int,1.6759,1,1,0
2,No,4,int,1.6759,1,1,0
2,400,8,pos,1.676,1,2,1
2,No,6,int,1.676,1,1,0
19,No,6,pos,1.676,1,2,1
20,2000,8,pos,1.676,1,2,1
17,400,8,pos,1.6763,1,2,1
15,2000,8,pos,1.6765,1,2,1
9,400,8,int,1.6765,0,1,1
18,100,6,pos,1.6771,0,2,0
1,100,4,neg,1.6793,1,1,0
21,100,6,int,1.6797,1,1,0
2,100,6,pos,1.6799,1,2,1
18,100,8,pos,1.68,1,2,1
23,No,8,neg,1.68,1,1,0
2,100,4,pos,1.6802,1,2,1
21,100,8,neg,1.6804,1,1,0
16,100,8,int,1.6805,1,1,0
24,No,6,neg,1.6811,1,1,0
23,No,6,pos,1.6813,0,2,0
1,100,2,pos,1.6817,1,2,1
21,No,8,int,1.6821,1,1,0
3,No,8,pos,1.6827,0,2,0
20,No,8,pos,1.6828,1,2,1
2,No,2,pos,1.6831,1,2,1
3,No,2,pos,1.6832,1,2,1
9,No,2,int,1.6832,1,1,0
11,400,8,pos,1.6833,1,2,1
13,No,8,int,1.6834,1,1,0
9,No,4,neg,1.6834,1,1,0
8,No,2,int,1.6835,1,1,0
21,No,2,neg,1.6836,1,1,0
2,No,8,int,1.6838,1,1,0
20,No,8,pos,1.6838,1,2,1
2,No,4,pos,1.6839,1,2,1
20,No,8,pos,1.6839,1,2,1
9,400,8,pos,1.6839,1,2,1
15,No,4,pos,1.684,1,2,1
2,No,8,pos,1.684,1,2,1
10,2000,6,neg,1.684,1,1,0
20,2000,2,pos,1.6841,1,2,1
18,No,2,pos,1.6841,1,2,1
9,400,6,pos,1.6842,1,2,1
24,2000,4,neg,1.6843,1,1,0
17,400,4,pos,1.6844,1,2,1
3,2000,6,neg,1.6852,1,1,0
19,100,2,int,1.6857,1,1,0
4,100,4,pos,1.6871,1,2,1
20,100,6,pos,1.6872,1,2,1
18,100,8,pos,1.6872,1,2,1
12,100,8,pos,1.6872,1,2,1
3,100,2,int,1.6874,1,1,0
2,100,4,pos,1.6876,1,2,1
4,100,8,pos,1.6876,1,2,1
2,100,2,pos,1.6878,1,2,1
15,100,8,pos,1.6878,1,2,1
21,100,4,int,1.6882,1,1,0
17,100,2,pos,1.6882,1,2,1
19,No,6,int,1.6896,1,1,0
5,No,4,pos,1.6908,1,2,1
24,No,4,pos,1.6908,1,2,1
