id,group,sex,age,session,memo,example,con,nblock,n,trial,outnr,trialnr,out_allnr,matchkey,pressedkey,corr,mem_dig,prb_dig,in_pos,in_nr,pre_RT,RT,pos,neg,RT_r,RTr_mean,sd_RTr,cut,Exp
5,5,2,27,2,0,0,1,10,5,7,3,12,33,2,1,1, ,1,3, , ,395,0, ,395,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,10,5,7,4,12,34,2,2,1, ,9,4, , ,439,1, ,439,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,10,5,7,5,12,35,2,2,1, ,7,5, , ,350,1, ,350,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,10,5,8,1,12,36,2,2,1, ,8,1, ,61,467,1, ,467,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,10,5,8,2,12,37,2,1,1, ,2,2, , ,443,0, ,443,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,10,5,8,3,12,38,2,1,1, ,1,3, , ,392,0, ,392,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,10,5,8,4,12,39,2,1,1, ,4,4, , ,409,0, ,409,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,10,5,8,5,12,40,2,2,1, ,9,5, , ,369,1, ,369,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,10,5,9,1,12,41,2,1,1, ,4,1, ,498,532,0, ,532,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,10,5,9,2,12,42,2,2,1, ,8,2, , ,461,1, ,461,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,10,5,9,3,12,43,2,2,1, ,6,3, , ,493,1, ,493,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,10,5,9,4,12,44,2,1,1, ,2,4, , ,416,0, ,416,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,10,5,9,5,12,45,2,2,0, ,1,5, , ,341,0, , ,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,10,5,10,1,12,46,2,2,1, ,7,1, ,430,514,1, ,514,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,10,5,10,2,12,47,2,2,1, ,8,2, , ,326,1, ,326,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,10,5,10,3,12,48,2,2,1, ,9,3, , ,435,1, ,435,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,10,5,10,4,12,49,2,1,1, ,3,4, , ,459,0, ,459,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,10,5,10,5,12,50,2,2,0, ,4,5, , ,429,0, , ,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,10,5,11,1,12,51,2,1,1, ,1,1, ,382,455,0, ,455,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,10,5,11,2,12,52,2,1,1, ,4,2, , ,567,0, ,567,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,10,5,11,3,12,53,2,1,1, ,3,3, , ,431,0, ,431,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,10,5,11,4,12,54,2,2,1, ,6,4, , ,524,1, ,524,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,10,5,11,5,12,55,2,2,1, ,7,5, , ,411,1, ,411,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,10,5,12,1,12,56,2,1,1, ,3,1, ,246,1110,0, , ,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,10,5,12,2,12,57,2,1,1, ,4,2, , ,319,0, ,319,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,10,5,12,3,12,58,2,1,1, ,1,3, , ,407,0, ,407,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,10,5,12,4,12,59,2,2,1, ,8,4, , ,488,1, ,488,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,10,5,12,5,12,60,2,2,1, ,7,5, , ,372,1, ,372,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,1,1,20,1,2,1,1, ,4,1, ,392,389,0, ,389,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,1,2,20,2,2,1,1, ,1,2, , ,421,0, ,421,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,1,3,20,3,2,2,1, ,9,3, , ,438,1, ,438,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,2,1,20,4,2,2,1, ,6,1, ,409,626,1, ,626,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,2,2,20,5,2,2,1, ,9,2, , ,408,1, ,408,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,2,3,20,6,2,2,1, ,7,3, , ,406,1, ,406,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,3,1,20,7,2,1,1, ,3,1, ,390,413,0, ,413,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,3,2,20,8,2,1,1, ,4,2, , ,374,0, ,374,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,3,3,20,9,2,1,1, ,1,3, , ,422,0, ,422,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,4,1,20,10,2,1,0, ,7,1, ,97,314,1, , ,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,4,2,20,11,2,2,1, ,9,2, , ,590,1, ,590,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,4,3,20,12,2,1,1, ,2,3, , ,476,0, ,476,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,5,1,20,13,2,2,1, ,9,1, ,63,485,1, ,485,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,5,2,20,14,2,1,1, ,1,2, , ,417,0, ,417,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,5,3,20,15,2,1,1, ,4,3, , ,366,0, ,366,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,6,1,20,16,2,1,1, ,3,1, ,54,438,0, ,438,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,6,2,20,17,2,1,1, ,4,2, , ,441,0, ,441,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,6,3,20,18,2,1,1, ,2,3, , ,426,0, ,426,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,7,1,20,19,2,2,1, ,9,1, ,1599,825,1, , ,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,7,2,20,20,2,2,1, ,7,2, , ,472,1, ,472,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,7,3,20,21,2,1,1, ,2,3, , ,463,0, ,463,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,8,1,20,22,2,1,1, ,1,1, ,633,459,0, ,459,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,8,2,20,23,2,1,1, ,3,2, , ,404,0, ,404,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,8,3,20,24,2,2,1, ,7,3, , ,407,1, ,407,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,9,1,20,25,2,1,1, ,4,1, ,186,728,0, ,728,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,9,2,20,26,2,2,1, ,7,2, , ,427,1, ,427,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,9,3,20,27,2,2,1, ,8,3, , ,371,1, ,371,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,10,1,20,28,2,2,1, ,9,1, ,696,491,1, ,491,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,10,2,20,29,2,2,1, ,7,2, , ,368,1, ,368,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,10,3,20,30,2,1,1, ,1,3, , ,530,0, ,530,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,11,1,20,31,2,2,1, ,8,1, ,407,495,1, ,495,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,11,2,20,32,2,2,1, ,7,2, , ,369,1, ,369,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,11,3,20,33,2,1,1, ,1,3, , ,466,0, ,466,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,12,1,20,34,2,1,1, ,1,1, ,15,512,0, ,512,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,12,2,20,35,2,2,1, ,9,2, , ,456,1, ,456,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,12,3,20,36,2,1,1, ,2,3, , ,570,0, ,570,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,13,1,20,37,2,2,1, ,6,1, ,539,517,1, ,517,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,13,2,20,38,2,2,1, ,7,2, , ,353,1, ,353,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,13,3,20,39,2,1,1, ,2,3, , ,457,0, ,457,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,14,1,20,40,2,2,1, ,9,1, ,287,440,1, ,440,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,14,2,20,41,2,2,1, ,7,2, , ,384,1, ,384,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,14,3,20,42,2,1,1, ,4,3, , ,478,0, ,478,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,15,1,20,43,2,1,1, ,2,1, ,444,484,0, ,484,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,15,2,20,44,2,2,1, ,8,2, , ,435,1, ,435,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,15,3,20,45,2,1,1, ,4,3, , ,506,0, ,506,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,16,1,20,46,2,2,1, ,6,1, ,326,476,1, ,476,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,16,2,20,47,2,2,1, ,8,2, , ,338,1, ,338,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,16,3,20,48,2,2,1, ,7,3, , ,580,1, ,580,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,17,1,20,49,2,2,1, ,9,1, ,366,405,1, ,405,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,17,2,20,50,2,1,1, ,3,2, , ,531,0, ,531,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,17,3,20,51,2,2,1, ,8,3, , ,1008,1, , ,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,18,1,20,52,2,1,1, ,4,1, ,398,532,0, ,532,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,18,2,20,53,2,1,1, ,3,2, , ,388,0, ,388,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,18,3,20,54,2,2,1, ,6,3, , ,425,1, ,425,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,19,1,20,55,2,1,1, ,1,1, ,359,442,0, ,442,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,19,2,20,56,2,1,1, ,3,2, , ,404,0, ,404,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,19,3,20,57,2,1,1, ,2,3, , ,400,0, ,400,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,20,1,20,58,2,2,1, ,9,1, ,309,548,1, ,548,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,11,3,20,2,20,59,2,1,1, ,3,2, , ,436,0, ,436,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,11,3,20,3,20,60,2,2,1, ,8,3, , ,370,1, ,370,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,1,1,15,1,2,2,1, ,9,1, ,456,539,1, ,539,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,1,2,15,2,2,1,1, ,2,2, , ,379,0, ,379,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,1,3,15,3,2,1,1, ,4,3, , ,368,0, ,368,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,1,4,15,4,2,1,1, ,1,4, , ,459,0, ,459,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,2,1,15,5,2,1,1, ,2,1, ,4,467,0, ,467,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,2,2,15,6,2,1,1, ,1,2, , ,282,0, ,282,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,2,3,15,7,2,1,1, ,3,3, , ,354,0, ,354,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,2,4,15,8,2,2,1, ,7,4, , ,417,1, ,417,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,3,1,15,9,2,2,1, ,8,1, ,197,444,1, ,444,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,3,2,15,10,2,2,1, ,6,2, , ,333,1, ,333,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,3,3,15,11,2,1,1, ,1,3, , ,408,0, ,408,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,3,4,15,12,2,1,1, ,2,4, , ,549,0, ,549,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,4,1,15,13,2,1,1, ,3,1, ,156,403,0, ,403,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,4,2,15,14,2,1,0, ,7,2, , ,364,1, , ,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,4,3,15,15,2,2,1, ,8,3, , ,579,1, ,579,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,4,4,15,16,2,2,1, ,6,4, , ,367,1, ,367,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,5,1,15,17,2,2,1, ,9,1, ,53,448,1, ,448,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,5,2,15,18,2,2,1, ,7,2, , ,322,1, ,322,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,5,3,15,19,2,1,1, ,1,3, , ,462,0, ,462,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,5,4,15,20,2,2,1, ,6,4, , ,699,1, ,699,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,6,1,15,21,2,2,1, ,6,1, ,433,410,1, ,410,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,6,2,15,22,2,2,1, ,9,2, , ,353,1, ,353,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,6,3,15,23,2,2,1, ,7,3, , ,414,1, ,414,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,6,4,15,24,2,2,1, ,8,4, , ,475,1, ,475,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,7,1,15,25,2,1,1, ,3,1, ,332,531,0, ,531,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,7,2,15,26,2,1,1, ,4,2, , ,359,0, ,359,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,7,3,15,27,2,2,1, ,8,3, , ,468,1, ,468,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,7,4,15,28,2,2,1, ,7,4, , ,367,1, ,367,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,8,1,15,29,2,1,1, ,4,1, ,310,571,0, ,571,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,8,2,15,30,2,1,1, ,1,2, , ,388,0, ,388,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,8,3,15,31,2,1,1, ,3,3, , ,351,0, ,351,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,8,4,15,32,2,1,1, ,2,4, , ,454,0, ,454,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,9,1,15,33,2,2,1, ,9,1, ,147,520,1, ,520,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,9,2,15,34,2,2,0, ,1,2, , ,364,0, , ,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,9,3,15,35,2,1,0, ,7,3, , ,468,1, , ,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,9,4,15,36,2,2,1, ,8,4, , ,528,1, ,528,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,10,1,15,37,2,1,1, ,4,1, ,324,595,0, ,595,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,10,2,15,38,2,1,1, ,2,2, , ,441,0, ,441,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,10,3,15,39,2,1,1, ,1,3, , ,442,0, ,442,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,10,4,15,40,2,2,1, ,9,4, , ,380,1, ,380,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,11,1,15,41,2,1,1, ,3,1, ,377,428,0, ,428,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,11,2,15,42,2,2,1, ,9,2, , ,406,1, ,406,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,11,3,15,43,2,2,1, ,8,3, , ,520,1, ,520,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,11,4,15,44,2,2,1, ,7,4, , ,392,1, ,392,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,12,1,15,45,2,1,1, ,1,1, ,239,542,0, ,542,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,12,2,15,46,2,2,0, ,3,2, , ,374,0, , ,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,12,3,15,47,2,2,1, ,8,3, , ,622,1, ,622,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,12,4,15,48,2,2,1, ,7,4, , ,375,1, ,375,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,13,1,15,49,2,2,1, ,9,1, ,183,405,1, ,405,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,13,2,15,50,2,2,1, ,8,2, , ,345,1, ,345,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,13,3,15,51,2,1,1, ,3,3, , ,466,0, ,466,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,13,4,15,52,2,1,1, ,4,4, , ,428,0, ,428,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,14,1,15,53,2,1,1, ,3,1, ,63,363,0, ,363,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,14,2,15,54,2,1,1, ,4,2, , ,328,0, ,328,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,14,3,15,55,2,2,1, ,7,3, , ,538,1, ,538,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,14,4,15,56,2,2,1, ,8,4, , ,365,1, ,365,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,15,1,15,57,2,1,1, ,2,1, ,185,464,0, ,464,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,15,2,15,58,2,1,1, ,3,2, , ,388,0, ,388,451.823529411765,102.222234147281,758.490231853609,2
5,5,2,27,2,0,0,1,12,4,15,3,15,59,2,2,1, ,6,3, , ,491,1, ,491,452.080459770115,107.273094048615,773.899741915958,2
5,5,2,27,2,0,0,1,12,4,15,4,15,60,2,2,0, ,4,4, , ,417,0, , ,451.823529411765,102.222234147281,758.490231853609,2
6,6,2,28,1,1,0,2,1,3,1,1,20,1,1,2,1,6,4,2,2,519,859,0,2,859,1016.06818181818,574.29254420747,2738.94581444059,2
6,6,2,28,1,1,0,2,1,3,1,2,20,2,1,1,1,9,6,1,1, ,667,1,0,667,958.786516853933,514.796461806864,2503.17590227453,2
6,6,2,28,1,1,0,2,1,3,1,3,20,3,1,1,1,2,2,3,3, ,636,1,0,636,958.786516853933,514.796461806864,2503.17590227453,2
6,6,2,28,1,1,0,2,1,3,2,1,20,4,1,1,1,2,3,2,2,889,1098,1,0,1098,958.786516853933,514.796461806864,2503.17590227453,2
6,6,2,28,1,1,0,2,1,3,2,2,20,5,1,2,1,3,8,1,1, ,738,0,1,738,1016.06818181818,574.29254420747,2738.94581444059,2
6,6,2,28,1,1,0,2,1,3,2,3,20,6,1,2,1,8,3,3,3, ,1030,0,1,1030,1016.06818181818,574.29254420747,2738.94581444059,2
6,6,2,28,1,1,0,2,1,3,3,1,20,7,1,2,1,9,2,2,2,545,948,0,2,948,1016.06818181818,574.29254420747,2738.94581444059,2
6,6,2,28,1,1,0,2,1,3,3,2,20,8,1,1,1,5,9,1,1, ,804,1,0,804,958.786516853933,514.796461806864,2503.17590227453,2
6,6,2,28,1,1,0,2,1,3,3,3,20,9,1,2,1,7,1,3,3, ,678,0,2,678,1016.06818181818,574.29254420747,2738.94581444059,2
6,6,2,28,1,1,0,2,1,3,4,1,20,10,1,1,1,9,4,2,2,465,1137,1,0,1137,958.786516853933,514.796461806864,2503.17590227453,2
6,6,2,28,1,1,0,2,1,3,4,2,20,11,1,2,1,4,6,1,1, ,1781,0,2,1781,1016.06818181818,574.29254420747,2738.94581444059,2
6,6,2,28,1,1,0,2,1,3,4,3,20,12,1,1,1,8,8,3,3, ,600,1,0,600,958.786516853933,514.796461806864,2503.17590227453,2
6,6,2,28,1,1,0,2,1,3,5,1,20,13,1,1,1,6,3,2,2,612,806,1,0,806,958.786516853933,514.796461806864,2503.17590227453,2
6,6,2,28,1,1,0,2,1,3,5,2,20,14,1,2,1,3,5,1,1, ,655,0,2,655,1016.06818181818,574.29254420747,2738.94581444059,2
6,6,2,28,1,1,0,2,1,3,5,3,20,15,1,2,1,2,8,3,3, ,599,0,2,599,1016.06818181818,574.29254420747,2738.94581444059,2
6,6,2,28,1,1,0,2,1,3,6,1,20,16,1,2,1,3,1,2,2,496,1521,0,1,1521,1016.06818181818,574.29254420747,2738.94581444059,2
6,6,2,28,1,1,0,2,1,3,6,2,20,17,1,2,1,8,6,1,1, ,968,0,2,968,1016.06818181818,574.29254420747,2738.94581444059,2
6,6,2,28,1,1,0,2,1,3,6,3,20,18,1,2,1,1,4,3,3, ,850,0,2,850,1016.06818181818,574.29254420747,2738.94581444059,2
6,6,2,28,1,1,0,2,1,3,7,1,20,19,1,1,1,8,2,2,2,495,1160,1,0,1160,958.786516853933,514.796461806864,2503.17590227453,2
6,6,2,28,1,1,0,2,1,3,7,2,20,20,1,1,1,2,8,1,1, ,662,1,0,662,958.786516853933,514.796461806864,2503.17590227453,2
6,6,2,28,1,1,0,2,1,3,7,3,20,21,1,1,1,5,5,3,3, ,509,1,0,509,958.786516853933,514.796461806864,2503.17590227453,2
6,6,2,28,1,1,0,2,1,3,8,1,20,22,1,1,1,1,8,2,2,501,2862,1,0, ,958.786516853933,514.796461806864,2503.17590227453,2
6,6,2,28,1,1,0,2,1,3,8,2,20,23,1,2,1,8,5,1,1, ,745,0,2,745,1016.06818181818,574.29254420747,2738.94581444059,2
6,6,2,28,1,1,0,2,1,3,8,3,20,24,1,2,1,6,1,3,3, ,874,0,1,874,1016.06818181818,574.29254420747,2738.94581444059,2
6,6,2,28,1,1,0,2,1,3,9,1,20,25,1,1,1,5,3,2,2,470,928,1,0,928,958.786516853933,514.796461806864,2503.17590227453,2
6,6,2,28,1,1,0,2,1,3,9,2,20,26,1,1,1,3,5,1,1, ,1113,1,0,1113,958.786516853933,514.796461806864,2503.17590227453,2
6,6,2,28,1,1,0,2,1,3,9,3,20,27,1,1,1,6,6,3,3, ,906,1,0,906,958.786516853933,514.796461806864,2503.17590227453,2
6,6,2,28,1,1,0,2,1,3,10,1,20,28,1,2,1,7,2,2,2,448,1549,0,2,1549,1016.06818181818,574.29254420747,2738.94581444059,2
6,6,2,28,1,1,0,2,1,3,10,2,20,29,1,2,1,6,8,1,1, ,744,0,2,744,1016.06818181818,574.29254420747,2738.94581444059,2
6,6,2,28,1,1,0,2,1,3,10,3,20,30,1,2,1,4,7,3,3, ,724,0,1,724,1016.06818181818,574.29254420747,2738.94581444059,2
6,6,2,28,1,1,0,2,1,3,11,1,20,31,1,1,1,5,4,2,2,586,2624,1,0, ,958.786516853933,514.796461806864,2503.17590227453,2
6,6,2,28,1,1,0,2,1,3,11,2,20,32,1,1,1,4,5,1,1, ,571,1,0,571,958.786516853933,514.796461806864,2503.17590227453,2
6,6,2,28,1,1,0,2,1,3,11,3,20,33,1,2,1,1,3,3,3, ,566,0,2,566,1016.06818181818,574.29254420747,2738.94581444059,2
6,6,2,28,1,1,0,2,1,3,12,1,20,34,1,1,1,2,3,2,2,546,1461,1,0,1461,958.786516853933,514.796461806864,2503.17590227453,2
6,6,2,28,1,1,0,2,1,3,12,2,20,35,1,2,1,3,8,1,1, ,1836,0,2,1836,1016.06818181818,574.29254420747,2738.94581444059,2
6,6,2,28,1,1,0,2,1,3,12,3,20,36,1,1,1,6,6,3,3, ,1158,1,0,1158,958.786516853933,514.796461806864,2503.17590227453,2
6,6,2,28,1,1,0,2,1,3,13,1,20,37,1,1,1,4,6,2,2,847,1434,1,0,1434,958.786516853933,514.796461806864,2503.17590227453,2
