id,group,sex,age,session,memo,example,con,nblock,n,trial,out_nr,trialnr,out_allnr,matchkey,pressedkey,corr,mem_dig,prb_dig,out_pos,Pre_RT,RT,pos,neg,RT_r,RTr_mean,sd_RTr,cut,Exp
20,8,2,19,2,1,0,3,3,4,10,2,15,38,2,2,1,3,6,3, ,687,1,0,687,893.720930232558,472.487526163708,2311.18350872368,1
20,8,2,19,2,1,0,3,3,4,10,3,15,39,2,2,1,6,3,2, ,846,1,0,846,893.720930232558,472.487526163708,2311.18350872368,1
20,8,2,19,2,1,0,3,3,4,10,4,15,40,2,1,1,4,3,1, ,608,0,1,608,966.294117647059,540.928122668398,2589.07848565225,1
20,8,2,19,2,1,0,3,3,4,11,1,15,41,2,2,1,5,4,4,570,817,1,0,817,893.720930232558,472.487526163708,2311.18350872368,1
20,8,2,19,2,1,0,3,3,4,11,2,15,42,2,2,1,9,6,3, ,581,1,0,581,893.720930232558,472.487526163708,2311.18350872368,1
20,8,2,19,2,1,0,3,3,4,11,3,15,43,2,1,1,6,7,2, ,546,0,2,546,966.294117647059,540.928122668398,2589.07848565225,1
20,8,2,19,2,1,0,3,3,4,11,4,15,44,2,2,1,4,5,1, ,396,1,0,396,893.720930232558,472.487526163708,2311.18350872368,1
20,8,2,19,2,1,0,3,3,4,12,1,15,45,2,2,1,4,5,4,284,798,1,0,798,893.720930232558,472.487526163708,2311.18350872368,1
20,8,2,19,2,1,0,3,3,4,12,2,15,46,2,1,1,3,7,3, ,537,0,2,537,966.294117647059,540.928122668398,2589.07848565225,1
20,8,2,19,2,1,0,3,3,4,12,3,15,47,2,2,0,9,9,2, ,555,0,1, ,966.294117647059,540.928122668398,2589.07848565225,1
20,8,2,19,2,1,0,3,3,4,12,4,15,48,2,2,1,5,4,1, ,856,1,0,856,893.720930232558,472.487526163708,2311.18350872368,1
20,8,2,19,2,1,0,3,3,4,13,1,15,49,2,1,1,4,6,4,2116,1185,0,1,1185,966.294117647059,540.928122668398,2589.07848565225,1
20,8,2,19,2,1,0,3,3,4,13,2,15,50,2,2,1,7,6,3, ,1182,1,0,1182,893.720930232558,472.487526163708,2311.18350872368,1
20,8,2,19,2,1,0,3,3,4,13,3,15,51,2,1,1,6,1,2, ,1005,0,2,1005,966.294117647059,540.928122668398,2589.07848565225,1
20,8,2,19,2,1,0,3,3,4,13,4,15,52,2,1,1,8,8,1, ,599,0,1,599,966.294117647059,540.928122668398,2589.07848565225,1
20,8,2,19,2,1,0,3,3,4,14,1,15,53,2,2,0,6,8,4,590,1191,0,2, ,966.294117647059,540.928122668398,2589.07848565225,1
20,8,2,19,2,1,0,3,3,4,14,2,15,54,2,1,1,5,9,3, ,2287,0,2,2287,966.294117647059,540.928122668398,2589.07848565225,1
20,8,2,19,2,1,0,3,3,4,14,3,15,55,2,2,1,2,5,2, ,643,1,0,643,893.720930232558,472.487526163708,2311.18350872368,1
20,8,2,19,2,1,0,3,3,4,14,4,15,56,2,1,1,3,8,1, ,1479,0,2,1479,966.294117647059,540.928122668398,2589.07848565225,1
20,8,2,19,2,1,0,3,3,4,15,1,15,57,2,2,1,4,3,4,621,791,1,0,791,893.720930232558,472.487526163708,2311.18350872368,1
20,8,2,19,2,1,0,3,3,4,15,2,15,58,2,2,1,5,8,3, ,687,1,0,687,893.720930232558,472.487526163708,2311.18350872368,1
20,8,2,19,2,1,0,3,3,4,15,3,15,59,2,2,1,8,5,2, ,546,1,0,546,893.720930232558,472.487526163708,2311.18350872368,1
20,8,2,19,2,1,0,3,3,4,15,4,15,60,2,1,1,3,7,1, ,529,0,2,529,966.294117647059,540.928122668398,2589.07848565225,1
20,8,2,19,2,1,0,4,4,5,1,1,12,1,2,1,1,1,3,5,359,1616,0,2,1616,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,1,2,12,2,2,2,1,6,6,2, ,837,1,0,837,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,1,3,12,3,2,1,1,2,3,3, ,1605,0,2,1605,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,1,4,12,4,2,2,1,9,1,1, ,635,1,0,635,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,1,5,12,5,2,1,1,8,4,4, ,581,0,2,581,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,2,1,12,6,2,2,1,6,7,3,507,1400,1,0,1400,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,2,2,12,7,2,1,1,5,3,4, ,713,0,1,713,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,2,3,12,8,2,1,1,7,8,5, ,651,0,2,651,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,2,4,12,9,2,1,1,1,7,2, ,1120,0,1,1120,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,2,5,12,10,2,1,1,3,5,1, ,810,0,1,810,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,3,1,12,11,2,1,1,1,8,2,417,1315,0,2,1315,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,3,2,12,12,2,2,1,2,4,4, ,1031,1,0,1031,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,3,3,12,13,2,1,1,9,7,1, ,1120,0,2,1120,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,3,4,12,14,2,2,1,4,5,5, ,820,1,0,820,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,3,5,12,15,2,1,1,5,7,3, ,581,0,2,581,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,4,1,12,16,2,2,1,2,7,3,465,1657,1,0,1657,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,4,2,12,17,2,1,0,8,8,2, ,1261,1,0, ,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,4,3,12,18,2,2,1,7,1,4, ,739,1,0,739,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,4,4,12,19,2,2,1,1,9,5, ,484,1,0,484,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,4,5,12,20,2,1,1,9,5,1, ,484,0,2,484,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,5,1,12,21,2,2,1,4,5,3,422,639,1,0,639,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,5,2,12,22,2,1,1,6,9,1, ,836,0,1,836,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,5,3,12,23,2,2,1,5,6,2, ,793,1,0,793,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,5,4,12,24,2,1,1,1,8,4, ,926,0,2,926,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,5,5,12,25,2,2,1,9,9,5, ,414,1,0,414,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,6,1,12,26,2,2,1,7,2,5,296,790,1,0,790,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,6,2,12,27,2,1,1,5,8,4, ,2073,0,2,2073,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,6,3,12,28,2,2,1,9,7,1, ,2639,1,0, ,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,6,4,12,29,2,1,1,1,6,3, ,2701,0,2, ,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,6,5,12,30,2,2,1,2,5,2, ,520,1,0,520,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,7,1,12,31,2,2,1,7,4,5,551,1651,1,0,1651,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,7,2,12,32,2,1,1,2,5,2, ,952,0,1,952,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,7,3,12,33,2,1,1,9,3,3, ,2362,0,2,2362,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,7,4,12,34,2,2,1,5,5,4, ,917,1,0,917,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,7,5,12,35,2,1,1,4,1,1, ,625,0,2,625,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,8,1,12,36,2,2,1,4,9,2,491,1559,1,0,1559,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,8,2,12,37,2,2,1,9,6,3, ,545,1,0,545,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,8,3,12,38,2,1,1,6,4,4, ,634,0,1,634,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,8,4,12,39,2,2,0,5,4,5, ,1093,0,1, ,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,8,5,12,40,2,2,1,3,4,1, ,656,1,0,656,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,9,1,12,41,2,2,1,9,3,4,305,3123,1,0, ,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,9,2,12,42,2,1,1,2,4,2, ,1050,0,1,1050,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,9,3,12,43,2,2,1,4,8,5, ,660,1,0,660,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,9,4,12,44,2,1,1,3,5,3, ,714,0,2,714,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,9,5,12,45,2,2,1,8,9,1, ,765,1,0,765,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,10,1,12,46,2,1,1,6,8,5,472,832,0,2,832,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,10,2,12,47,2,2,1,5,4,4, ,811,1,0,811,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,10,3,12,48,2,2,1,2,5,2, ,723,1,0,723,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,10,4,12,49,2,1,0,4,2,3, ,475,1,0, ,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,10,5,12,50,2,1,1,1,9,1, ,1034,0,2,1034,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,11,1,12,51,2,2,1,9,2,5,985,1005,1,0,1005,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,11,2,12,52,2,1,1,4,1,2, ,1907,0,2,1907,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,11,3,12,53,2,1,1,7,5,1, ,714,0,2,714,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,11,4,12,54,2,1,1,3,7,4, ,2207,0,1,2207,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,11,5,12,55,2,1,1,2,8,3, ,634,0,2,634,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,12,1,12,56,2,2,1,2,6,2,474,1754,1,0,1754,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,12,2,12,57,2,1,1,6,5,1, ,722,0,1,722,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,12,3,12,58,2,2,1,7,7,3, ,485,1,0,485,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,4,5,12,4,12,59,2,1,1,5,1,5, ,802,0,2,802,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,4,5,12,5,12,60,2,2,1,4,5,4, ,493,1,0,493,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,1,1,20,1,2,2,1,9,5,2,280,754,1,0,754,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,1,2,20,2,2,1,1,5,2,3, ,404,0,2,404,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,1,3,20,3,2,2,1,6,9,1, ,413,1,0,413,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,2,1,20,4,2,1,1,7,9,1,346,593,0,1,593,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,2,2,20,5,2,2,1,9,4,3, ,661,1,0,661,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,2,3,20,6,2,1,0,4,9,2, ,617,1,0, ,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,3,1,20,7,2,1,1,4,4,2,637,2322,0,1,2322,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,3,2,20,8,2,2,1,8,4,1, ,609,1,0,609,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,3,3,20,9,2,1,1,1,5,3, ,580,0,2,580,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,4,1,20,10,2,2,1,4,9,3,138,886,1,0,886,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,4,2,20,11,2,2,1,6,4,1, ,625,1,0,625,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,4,3,20,12,2,1,1,9,5,2, ,492,0,2,492,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,5,1,20,13,2,1,1,9,2,2,447,585,0,2,585,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,5,2,20,14,2,2,1,6,9,1, ,404,1,0,404,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,5,3,20,15,2,1,1,8,6,3, ,651,0,1,651,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,6,1,20,16,2,2,1,2,4,3,640,876,1,0,876,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,6,2,20,17,2,2,1,5,5,2, ,554,1,0,554,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,6,3,20,18,2,1,1,4,3,1, ,431,0,2,431,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,7,1,20,19,2,1,1,4,1,1,68,557,0,2,557,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,7,2,20,20,2,2,1,9,3,3, ,855,1,0,855,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,7,3,20,21,2,1,1,3,1,2, ,536,0,2,536,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,8,1,20,22,2,2,1,8,5,3,415,781,1,0,781,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,8,2,20,23,2,2,1,6,8,1, ,739,1,0,739,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,8,3,20,24,2,2,1,5,6,2, ,395,1,0,395,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,9,1,20,25,2,2,1,1,6,2,206,552,1,0,552,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,9,2,20,26,2,1,1,6,6,3, ,969,0,1,969,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,9,3,20,27,2,2,1,4,1,1, ,510,1,0,510,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,10,1,20,28,2,1,1,7,8,2,107,800,0,2,800,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,10,2,20,29,2,1,1,1,2,1, ,545,0,2,545,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,10,3,20,30,2,1,1,9,6,3, ,1173,0,2,1173,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,11,1,20,31,2,1,1,5,4,2,1513,1081,0,2,1081,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,11,2,20,32,2,2,1,6,5,1, ,757,1,0,757,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,11,3,20,33,2,2,1,9,9,3, ,589,1,0,589,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,12,1,20,34,2,1,1,2,4,3,278,707,0,2,707,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,12,2,20,35,2,2,1,5,2,1, ,448,1,0,448,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,12,3,20,36,2,1,1,9,9,2, ,978,0,1,978,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,13,1,20,37,2,2,1,8,1,2,400,1207,1,0,1207,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,13,2,20,38,2,1,1,1,2,1, ,696,0,2,696,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,13,3,20,39,2,1,1,4,5,3, ,758,0,2,758,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,14,1,20,40,2,1,1,5,2,3,73,879,0,2,879,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,14,2,20,41,2,2,1,4,5,1, ,554,1,0,554,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,14,3,20,42,2,1,1,6,5,2, ,564,0,1,564,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,15,1,20,43,2,2,1,3,9,2,389,1221,1,0,1221,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,15,2,20,44,2,1,1,9,3,3, ,528,0,1,528,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,15,3,20,45,2,1,1,1,4,1, ,501,0,2,501,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,16,1,20,46,2,1,1,8,1,3,1105,819,0,2,819,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,16,2,20,47,2,1,1,4,7,2, ,669,0,2,669,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,16,3,20,48,2,1,1,3,3,1, ,652,0,1,652,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,17,1,20,49,2,2,1,7,7,1,417,473,1,0,473,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,17,2,20,50,2,1,0,8,4,3, ,484,1,0, ,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,17,3,20,51,2,2,1,4,8,2, ,547,1,0,547,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,18,1,20,52,2,1,1,6,4,1,375,757,0,2,757,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,18,2,20,53,2,2,1,2,7,3, ,943,1,0,943,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,18,3,20,54,2,1,1,7,4,2, ,572,0,2,572,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,19,1,20,55,2,2,1,9,3,2,264,1542,1,0,1542,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,19,2,20,56,2,2,1,3,9,1, ,625,1,0,625,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,19,3,20,57,2,1,1,6,9,3, ,563,0,1,563,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,5,3,20,1,20,58,2,2,1,6,1,2,516,1074,1,0,1074,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,20,2,20,59,2,2,1,1,3,3, ,449,1,0,449,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,5,3,20,3,20,60,2,1,1,3,1,1, ,430,0,1,430,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,1,1,15,1,2,1,1,9,6,1,573,828,0,2,828,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,1,2,15,2,2,2,1,8,3,3, ,1623,1,0,1623,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,1,3,15,3,2,1,1,3,3,4, ,608,0,1,608,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,1,4,15,4,2,2,1,2,8,2, ,536,1,0,536,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,2,1,15,5,2,2,1,6,8,3,274,760,1,0,760,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,2,2,15,6,2,2,1,2,5,4, ,361,1,0,361,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,2,3,15,7,2,2,1,8,2,2, ,414,1,0,414,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,2,4,15,8,2,2,1,5,6,1, ,325,1,0,325,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,3,1,15,9,2,2,1,6,1,2,325,754,1,0,754,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,3,2,15,10,2,1,1,1,5,4, ,713,0,2,713,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,3,3,15,11,2,1,1,7,5,1, ,607,0,2,607,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,3,4,15,12,2,2,1,3,7,3, ,617,1,0,617,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,4,1,15,13,2,1,1,9,7,3,474,2068,0,1,2068,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,4,2,15,14,2,1,1,7,1,4, ,617,0,2,617,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,4,3,15,15,2,2,1,6,9,1, ,589,1,0,589,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,4,4,15,16,2,2,1,8,7,2, ,369,1,0,369,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,5,1,15,17,2,2,1,2,2,1,357,1344,1,0,1344,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,5,2,15,18,2,2,1,6,7,3, ,1403,1,0,1403,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,5,3,15,19,2,1,1,7,5,4, ,704,0,2,704,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,5,4,15,20,2,1,1,9,7,2, ,882,0,1,882,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,6,1,15,21,2,1,1,2,5,2,1145,2545,0,1, ,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,6,2,15,22,2,1,1,8,9,1, ,925,0,2,925,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,6,3,15,23,2,1,1,6,7,4, ,1173,0,2,1173,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,6,4,15,24,2,2,1,5,6,3, ,1023,1,0,1023,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,7,1,15,25,2,1,1,4,2,3,841,1156,0,1,1156,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,7,2,15,26,2,1,1,3,7,2, ,1146,0,2,1146,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,7,3,15,27,2,1,1,5,9,4, ,722,0,2,722,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,7,4,15,28,2,1,1,2,8,1, ,546,0,2,546,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,8,1,15,29,2,2,1,5,5,1,558,609,1,0,609,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,8,2,15,30,2,2,1,9,4,3, ,1182,1,0,1182,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,8,3,15,31,2,2,1,4,8,4, ,1889,1,0,1889,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,8,4,15,32,2,1,1,8,2,2, ,440,0,2,440,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,9,1,15,33,2,1,1,7,3,4,1109,1066,0,2,1066,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,9,2,15,34,2,1,1,1,6,2, ,758,0,2,758,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,9,3,15,35,2,1,1,2,5,1, ,626,0,2,626,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,9,4,15,36,2,2,1,4,2,3, ,704,1,0,704,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,10,1,15,37,2,1,1,1,2,3,781,712,0,2,712,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,10,2,15,38,2,2,1,5,5,2, ,1005,1,0,1005,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,10,3,15,39,2,1,1,7,4,4, ,633,0,2,633,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,10,4,15,40,2,2,0,8,8,1, ,510,0,1, ,913.329545454545,498.878137322775,2409.96395742287,1
20,8,2,19,2,1,0,4,6,4,11,1,15,41,2,2,1,6,1,3,1317,1833,1,0,1833,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,11,2,15,42,2,2,1,9,9,2, ,1067,1,0,1067,886.941176470588,514.610100971997,2430.77147938658,1
20,8,2,19,2,1,0,4,6,4,11,3,15,43,2,1,1,1,6,4, ,987,0,1,987,913.329545454545,498.878137322775,2409.96395742287,1
